"Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Panel","Frame","GRTS_Order","Location_Status","Location_Notes","Event_Count","Event_Earliest","Event_Latest","UTM_ZONE_NAD83_X","UTM_ZONE_NAD83_Y","Latitude","Longitude","UTM_Zone","Aspect"
"HOFU-086","HOFU","HOFU",NA,"2","MIDN",6,"Active",NA,3,20080807,20160727,435074,4452049,40.2163450466229,-75.7630262557636,18,22
"HOFU-163","HOFU","HOFU",NA,"3","MIDN",9,"Active","Center Tag?",3,20090730,20170719,434105,4450558,40.2028375218326,-75.7742603403298,18,41
"HOFU-164","HOFU","HOFU",NA,"3","MIDN",10,"Active","Mixed hardwood with vaccinium and rubus undserstory",3,20090729,20170719,434600,4451554,40.2118489082373,-75.7685459676019,18,173
"HOFU-165","HOFU","HOFU",NA,"3","MIDN",12,"Active","Vines and shrubs abound, spicebush, wineberry and bittersweet, oh my!",3,20090729,20170719,434097,4449798,40.1959903060411,-75.774276443021,18,61
"HOFU-166","HOFU","HOFU",NA,"3","MIDN",11,"Active","2018 VAFO REGEN: In wet years, be prepared for water and mud that could top wellies in some places. There is quite a bit of standing water on this plot this year, including a stream, which might be temporary. The canopy seems to be thinning here with little/no regeneration- may become disqualified as forest in the near future.",3,20090730,20170719,435101,4450796,40.205059268982,-75.7625824429868,18,0
"HOFU-247","HOFU","HOFU",NA,"4","MIDN",15,"Active","Berberis, Berberis; Ouch, Ouch.  Plot sparse in canopy cover, but succeeding to forest.  Tulip poplar forest edge. 2014 - reset plot center because center stake was out of the ground. All trees and stakes were within tolerance.",3,20100805,20180726,434843,4450051,40.1983277908086,-75.7655382681948,18,70
"HOFU-248","HOFU","HOFU",NA,"4","MIDN",13,"Active","Tulip poplar overstory with stiltgrass/wineberry understory.  Not much regen.",3,20100805,20180726,434602,4452066,40.2164614963611,-75.7685745752689,18,142
"HOFU-249","HOFU","HOFU",NA,"4","MIDN",14,"Active","Tulip \Poplar \canopy. Stiltgrass \understory.",3,20100805,20180726,434845,4451801,40.2140931275015,-75.7656921452174,18,160
"HOFU-251","HOFU","HOFU",NA,"4","MIDN",16,"Active","Rocky forest floor with lots of moss and mixed hardwoods. 2014- evidence of fire: charred logs and burn scars on some trees.",3,20100805,20180726,435096,4451552,40.2118694422582,-75.7627175282489,18,176
"PETE-021","PETE","PETE_EAST","EAST","1","MIDN",4,"Active","Mircostegium ground cover. Paint facing away from trail. Mixed hardwood canopy. Lots of fresh cwd.",4,20070618,20190812,290597,4123801,37.2372317961006,-77.3606498178225,18,270
"PETE-022","PETE","PETE_EAST","EAST","1","MIDN",3,"Active","Orientation changed from 360 to 11.",4,20070618,20190812,289346,4121550,37.2166766602429,-77.3741056345352,18,247
"PETE-023","PETE","PETE_EAST","EAST","1","MIDN",1,"Active","Gaylussacia groundcover, Pinus taeda and mixed hardwood canopy.",4,20070619,20190813,283342,4116809,37.1726042856269,-77.4403410254497,18,300
"PETE-024","PETE","PETE_EAST","EAST","1","MIDN",6,"Active","Orientation changed from 360 to 3. Microstegium understory, pine overstory, liquidambar and sassafrass midstory. Fairly open, am plot",4,20070619,20190813,290602,4122051,37.221471698984,-77.3601019464217,18,64
"PETE-025","PETE","PETE_EAST","EAST","1","MIDN",2,"Active","Plot orientation changed to 2 degrees from 360.",4,20070619,20190813,290599,4122300,37.2237136247261,-77.3602056509584,18,80
"PETE-026","PETE","PETE_EAST","EAST","1","MIDN",8,"Active","Plot orientation changed from 360 to 5 degrees.",4,20070620,20190812,291100,4123801,37.2373446701955,-77.3549837555153,18,270
"PETE-027","PETE","PETE_EAST","EAST","1","MIDN",10,"Active","Marker moved 2 ft south (this note is very vague and I'm not sure what is meant by it..JH2015)

2015: Orientation changed to 3 degrees.",4,20070620,20190812,291350,4124048,37.2396252631834,-77.3522367716627,18,70
"PETE-065","PETE","PETE_FIVE","FIVE","1","MIDN",1,"Active","Vaccinium in understory, Lots of trees: Pinus taeda canopy with Quercus alba growing in.",4,20070918,20190814,266099,4114058,37.1436750297747,-77.6335184030247,18,300
"PETE-066","PETE","PETE_FIVE","FIVE","1","MIDN",4,"Active","Orientation changed to 5.",4,20070918,20190814,266600,4114053,37.1437551669485,-77.6278814414208,18,8
"PETE-067","PETE","PETE_FIVE","FIVE","1","MIDN",3,"Active","Vaccinium groundcover, Mostly oak canopy.",4,20070918,20190815,267597,4113296,37.1371868152276,-77.6164318416215,18,0
"PETE-068","PETE","PETE_FIVE","FIVE","1","MIDN",7,"Active","Orientation changed to 5 degrees. Pinus taeda with hardwoods growing in. Vaccinium and seedling groundcover.",4,20070919,20190814,267857,4113056,37.1350902141011,-77.6134331095812,18,200
"PETE-069","PETE","PETE_FIVE","FIVE","1","MIDN",6,"Active","Plot orientation changed to 7 from 360.",4,20070919,20190814,267350,4114552,37.1484354091383,-77.6196002238716,18,330
"PETE-070","PETE","PETE_FIVE","FIVE","1","MIDN",2,"Active","Orientation changed from 360 to 7 degrees.",4,20070919,20190814,267604,4114547,37.1484535447988,-77.6167413943706,18,72
"PETE-103","PETE","PETE_FIVE","FIVE","2","MIDN",9,"Active","pine overstory, oak midstory, sparse vaccinium understory.",3,20080821,20160913,268099,4115058,37.1531778936706,-77.6113313858107,18,70
"PETE-104","PETE","PETE_FIVE","FIVE","2","MIDN",13,"Active","Dense Pinus taeda with mixed hardwood coming in. Sparse ground cover. Orientation changed from 360 to 355.",3,20080821,20160913,267852,4114563,37.1486592227001,-77.6139565671894,18,0
"PETE-105","PETE","PETE_FIVE","FIVE","2","MIDN",11,"Active",NA,3,20080822,20160915,267097,4113801,37.1416098673829,-77.6222126147834,18,0
"PETE-109","PETE","PETE_FIVE","FIVE","2","MIDN",12,"Active","Loblolly overstory with heath/Clethra understory.",3,20080821,20160913,265845,4114046,37.143503417104,-77.6363717074027,18,90
"PETE-110","PETE","PETE_FIVE","FIVE","2","MIDN",8,"Active",NA,3,20080821,20160913,266104,4113575,37.1393270250881,-77.6333112913184,18,0
"PETE-111","PETE","PETE_FIVE","FIVE","2","MIDN",10,"Active","Vernal pool in plot",3,20080822,20160913,267093,4114305,37.1461472629855,-77.6224143902869,18,0
"PETE-135","PETE","PETE_EAST","EAST","2","MIDN",13,"Active",NA,3,20080910,20160912,291351,4123059,37.230718101687,-77.3519486247949,18,300
"PETE-136","PETE","PETE_EAST","EAST","2","MIDN",11,"Active",NA,3,20080909,20160912,291340,4122552,37.2261493608312,-77.3519306237365,18,0
"PETE-137","PETE","PETE_EAST","EAST","2","MIDN",17,"Active","Open, lots of pine trees down. Hardwoods coming in.",3,20080909,20160914,290350,4122799,37.2281518694369,-77.3631503156027,18,325
"PETE-138","PETE","PETE_EAST","EAST","2","MIDN",15,"Active","Stiltgrass understory, cedar over story.",3,20080910,20160912,291602,4123059,37.2307742443067,-77.3491214553927,18,0
"PETE-139","PETE","PETE_EAST","EAST","2","MIDN",14,"Active","Sweetgum midstory, Loblolly overstory.",3,20080909,20160914,290852,4124552,37.2440528666485,-77.3579881755444,18,0
"PETE-140","PETE","PETE_EAST","EAST","2","MIDN",12,"Active","Wid-open, sparse understory, tall hickory-oak canopy.",3,20080911,20160914,289848,4122548,37.2257782572508,-77.3687336462548,18,80
"PETE-141","PETE","PETE_EAST","EAST","2","MIDN",16,"Active",NA,3,20080911,20160914,288843,4121550,37.2165629249115,-77.3797700723375,18,0
"PETE-172","PETE","PETE_FIVE","FIVE","3","MIDN",15,"Active","Loblolly canopy with sweetgum midstory.  Decent regeneration of saplings, but not mutch groundcover.  Changed orientation to 4 from 360 in 2013.  Updated plot coordinates to more accuratly reflect plot position in the forest (2013).  2009 location had plot center in open field near road.",3,20090813,20170816,267102,4113553,37.1393779338904,-77.6220792429921,18,0
"PETE-186","PETE","PETE_EAST","EAST","3","MIDN",23,"Active","Mixed oak and loblolly canopy with sparse groundcover.",3,20090817,20170815,290841,4122299,37.2237589303598,-77.3574798421047,18,247
"PETE-188","PETE","PETE_FIVE","FIVE","3","MIDN",19,"Active","Mixed hardwood forest with sparse vaccinium understory.",3,20090813,20170803,267848,4113560,37.1396264091611,-77.6136905593696,18,0
"PETE-189","PETE","PETE_EAST","EAST","3","MIDN",18,"Active","2013 - changed orientation to 92 from 97 degrees. Pinus virginiana and Liquidambar styricaflua canopy. Roughly half the plot covered in MIC VIM and other half sparse seedling coverage.",3,20090818,20170814,289621,4122054,37.2212779313894,-77.3711509176441,18,330
"PETE-190","PETE","PETE_EAST","EAST","3","MIDN",24,"Active","BC micro is at 29 degrees instead of 25. Lobolly-pine Tulip Poplar and Sweet Gum canopy with stilt grass understory.",3,20090818,20170814,289096,4122054,37.221159350402,-77.377063475292,18,193
"PETE-191","PETE","PETE_EAST","EAST","3","MIDN",19,"Active","mixed hardwood with sparse understory with microstegium",3,20090817,20170814,290852,4123795,37.2372350139004,-77.3577756807777,18,0
"PETE-192","PETE","PETE_EAST","EAST","3","MIDN",20,"Active","mixed hardwood and loblolly; old dry well in plot; cut trees",3,20090817,20170815,291097,4122784,37.2281844462722,-77.3547325158899,18,152
"PETE-193","PETE","PETE_FIVE","FIVE","3","MIDN",16,"Active","Loblolly pine canopy with holly and tuliptree midstory.  Little understory growth.",3,20090819,20170816,266599,4113799,37.1414677217249,-77.6278135135025,18,0
"PETE-194","PETE","PETE_FIVE","FIVE","3","MIDN",18,"Active","Pine plantation with mixed hardwood growing in below and vaccinium understory",3,20090819,20170816,266850,4114795,37.1504990242526,-77.6253004505319,18,1
"PETE-195","PETE","PETE_FIVE","FIVE","3","MIDN",14,"Active","loblolly pine; small depression with sphagnum moss; understory mostly smilax and vaccinium",3,20090818,20170803,268123,4113803,37.1418827942319,-77.6106726407752,18,0
"PETE-196","PETE","PETE_FIVE","FIVE","3","MIDN",17,"Active","Stake angle estimated due to trees: BR, UL, UL regen. 2013 - changed orientation to 157 from 170. Loblolly pine plantation, mixed hardwood regenerating.",3,20090818,20170816,266602,4114295,37.1459348043368,-77.6279343877421,18,42
"PETE-198","PETE","PETE_EAST","EAST","3","MIDN",22,"Active","Mixed hardwood canopy, vaccium and vitis ground cover.",3,20090820,20170815,281607,4116550,37.1698678044559,-77.4597912957749,18,160
"PETE-269","PETE","PETE_FIVE","FIVE","4","MIDN",22,"Active","Stakes sunk close to ground level especially bottom micro (on east side of trail, only rebar) trees tagged away from trail. BL corner only has rebar. Pinus taeda canopy with Que alb midstory, sparse groundcover.",3,20100819,20180829,266848,4114310,37.1461312375593,-77.6251718848555,18,307
"PETE-270","PETE","PETE_FIVE","FIVE","4","MIDN",24,"Active","about 40 trees very little understory quads go quick.",3,20100819,20180830,266102,4113297,37.1368232253775,-77.633246964191,18,0
"PETE-271","PETE","PETE_FIVE","FIVE","4","MIDN",23,"Active","Pinus taeda/ Que alb canopy, vacc understory. 2014 - changed orientation from 360 to 3 degrees",3,20100819,20180830,267602,4113054,37.1350088956766,-77.6163005166672,18,0
"PETE-296","PETE","PETE_EAST","EAST","4","MIDN",26,"Active","moderately open plot, mixed hardwood regen, pinus canopy. 2014 - changed orientation to 357 from 360. UR micro @ 6m, didn't move.",3,20100913,20180827,291370,4123800,37.2373961405262,-77.3519420374377,18,0
"PETE-297","PETE","PETE_EAST","EAST","4","MIDN",25,"Active","mixed hardwood with sparse understory",3,20100913,20180827,291365,4123548,37.2351253944982,-77.3519278110793,18,195
"PETE-298","PETE","PETE_EAST","EAST","4","MIDN",27,"Active","Mixed hardwood canopy, Mic vim in understory. Changed orientation from 334 to 338.",3,20100913,20180828,290844,4122558,37.2260922704493,-77.357518703855,18,14
"PETE-299","PETE","PETE_EAST","EAST","4","MIDN",31,"Active","Pin tae/ liq sty canopy, sparse ground cover (mostly vitis)",3,20100913,20180827,290854,4122796,37.2282380448264,-77.3574728381485,18,0
"PETE-300","PETE","PETE_FIVE","FIVE","4","MIDN",21,"Active","Mixed hardwood, shrubby understory, clethra and ferns, stream through plot",3,20100914,20180829,268092,4114795,37.1508078918454,-77.6113286394874,18,0
"PETE-301","PETE","PETE_EAST","EAST","4","MIDN",28,"Active","changed orientation from 190. mixed hardwood with vitis and gaylussacia understory. Several large down trees in and around plot creating a more open canopy. Sample in the morning.",3,20100913,20180828,289856,4122301,37.2235554880946,-77.3685739348631,18,10
"PETE-302","PETE","PETE_FIVE","FIVE","4","MIDN",25,"Active","Loblolly pine with mixed hardwood midstory and sparse understory. Orientation changed from 360",3,20100914,20180829,267848,4114305,37.146334991214,-77.6139215515135,18,0
"PETE-305","PETE","PETE_FIVE","FIVE","4","MIDN",20,"Active","Plot center is about 5 m from trail edge. UL micro stake was spray painted green. Pinus taeda canopy with Lir tul/oak in midstory. Clethra understory. Changed orientation from 360 to 359.",3,20100914,20180829,266350,4114052,37.1436837403713,-77.6306932093558,18,0
"PETE-308","PETE","PETE_EAST","EAST","4","MIDN",29,"Active","Mixed hardwood w/ gaylussacia/vaccinium understory. Changed orientation to 67 from 70 - 2014.",3,20100915,20180828,291097,4123545,37.2350383501527,-77.3549457882757,18,250
"PETE-313","PETE","PETE_EAST","EAST","4","MIDN",32,"Active","Loblolly/mixed hardwood with sparse understory.",3,20100914,20180828,290352,4122298,37.2236401130896,-77.3629869220704,18,298
"PETE-369","PETE","PETE_EAST","EAST","3","MIDN",33,"Active","Mixed hardwood canopy. Many felled pines. All appear to be cut down at the same time.  This was incorrectly assigned to Panel 4, reassigned to Panel 3 (mjj)",2,20130911,20170815,290605,4123299,37.2327123795254,-77.3604186603476,18,280
"RICH-015","RICH","RICH",NA,"1","MIDN",4,"Active","No rebar in corners or micro, only white stakes. Plot is on a slope, microstegium and ferns groundcover. Mixed hardwood canopy.",4,20070606,20190821,300100,4144051,37.4217086079693,-77.2590549739824,18,60
"RICH-016","RICH","RICH",NA,"1","MIDN",6,"Active","Plot was dry when visited in 2015 but is right on the edge of a beaver wetland complex and is very likely to flood. Many signs of beaver activity, but none of this activity appears to be recent. Microstegium/sedge/rush groundcover, Pinus taeda canopy with some acer rubrum.",4,20070606,20190821,299852,4144052,37.421664035929,-77.261855878353,18,0
"RICH-019","RICH","RICH",NA,"1","MIDN",2,"Active","Bottom half of plot is wet and muddy. Amount of water probably varies from year to year but boots would be handy for the plot as well as the walk in.",4,20070614,20190819,298844,4159802,37.5632987834502,-77.2775445384401,18,0
"RICH-020","RICH","RICH",NA,"1","MIDN",9,"Active","Close to old road. Gently sloping hill surrounded by trenches. Orientation changed from 360 to 5 degrees.",4,20070614,20190819,297600,4163048,37.5922607953117,-77.2925157635191,18,315
"RICH-063","RICH","RICH",NA,"1","MIDN",3,"Active","Open understory with some mic vim. Mixed hardwood canopy.",4,20070917,20190822,301350,4144550,37.426472069249,-77.2450730242581,18,0
"RICH-064","RICH","RICH",NA,"1","MIDN",10,"Active","Mic vim and fern ground cover, temperary stream at bottom of plot. Dry in 2015. Mixed hardwood canopy.",4,20070917,20190801,301113,4144301,37.4241784794406,-77.247682553396,18,270
"RICH-072","RICH","RICH",NA,"1","MIDN",5,"Active","Liriodendron tulipifera canopy, microstegium understory",4,20070921,20190821,301348,4143298,37.4151950623147,-77.2447588083668,18,90
"RICH-073","RICH","RICH",NA,"1","MIDN",12,"Active","Lots of sedges for ground cover, canopy made up off red maple, swamp chestnut oak, and sweet gum. Plot was dry when sampled in 2015 but it is very near to beaver wetland so likely to flood. Bees found on plot near plot center. 2019- dry year but plot still with standing water. Muck boots needed for access",4,20070921,20190819,299100,4159306,37.558887451039,-77.2745122511547,18,0
"RICH-129","RICH","RICH",NA,"2","MIDN",15,"Active",NA,3,20080904,20160831,301354,4144066,37.4221136142978,-77.2448976291461,18,277
"RICH-131","RICH","RICH",NA,"2","MIDN",20,"Active",NA,3,20080904,20160831,301100,4144050,37.4219149721287,-77.2477617532431,18,72
"RICH-133","RICH","RICH",NA,"2","MIDN",14,"Active","2008 - The bottom half of the plot experienced a high level of pine mortality; 11 dead compared to 2008's 3. Might be thinning or possibly a pest outbreak? Fallen logs have round holes <1cm in diameter bored into their trunks.",3,20080904,20160831,300097,4143795,37.4194022286283,-77.2590195530707,18,0
"RICH-134","RICH","RICH",NA,"2","MIDN",19,"Active","Sparse, low shrub/vine understory,",3,20080904,20160831,300848,4143796,37.4195730688459,-77.2505390873858,18,0
"RICH-148","RICH","RICH",NA,"2","MIDN",18,"Active",NA,3,20080923,20160824,291835,4163557,37.595558749018,-77.3579086889524,18,0
"RICH-153","RICH","RICH",NA,"2","MIDN",13,"Active","Fallen trees have opened the canopy above the bottom of this plot. Lots of regen and CWD.",3,20080923,20160824,297861,4161308,37.5766471614847,-77.2890815105135,18,148
"RICH-154","RICH","RICH",NA,"2","MIDN",16,"Active","Sparse heath understory.  Canopy gap near UL of plot.",3,20080923,20160824,289839,4145547,37.4329094271007,-77.3753507353417,18,0
"RICH-155","RICH","RICH",NA,"2","MIDN",22,"Active","Mixed hardwood with large bet nig Bare groundcover.",3,20080923,20160915,292608,4170551,37.6587203659412,-77.3511439193064,18,220
"RICH-203","RICH","RICH",NA,"3","MIDN",30,"Active","Mixed hardwood with sparse understory. 2013- changed orientation from 10 to 20 degrees",3,20090903,20170830,297591,4162805,37.5900702863979,-77.2925504601771,18,174
"RICH-207","RICH","RICH",NA,"3","MIDN",28,"Active","Half of plot is open, wet meadow. Other half is mixed hardwood with ferns and smilax groundcover. Changed orientation to 9 from 360",3,20090903,20170907,299110,4159027,37.5563768294688,-77.2743227024965,18,0
"RICH-215","RICH","RICH",NA,"3","MIDN",27,"Active","Slight slope with tulip poplar overstory.  Moderate regen and understory.",3,20090831,20170830,292854,4170562,37.6588749711586,-77.3483603595468,18,214
"RICH-219","RICH","RICH",NA,"3","MIDN",23,"Active","center stake flush with ground; all stakes missing (and reset) except bottom micro, bl and uc; br in water; all trees tags also missing; row boats found right outside plot; plot directly adjacent to large swamp; plot mixed hardwood, mesic, possible flood plain; br stake in swamp",3,20090903,20170907,298854,4159296,37.5587437108899,-77.2772926114545,18,0
"RICH-226","RICH","RICH",NA,"3","MIDN",25,"Active","Tulip poplar/sweetgum canopy with little understory.  Changed plot orientation from 106 to 102 deg. In 2013.",3,20090916,20170830,301112,4144792,37.4286006157937,-77.2478261248769,18,244
"RICH-230","RICH","RICH",NA,"3","MIDN",24,"Active","mixed hardwood with viney understory",3,20090916,20170828,300349,4143063,37.4128636302267,-77.2559759669601,18,0
"RICH-233","RICH","RICH",NA,"3","MIDN",29,"Active","Sweetgum/oak canopy with blackgum mid-story and moderate regen and vines for understory.  Small, wet ditch runs through BL of plot.",3,20090916,20170828,300353,4143312,37.4151071840433,-77.2559980971757,18,264
"RICH-238","RICH","RICH",NA,"3","MIDN",26,"Active","Bottom of plot partial wet meadow.",3,20090916,20170828,301610,4143281,37.4150981106744,-77.2417957279836,18,36
"RICH-303","RICH","RICH",NA,"4","MIDN",38,"Active","Mixed hardwood with sparse understory and Liquidambar regeneration (mostly on right side of plot near field edge). Plot tagged away from field. Some debris from treefort in plot.",3,20100915,20180906,289599,4145047,37.4283519028697,-77.3779186816693,18,196
"RICH-304","RICH","RICH",NA,"4","MIDN",37,"Active","Open plot, acidic oak, gaylussacia ground cover. 2014 - changed orientation to 356 from 360",3,20100915,20180906,290094,4145805,37.4352908497228,-77.3725442346163,18,0
"RICH-306","RICH","RICH",NA,"4","MIDN",35,"Active","Loblolly canopy, small stream with ferny, herbaceous banks in plot. Changed orientation to 3 8-27-2014",3,20100916,20180904,300352,4144041,37.4216729152327,-77.2562064578458,18,0
"RICH-307","RICH","RICH",NA,"4","MIDN",33,"Active","Large tip-up in plot. Mixed hardwood, open canopy. Shrubby subcanopy with ferns in understory.  Very large dead fallen tree through plot creating very large tip-up and large depression near UL microplot.  UL microplot reset to 7m after being misplaced by tip-up",3,20100916,20180919,299353,4159294,37.5588345081021,-77.2716466638047,18,0
"RICH-309","RICH","RICH",NA,"4","MIDN",34,"Active","Mixed hardwood canopy, mic vim ground cover. 2014 - changed orientation to 230 from 240 degrees.",3,20100916,20180830,289104,4162566,37.5860122239459,-77.3885331602182,18,50
"RICH-311","RICH","RICH",NA,"4","MIDN",32,"Active","Mixed hardwood with sparse gaylussacia/vaccinium understory",3,20100915,20180906,290107,4145555,37.4330422930148,-77.3723263094485,18,0
"RICH-314","RICH","RICH",NA,"4","MIDN",36,"Active","loblolly pine plantation with sparse understory",3,20100921,20180904,301353,4145299,37.4332188333175,-77.2452407179435,18,196
"RICH-317","RICH","RICH",NA,"4","MIDN",31,"Active","Mixed hardwood canopy, Ilex subcanopy, sparse understory. Large blowdown in plot. 2014- changed orientation to 252 from 360.",3,20100921,20180904,301350,4144801,37.4287327860352,-77.2451405682349,18,0
"SAHI-229","SAHI","SAHI",NA,"3","MIDN",4,"Active","BR is offset 1m (13.1m from center at 178 degrees) due to tree. Bmicro is 7m ay 320 degrees (instead of 323).",3,20090923,20170914,626286,4527327,40.8872918997359,-73.5009856764423,18,323
"SAHI-231","SAHI","SAHI",NA,"3","MIDN",5,"Active","Moderate shrub understory, tulip poplar canopy. Many downed trees.",3,20090924,20170914,626913,4527247,40.8864745180006,-73.4935619774707,18,64
"SAHI-236","SAHI","SAHI",NA,"3","MIDN",2,"Active","Changed plot orientation from 360 to 4 deg. (2013).  Fairly open canopy from recently dead trees.  Moderately dense understory of shrubs and vines.",3,20090923,20170913,626790,4527088,40.8850617324975,-73.4950539328427,18,197
"SAHI-237","SAHI","SAHI",NA,"3","MIDN",3,"Active","Oddly open, lots of tox rad as ground cover. Mixed hardwood canopy.",3,20090924,20170913,627041,4527085,40.884995808617,-73.4920762607115,18,50
"THST-130","THST","THST",NA,"2","MIDN",2,"Active","lots of spicebush, some sycamore not too tall.  Bottom half of plot transitions to terrace with large tulip poplars",3,20080910,20160825,321850,4266561,38.5296304226148,-77.0437939164816,18,230
"THST-132","THST","THST",NA,"2","MIDN",1,"Active","Successional Tulip poplar. Stream bed/flood zone through center of plot. Dry in 2016",3,20080910,20160825,322097,4266316,38.5274732826901,-77.0408995665161,18,0
"THST-212","THST","THST",NA,"3","MIDN",3,"Active","liriodendron dominated; ravine through plot",3,20090902,20170824,322350,4266058,38.5252001804689,-77.0379332963489,18,188
"THST-217","THST","THST",NA,"3","MIDN",4,"Active","moderate slope with Tulip poplar canopy and New York fern understory.  Changed plot orientation from 192 to 194 degrees to better reflect plot layout (2013).",3,20090902,20170824,322850,4266042,38.5251557448669,-77.0321967812457,18,284
"THST-292","THST","THST",NA,"4","MIDN",5,"Active","Fence runs through BR of plot.",3,20100908,20180912,322108,4267292,38.5362656792037,-77.0410218743205,18,160
"THST-293","THST","THST",NA,"4","MIDN",6,"Active","Mixed hardwood on slope with stream bed at bottom of plot; pawpaw midstory and large patches of microstegium in understory; both BR and B micro stakes are in or near streambed",3,20100908,20180912,322099,4266552,38.529599182299,-77.0409366992232,18,102
"THST-325","THST","THST",NA,"1","MIDN",7,"Active","Sparse mic vem and sedge understory, Asimina and Ilex mid, mixed hardwood canopy",3,20110920,20190904,322355,4265799,38.5228685263293,-77.0378101645935,18,250
"THST-326","THST","THST",NA,"1","MIDN",8,"Active","Dry stream bed. Microstegium covering 25-50% of plot. Large canopy gap, mixed hardwood canopy.",3,20110920,20190904,322352,4266550,38.5296317153089,-77.0380353980762,18,240
"VAFO-036","VAFO","VAFO",NA,"1","MIDN",6,"Active","Tulip poplar and beech overstory with little understory.",4,20070724,20190718,460575,4438543,40.096253533169,-75.4625182156579,18,40
"VAFO-037","VAFO","VAFO",NA,"1","MIDN",1,"Active","Center Tag #1149",4,20070723,20190716,462347,4437299,40.0851269887962,-75.4416579754527,18,0
"VAFO-038","VAFO","VAFO",NA,"1","MIDN",5,"Active","Steep scree slope. Sparse undstory mostly sassafras seedlings. Beech/Sassafras canopy",4,20070723,20190718,461101,4438051,40.0918453983069,-75.4563179757768,18,240
"VAFO-039","VAFO","VAFO",NA,"1","MIDN",8,"Active","Microstegium cover 100%. Mixed hardwood canopy. 2018 VAFO REGEN: This plot was also pretty wet and near a large wetland complex. Wellies needed in a wet year.",4,20070724,20190716,463100,4439799,40.1076838133815,-75.4329684832382,18,0
"VAFO-040","VAFO","VAFO",NA,"1","MIDN",7,"Active","Rubus pho and All pet ground cover, Mixed hardwood and white pine canopy. UR rebar in social trail.",4,20070724,20190718,463831,4440058,40.1100489887783,-75.4244059753129,18,176
"VAFO-041","VAFO","VAFO",NA,"1","MIDN",10,"Active","Lots of microstegium. Plot between two roads.",4,20070724,20190718,461594,4438044,40.0918049702705,-75.4505344254242,18,15
"VAFO-042","VAFO","VAFO",NA,"1","MIDN",4,"Active","Tree of Heaven and microstegeum and stinging nettle plot.  Semi-open .B microplot and UL were marked with a fiberglass stake. 2018 VAFO REGEN: Wellies needed in a wet year.",4,20070725,20190716,462098,4439812,40.1077563900725,-75.4447259461151,18,0
"VAFO-076","VAFO","VAFO",NA,"2","MIDN",11,"Active","Changed orientation from 345 to 350",3,20080806,20160728,460100,4437298,40.0850144951475,-75.4680137174577,18,150
"VAFO-077","VAFO","VAFO",NA,"2","MIDN",15,"Active","changed orientation from 305 to 290.",3,20080805,20160726,460849,4437801,40.0895813725999,-75.4592589196198,18,275
"VAFO-078","VAFO","VAFO",NA,"2","MIDN",17,"Active","Mic vim with tall tulip poplar canopy.",3,20080806,20160725,461853,4439546,40.1053488266411,-75.4475848824284,18,10
"VAFO-079","VAFO","VAFO",NA,"2","MIDN",16,"Active","changed orientation from 360 to 37.8.",3,20080806,20160728,462859,4441047,40.1189168959214,-75.4358679681181,18,230
"VAFO-080","VAFO","VAFO",NA,"2","MIDN",13,"Active","Plot orientation changed from 360 to 343.",3,20080806,20160726,460857,4440310,40.1121862175879,-75.4593170561488,18,240
"VAFO-081","VAFO","VAFO",NA,"2","MIDN",14,"Active","slopey plot with tall lir tul canopy and not much in understory.",3,20080806,20160726,460602,4438320,40.0942457100941,-75.4621878803651,18,210
"VAFO-082","VAFO","VAFO",NA,"2","MIDN",18,"Active","Decent slope on rocky embankment (levy?) with trail at top and trail close to bottom.",3,20080806,20160726,460352,4439564,40.1054416019815,-75.4651969232141,18,230
"VAFO-156","VAFO","VAFO",NA,"3","MIDN",26,"Active","cap for plot center was  missing but rebar is still in ground, added another piece of bent rebar with flagging. Found cap scattered on plot and put back into center.",3,20090728,20170720,463355,4440555,40.1145060469597,-75.430019397162,18,132
"VAFO-157","VAFO","VAFO",NA,"3","MIDN",23,"Active","Tulip poplar and beech canopy with little understory.",3,20090727,20170718,461598,4438300,40.0941115537393,-75.4505027105364,18,11
"VAFO-158","VAFO","VAFO",NA,"3","MIDN",21,"Active",NA,3,20090727,20170718,461351,4437800,40.0895955598574,-75.453370348312,18,139
"VAFO-159","VAFO","VAFO",NA,"3","MIDN",22,"Active","Open, microstegium ground cover. Vines and some thorny shrubs.",3,20090729,20170718,463352,4439292,40.1031270707323,-75.4299829447728,18,103
"VAFO-160","VAFO","VAFO",NA,"3","MIDN",27,"Active","Changed orientation from 360 deg. To 322 deg. 2018 VAFO REGEN: Wellies needed in a wet year.",3,20090728,20170718,463348,4439798,40.1076856448937,-75.4300585805351,18,0
"VAFO-161","VAFO","VAFO",NA,"3","MIDN",20,"Active"," Mountain laurel understory with mixed oak canopy. 2013- changed orientation from 180 to 177.",3,20090728,20170717,460353,4438303,40.0940808590653,-75.4651078289154,18,360
"VAFO-162","VAFO","VAFO",NA,"3","MIDN",24,"Active","Moderate slope with rocky scree substrate.",3,20090728,20170720,460849,4438306,40.0941311042241,-75.4592895013538,18,48
"VAFO-240","VAFO","VAFO",NA,"4","MIDN",29,"Active","Oak and mixed harwood canopy. Sparse understory.",3,20100802,20180724,460351,4437547,40.0872696856891,-75.4650849292778,18,186
