"Event_ID","Plot_Name","Event_Year","Event_Date","Event_Date_Txt","Unit_Code","Unit_Group","Subunit_Code","Protocol_Name","Panel","Frame","Cycle","numHerbPlots","numSapPlots","numSeedPlots","excludeEvent","Stand_Structure_ID","Crown_Closure_ID","Deer_Browse_Line_ID","Groundstory_Cover_Class_Low","Groundstory_Cover_Class_Mid","Groundstory_Cover_Class_High","Forest_Floor_Bare_Soil_Cover_Class_ID","Forest_Floor_Rock_Cover_Class_ID","Forest_Floor_Trampled_Cover_Class_ID","Plot_Slope_Degree","Live_BA_m2ha","Dead_BA_m2ha"
"884D75A2-ABF4-404F-8023-DCB53EC6B903","GETT-035","2011",2011-08-01,20110801,"GETT","GETT",NA,"2011","1","MIDN","2",12,3,12,0,3,4,3,5,3,4,2,2,1,4.94999980926514,21.730946,7.95097825
"897ED610-1657-4472-8A9E-F9967116527A","FRSP-279","2014",2014-09-15,20140915,"FRSP","FRSP_CHWILD","CHWILD","2014","4","MIDN","2",12,3,12,0,3,5,4,2,2,3,1,1,1,1.35000002384186,34.60670425,0.51227575
"89A7F7B7-FE3F-4388-BEEC-22E67C8D3250","FRSP-122","2012",2012-09-04,20120904,"FRSP","FRSP_SPOT","SPOT","2012","2","MIDN","2",12,3,12,0,3,3,4,2,3,4,1,1,1,0.600000023841858,19.586338,10.4518235
"89BC431D-5147-464B-BE96-6C629B58526A","PETE-302","2018",2018-08-29,20180829,"PETE","PETE_FIVE","FIVE","2018","4","MIDN","3",12,3,12,0,3,5,3,1,2,3,1,1,1,1.20000004768372,43.079561,0
"8A03391D-F8EE-41D7-8EB0-FC51E6475E72","GETT-257","2010",2010-08-10,20100810,"GETT","GETT",NA,"2010","4","MIDN","1",12,3,12,0,3,4,3,3,3,3,1,1,1,0.649999976158142,15.04546025,0.79953525
"8A060FDA-5ECB-4380-95D7-AF3638DF9AEA","PETE-191","2013",2013-09-11,20130911,"PETE","PETE_EAST","EAST","2013","3","MIDN","2",12,3,12,0,3,5,4,3,4,5,2,1,1,2.5,34.64894,1.0117695
"8A13C3A3-46A9-4FDB-8C20-A3AE5D46BBBA","RICH-233","2017",2017-08-28,20170828,"RICH","RICH",NA,"2017","3","MIDN","3",12,3,12,0,3,5,4,5,4,4,1,1,1,7.40000009536743,20.50052175,0.58500375
"8A35A0E7-3FFC-40CE-A5C7-7A3F863428F2","APCO-264","2014",2014-08-06,20140806,"APCO","APCO",NA,"2014","4","MIDN","2",12,3,12,0,3,4,4,4,4,5,2,1,1,9.5,53.13246025,0.21237175
"8A5CF4EA-ABD0-4D65-AD0D-BE105BE427E2","PETE-140","2016",2016-09-14,20160914,"PETE","PETE_EAST","EAST","2016","2","MIDN","3",12,3,12,0,3,5,5,1,1,3,1,1,1,3.65000009536743,27.841501,0
"8A98C802-E0AE-4BC1-9F94-B678C50110F8","PETE-193","2013",2013-09-10,20130910,"PETE","PETE_FIVE","FIVE","2013","3","MIDN","2",12,3,12,0,3,4,3,3,4,4,1,1,1,3.75,37.3221405,1.095493
"8A9D96EB-A817-437E-ACB3-C05DA46988CB","FRSP-288","2010",2010-08-31,20100831,"FRSP","FRSP_CHWILD","CHWILD","2010","4","MIDN","1",12,3,12,0,3,3,3,4,3,5,1,1,1,1.45000004768372,38.60247675,4.856019
"8AFEC365-CDD4-46EB-86BB-BA1796653B64","VAFO-040","2007",2007-07-24,20070724,"VAFO","VAFO",NA,"2007","1","MIDN","1",12,3,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.21713925,1.55987925
"8B308DC5-D789-4570-920D-609FBE95245D","VAFO-038","2011",2011-07-25,20110725,"VAFO","VAFO",NA,"2011","1","MIDN","2",12,3,12,0,3,5,4,1,2,3,1,4,1,5.84999990463257,28.93275375,3.45586975
"8B3E921C-9BF5-4632-84E1-3E0D2288338E","RICH-153","2008",2008-09-23,20080923,"RICH","RICH",NA,"2008","2","MIDN","1",12,3,12,0,3,5,NA,3,3,4,2,1,1,10.1499996185303,22.8097295,0
"8BA18F75-8103-44C2-B768-BECEECA8E5B7","RICH-219","2013",2013-09-17,20130917,"RICH","RICH",NA,"2013","3","MIDN","2",12,3,12,0,3,4,3,4,5,5,1,1,1,2.05000019073486,34.7194095,2.323522
"8C03DB9E-5017-48E7-83EC-99592C3A3C3F","THST-217","2009",2009-09-02,20090902,"THST","THST",NA,"2009","3","MIDN","1",12,3,12,0,3,5,5,5,2,4,1,1,1,8.55000019073486,35.05139725,0.62284025
"8C16B0B8-FACD-4561-B4CD-3525AF70770B","PETE-369","2013",2013-09-11,20130911,"PETE","PETE_EAST","EAST","2013","3","MIDN","2",12,3,12,0,3,4,4,4,3,4,1,1,1,6.94999980926514,24.48166575,0
"8C36CB7B-F007-4B18-B6A0-7EEB47DF97FA","FRSP-047","2011",2011-08-24,20110824,"FRSP","FRSP_CHWILD","CHWILD","2011","1","MIDN","2",12,3,12,0,3,NA,3,5,3,4,1,1,1,2.09999990463257,33.0992705,0.69653025
"8C3E1356-179B-45DA-8649-6081750DB53D","FRSP-056","2019",2019-08-20,20190820,"FRSP","FRSP_SPOT","SPOT","2019","1","MIDN","4",12,3,12,0,3,5,3,4,4,4,1,1,1,0.200000002980232,35.93783675,0.89920225
"8CBBCA75-EED9-4909-B9C6-F0BDD6722CAD","FRSP-123","2008",2008-09-03,20080903,"FRSP","FRSP_CHWILD","CHWILD","2008","2","MIDN","1",12,3,12,0,3,4,NA,3,4,4,1,1,1,2.40000009536743,26.1441965,1.9976405
"8CEE8613-C03A-4DB4-A88B-3FB2ECB3EAEB","GETT-091","2008",2008-08-12,20080812,"GETT","GETT",NA,"2008","2","MIDN","1",12,3,12,0,3,5,NA,4,5,5,1,3,1,7.35000038146973,11.32834775,0
"8D69EA73-8B13-464B-9F07-A3188E95E443","FRSP-204","2009",2009-08-25,20090825,"FRSP","FRSP_CHWILD","CHWILD","2009","3","MIDN","1",12,3,12,0,3,5,5,3,3,4,1,1,1,1.10000002384186,21.65878775,1.046543
"8DB0AE7D-F5CF-45B1-9E20-176ED13B52F8","GETT-031","2011",2011-08-01,20110801,"GETT","GETT",NA,"2011","1","MIDN","2",12,3,12,0,3,5,3,4,3,3,1,1,1,0.75,26.75366575,1.29602475
"8E22922F-CE5B-458A-9ED0-CD8466D93469","GETT-175","2013",2013-07-30,20130730,"GETT","GETT",NA,"2013","3","MIDN","2",12,3,12,0,3,4,5,6,6,4,1,2,1,6.5,30.05693225,0.229022
"8E25ECDB-B1D3-4C22-A53C-3258BC0AB6BB","GETT-029","2011",2011-08-02,20110802,"GETT","GETT",NA,"2011","1","MIDN","2",12,3,12,0,3,4,4,5,5,5,1,2,2,4.09999990463257,17.823649,2.141663
"8E5C739E-FE2F-41E3-95DA-BB165CF981A3","APCO-012","2019",2019-07-29,20190729,"APCO","APCO",NA,"2019","1","MIDN","4",12,3,12,0,3,3,3,2,3,5,1,1,1,3.94999980926514,20.23307375,1.66207925
"8EDA3C21-6F96-49AC-A10F-13EFB7769C5C","BOWA-182","2009",2009-08-10,20090810,"BOWA","BOWA",NA,"2009","3","MIDN","1",12,3,12,0,3,5,4,2,2,3,2,1,1,14.25,34.64320625,0.72158475
"8F7D9407-CCC3-4BFE-AEA9-47421A773BDA","APCO-177","2009",2009-08-10,20090810,"APCO","APCO",NA,"2009","3","MIDN","1",12,3,12,0,3,4,5,6,5,3,1,1,1,5.05000019073486,13.1931775,1.77315425
"8FAE0F6E-7519-45B7-9B37-4F1CB8D33002","GEWA-214","2013",2013-08-26,20130826,"GEWA","GEWA",NA,"2013","3","MIDN","2",12,3,12,0,3,4,5,3,3,6,1,1,1,0.200000002980232,45.67545875,24.05780625
"8FC76B8B-A25B-4CD0-BD4A-B6DF1E7D8FDF","APCO-098","2008",2008-08-19,20080819,"APCO","APCO",NA,"2008","2","MIDN","1",12,3,12,0,3,4,NA,4,5,4,1,1,1,2.20000004768372,18.56958075,1.08913125
"8FCBE711-6B7E-4B9A-BC03-9DEC2264CFE2","RICH-215","2009",2009-08-31,20090831,"RICH","RICH",NA,"2009","3","MIDN","1",12,3,12,0,3,4,4,4,5,5,4,1,1,7.30000019073486,23.87203975,5.7734815
"90186958-668C-4C50-8855-19B34918BFBC","FRSP-199","2017",2017-08-24,20170824,"FRSP","FRSP_FRED","FRED","2017","3","MIDN","3",12,3,12,0,3,5,3,5,5,5,1,1,1,5.55000019073486,25.625127,11.98994725
"9034666E-4855-4365-8AA0-2C1607799C43","COLO-336","2015",2015-08-11,20150811,"COLO","COLO_JAMES","Jamestown","2015","1","MIDN","2",12,3,12,0,3,3,5,6,3,5,1,1,1,0.400000005960464,35.44498,0
"90C068F2-6843-4D1D-B3AA-92B64C162127","FRSP-234","2013",2013-08-27,20130827,"FRSP","FRSP_SPOT","SPOT","2013","3","MIDN","2",12,3,12,0,3,4,4,1,3,3,1,1,1,2.04999995231628,33.65315325,7.01231
"90D71C2F-6C0F-4D72-9FA5-1E422B52BDA0","RICH-019","2015",2015-08-27,20150827,"RICH","RICH",NA,"2015","1","MIDN","3",12,3,12,0,3,5,2,5,5,5,2,1,1,2.25,42.5609035,0.65038825
"90FB0A84-AD56-44BC-BFFF-838D32267866","RICH-064","2019",2019-08-01,20190801,"RICH","RICH",NA,"2019","1","MIDN","4",12,3,12,0,3,5,3,5,3,5,3,1,1,4.90000009536743,37.5484135,0
"910365B2-ED59-4935-8C48-C8AB26A29C6F","PETE-192","2017",2017-08-15,20170815,"PETE","PETE_EAST","EAST","2017","3","MIDN","3",12,3,12,0,3,4,4,5,3,4,1,1,1,1.39999997615814,23.27077775,5.83207225
"91A189E5-B69A-4BCF-BF7A-983BA6548AB5","FRSP-013","2011",2011-08-23,20110823,"FRSP","FRSP_FRED","FRED","2011","1","MIDN","2",12,3,12,0,3,4,3,2,3,4,1,1,1,0.949999988079071,20.6041945,4.50751775
"91ADC7AA-984E-45B7-B663-B7B4CB321C8E","PETE-021","2007",2007-06-18,20070618,"PETE","PETE_EAST","EAST","2007","1","MIDN","1",12,3,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.696959,6.46333625
"91D7EFFF-217E-4B2F-A3B5-F362FDAE0478","PETE-195","2017",2017-08-03,20170803,"PETE","PETE_FIVE","FIVE","2017","3","MIDN","3",12,3,12,0,3,5,3,4,4,4,1,1,1,0.850000023841858,49.252732,4.39424375
"92335355-B9A8-4C0D-977D-280C3C706B37","COLO-346","2016",2016-08-11,20160811,"COLO","COLO_YORK","Yorktown","2016","2","MIDN","2",12,3,12,0,3,5,5,4,2,4,4,1,1,0.449999988079071,49.117702,0
"92470D3A-EB34-4FC2-B058-325B37F185AF","COLO-380","2018",2018-08-15,20180815,"COLO","COLO_YORK","Yorktown","2018","4","MIDN","2",0,0,0,1,3,1,2,2,2,2,1,1,1,NA,NA,NA
"92504A8F-1A18-4CB4-81A5-F4D34619B969","HOFU-086","2016",2016-07-27,20160727,"HOFU","HOFU",NA,"2016","2","MIDN","3",12,3,12,0,3,4,4,3,3,4,1,1,1,11.5,41.8717945,3.79539725
"9294558E-F11B-42E1-8D47-44AC3C5C01CA","GETT-030","2011",2011-08-04,20110804,"GETT","GETT",NA,"2011","1","MIDN","2",12,3,12,0,3,4,3,6,4,4,2,1,3,1.5,28.684783,4.69324475
"92B1FA34-101F-44AF-81DF-64B5C4BD2678","COLO-358","2017",2017-08-07,20170807,"COLO","COLO_YORK","Yorktown","2017","3","MIDN","2",12,3,12,0,3,4,4,5,5,4,3,1,1,0.799999952316284,53.9465255,0.95033175
"92BBAD13-24B6-4502-92B5-E553909ACEF9","PETE-022","2015",2015-09-01,20150901,"PETE","PETE_EAST","EAST","2015","1","MIDN","3",12,3,12,0,3,5,4,6,3,4,1,1,2,0.600000023841858,67.13679725,3.88821175
"92E2C935-AD65-4AF2-99F8-27A5B7AA7DBB","FRSP-286","2014",2014-08-21,20140821,"FRSP","FRSP_CHWILD","CHWILD","2014","4","MIDN","2",12,3,12,0,3,4,5,3,1,3,1,1,1,0.100000001490116,26.777287,0.31669225
"931578EB-9FCB-430D-8F4C-987338BF5646","RICH-148","2008",2008-09-23,20080923,"RICH","RICH",NA,"2008","2","MIDN","1",12,3,12,0,3,5,NA,5,4,4,2,1,2,1.64999997615814,25.62400725,2.48091575
"93225D9A-94E0-4DFE-96B6-35C30BBF6882","FRSP-146","2012",2012-08-30,20120830,"FRSP","FRSP_CHWILD","CHWILD","2012","2","MIDN","2",12,3,12,0,3,4,4,3,4,4,1,1,1,4.25,25.417075,3.52264825
"932E9DCE-1337-48E8-8D71-C0963F79909D","ASIS-390","2019",2019-09-12,20190912,"ASIS","ASIS",NA,"2019","1","MIDN","1",12,3,12,0,3,3,3,6,5,2,1,1,1,0.349999994039536,30.729116,15.14707125
"933ABDCC-3C9D-4EEC-A771-863D8DEF71F8","VAFO-039","2011",2011-07-26,20110726,"VAFO","VAFO",NA,"2011","1","MIDN","2",12,3,12,0,3,4,5,7,2,3,1,1,1,1.70000004768372,17.19012725,1.0340945
"93BE1B0C-986A-49A6-A431-C63BF60AF4AC","COLO-361","2017",2017-08-07,20170807,"COLO","COLO_YORK","Yorktown","2017","3","MIDN","2",12,3,12,0,3,4,4,2,4,5,1,1,1,1.25,29.13658325,0
"9436C1DB-9408-4E27-B8C8-62FECF575F72","FRSP-199","2013",2013-08-19,20130819,"FRSP","FRSP_FRED","FRED","2013","3","MIDN","2",12,3,12,0,3,5,4,4,5,5,1,1,1,5.5,29.380272,3.03045875
"94A340DE-3AE1-4BF2-A307-1852FAFFAF6E","PETE-025","2019",2019-08-13,20190813,"PETE","PETE_EAST","EAST","2019","1","MIDN","4",12,3,12,0,3,4,5,3,4,5,1,1,1,3.70000004768372,19.54675425,0
"94A84700-A349-4F76-814B-8E74AE4F05BD","PETE-172","2013",2013-09-10,20130910,"PETE","PETE_FIVE","FIVE","2013","3","MIDN","2",12,3,12,0,3,4,4,3,3,4,1,1,1,0.949999988079071,25.9516755,0
"94C3A517-D154-48BA-B363-99A047AAE693","VAFO-240","2010",2010-08-02,20100802,"VAFO","VAFO",NA,"2010","4","MIDN","1",12,3,12,0,3,5,5,1,1,3,1,1,1,5.875,34.44420625,5.62050575
"94EBEB6A-8F9F-44A2-9A39-484FC8474334","PETE-186","2013",2013-09-09,20130909,"PETE","PETE_EAST","EAST","2013","3","MIDN","2",12,3,12,0,3,5,3,1,2,4,1,1,1,4.75,28.452186,1.647942
"94F4D979-665A-48F1-BE50-9E6845A579AC","APCO-267","2010",2010-08-18,20100818,"APCO","APCO",NA,"2010","4","MIDN","1",12,3,12,0,3,5,3,3,2,6,2,1,1,3.20000004768372,8.00829275,0.357847
"95265BD1-AC00-48CA-A488-BBA600B9579D","FRSP-205","2017",2017-08-23,20170823,"FRSP","FRSP_CHWILD","CHWILD","2017","3","MIDN","3",12,3,12,0,3,5,4,4,3,4,1,1,1,3.54999995231628,37.97486525,0
"95419F60-0482-4D94-AD95-1522043D3685","RICH-311","2010",2010-09-15,20100915,"RICH","RICH",NA,"2010","4","MIDN","1",12,3,12,0,3,4,3,4,3,4,1,1,1,0.555000007152557,22.67138175,0.8098435
"9574DA35-1AF3-4E0C-997C-6F28D9F4E90D","COLO-353","2016",2016-08-11,20160811,"COLO","COLO_YORK","Yorktown","2016","2","MIDN","2",12,3,12,0,3,3,5,3,2,4,1,1,1,2.15000009536743,18.71631275,0
"958B2143-3C14-475E-92EC-30CF141CA21C","FRSP-197","2013",2013-08-15,20130815,"FRSP","FRSP_FRED","FRED","2013","3","MIDN","2",12,3,12,0,3,4,4,3,3,3,1,1,1,0.649999976158142,20.90146775,6.55438325
"95A2F335-533D-413B-B940-5397C922C9F0","FRSP-147","2012",2012-08-30,20120830,"FRSP","FRSP_CHWILD","CHWILD","2012","2","MIDN","2",12,3,12,0,3,5,4,2,3,5,1,1,1,2.25,35.56074725,0.521681
"95B26F08-65C1-46FF-A171-8FDB23A9FBDE","RICH-306","2010",2010-09-16,20100916,"RICH","RICH",NA,"2010","4","MIDN","1",12,3,12,0,3,4,3,3,4,4,2,1,1,3.80000019073486,32.0780565,1.61964825
"95E28843-AD03-4A6A-8BD0-979C887EF894","VAFO-038","2007",2007-07-23,20070723,"VAFO","VAFO",NA,"2007","1","MIDN","1",12,3,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.31056,2.82556825
"95F02B13-5DCE-46BA-9168-2C99D6D40DE1","FRSP-280","2018",2018-08-22,20180822,"FRSP","FRSP_CHWILD","CHWILD","2018","4","MIDN","3",12,3,12,0,3,4,3,4,5,4,1,1,1,2.75,29.57300975,2.20353275
"96091A9A-D656-40C1-8E13-D0D52AB23A5F","FRSP-220","2017",2017-08-29,20170829,"FRSP","FRSP_CHWILD","CHWILD","2017","3","MIDN","3",12,3,12,0,3,5,4,7,4,4,1,1,1,3.69999980926514,26.3239545,1.798974
"964FCA16-EAEE-4303-9BE4-F77ADE96DCE2","FRSP-315","2010",2010-09-20,20100920,"FRSP","FRSP_SPOT","SPOT","2010","4","MIDN","1",12,3,12,0,3,4,3,2,3,3,1,1,1,1.79999995231628,16.86228225,3.04805175
"9696999A-9331-477E-8986-3BBF71E9E733","FRSP-128","2012",2012-08-27,20120827,"FRSP","FRSP_CHWILD","CHWILD","2012","2","MIDN","2",12,3,12,0,3,4,3,4,3,4,1,1,1,0.649999976158142,21.98731975,0.25517575
"96CB167E-AFE6-4368-964E-82AA48F1410B","FRSP-286","2018",2018-09-12,20180912,"FRSP","FRSP_CHWILD","CHWILD","2018","4","MIDN","3",12,3,12,0,3,5,4,2,1,4,1,1,1,0.649999976158142,26.05018475,2.40300425
"96F8B02C-91DF-4E69-87A2-85F173E11789","VAFO-156","2009",2009-07-28,20090728,"VAFO","VAFO",NA,"2009","3","MIDN","1",12,3,12,0,3,4,5,3,3,4,4,1,1,2.25,37.290214,2.80552075
"9733BF81-DC45-4152-A8CB-72F21CB4823C","APCO-107","2016",2016-08-08,20160808,"APCO","APCO",NA,"2016","2","MIDN","3",12,3,12,0,3,4,5,3,3,6,1,1,1,4.84999990463257,33.35048075,0.24630075
"976311B0-7548-468A-93C2-D78D042012EB","COLO-366","2017",2017-08-10,20170810,"COLO","COLO_YORK","Yorktown","2017","3","MIDN","2",12,3,12,0,3,2,4,6,3,3,2,1,1,1.34999990463257,26.566721,0.54106075
"9773A003-BB96-437F-8564-1491A9399311","GETT-168","2009",2009-08-03,20090803,"GETT","GETT",NA,"2009","3","MIDN","1",12,3,12,0,3,3,2,7,6,4,1,1,1,3.14999985694885,6.193375,3.346287
"97A11CE4-83F3-4E7F-A9CB-3B101EEF96C1","FRSP-200","2013",2013-08-28,20130828,"FRSP","FRSP_FRED","FRED","2013","3","MIDN","2",12,3,12,0,3,5,4,4,4,5,1,1,1,1.54999995231628,26.835347,0
"97C8994E-F106-4A36-8C2F-339C57A32B75","FRSP-074","2007",2007-09-26,20070926,"FRSP","FRSP_CHWILD","CHWILD","2007","1","MIDN","1",12,3,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.38915575,0.54106075
"97E437ED-191B-4163-B425-07F320AB7BC2","FRSP-201","2017",2017-08-17,20170817,"FRSP","FRSP_FRED","FRED","2017","3","MIDN","3",12,3,12,0,3,4,3,5,2,3,1,1,1,11.8500003814697,21.79391525,6.11361775
"982B3B80-798C-4C85-A778-84FCEAA6D050","FRSP-208","2013",2013-08-21,20130821,"FRSP","FRSP_CHWILD","CHWILD","2013","3","MIDN","2",12,3,12,0,3,5,5,2,2,2,2,1,2,0.550000011920929,34.252981,1.5503955
"982E1ECF-618F-41A5-A4A3-3BC7548F09E7","FRSP-216","2013",2013-09-16,20130916,"FRSP","FRSP_SPOT","SPOT","2013","3","MIDN","2",12,3,12,0,3,5,4,3,3,4,2,1,1,5.10000038146973,48.790897,2.7648765
"987041AF-CC98-4F70-9990-89B9CAAB27F7","VAFO-244","2010",2010-08-03,20100803,"VAFO","VAFO",NA,"2010","4","MIDN","1",12,3,12,0,3,5,3,1,3,3,1,2,1,27.8999996185303,27.23597825,1.327323
"991B2194-F921-4E22-A08F-46932B845F31","SAHI-236","2009",2009-09-23,20090923,"SAHI","SAHI",NA,"2009","3","MIDN","1",12,3,12,0,3,5,3,5,5,5,1,1,1,3.40000009536743,44.6933575,0
"99E49407-2D39-44B0-A971-7BCD0458B81D","HOFU-251","2014",2014-07-21,20140721,"HOFU","HOFU",NA,"2014","4","MIDN","2",12,3,12,0,3,4,4,4,3,3,1,4,1,6.65000009536743,30.756153,10.463467
"99F83286-BC87-4890-B0D0-42336E14D504","APCO-011","2007",2007-05-24,20070524,"APCO","APCO",NA,"2007","1","MIDN","1",12,3,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.38751475,3.2584795
"9A0FDD61-5DE8-4725-85F2-AC9C8235FC8B","GETT-259","2010",2010-08-11,20100811,"GETT","GETT",NA,"2010","4","MIDN","1",12,3,12,0,3,4,3,3,3,3,1,1,1,4.15000009536743,27.151077,1.19510125
"9A63CC25-C662-485C-BA66-9B7780C33BFA","COLO-376","2018",2018-08-14,20180814,"COLO","COLO_YORK","Yorktown","2018","4","MIDN","2",12,3,12,0,3,5,4,3,3,5,1,1,1,0.550000011920929,40.9377795,0
"9AD54606-6FF4-4D86-8383-6797479769A9","HOFU-247","2010",2010-08-05,20100805,"HOFU","HOFU",NA,"2010","4","MIDN","1",12,3,12,0,3,3,3,6,6,2,1,1,1,5,0.8047385,1.43138825
"9B124029-895D-4A3F-9BD4-C227630F91FA","RICH-155","2016",2016-09-15,20160915,"RICH","RICH",NA,"2016","2","MIDN","3",12,3,12,0,3,4,5,1,3,5,1,1,1,7.94999980926514,32.6770795,0
"9B21DB7F-C6F7-454B-ADEF-B57A588FFCC5","PETE-104","2012",2012-09-11,20120911,"PETE","PETE_FIVE","FIVE","2012","2","MIDN","2",12,3,12,0,3,4,3,3,3,5,1,1,1,0.649999976158142,47.352519,0.657555
"9B5E0726-4A87-4332-B57C-512EF36ED72E","RICH-306","2014",2014-08-27,20140827,"RICH","RICH",NA,"2014","4","MIDN","2",12,3,12,0,3,4,3,3,3,4,1,1,1,3.09999990463257,34.58675525,2.05454275
"9BD88EBA-6EF5-41AF-8342-7DA8CD240F88","GETT-093","2008",2008-08-13,20080813,"GETT","GETT",NA,"2008","2","MIDN","1",12,3,12,0,3,5,NA,5,4,5,3,1,1,1.54999995231628,24.13259525,0.45963475
"9BEE8601-A8E3-4ECD-BFEB-CD69A5389BB5","BOWA-181","2013",2013-08-07,20130807,"BOWA","BOWA",NA,"2013","3","MIDN","2",12,3,12,0,3,4,5,6,4,6,1,1,1,7.80000019073486,27.0155765,3.63554925
"9C29A97B-1107-4820-9A51-2E08C696325A","PETE-298","2018",2018-08-28,20180828,"PETE","PETE_EAST","EAST","2018","4","MIDN","3",12,3,12,0,3,5,4,4,2,4,1,1,1,3.69999980926514,24.1213445,11.888572
"9C30FE46-C95B-499D-9011-923CE929C2BB","APCO-178","2009",2009-08-11,20090811,"APCO","APCO",NA,"2009","3","MIDN","1",12,3,12,0,3,3,3,4,4,5,1,1,1,3.79999995231628,8.96494725,0.357847
"9C54B916-0516-49EC-93B2-7EC495507354","VAFO-161","2009",2009-07-28,20090728,"VAFO","VAFO",NA,"2009","3","MIDN","1",12,3,12,0,3,5,5,1,2,3,2,1,2,8.5,30.94537475,0.73159825
"9CA12127-FFAB-4A2D-B635-03CD009C394C","GETT-168","2017",2017-07-26,20170726,"GETT","GETT",NA,"2017","3","MIDN","3",12,3,12,0,3,3,4,6,6,5,1,2,1,2.30000019073486,12.0181035,0
"9CC8F034-0164-4C87-B065-6362AC3FAEFE","VAFO-158","2013",2013-07-23,20130723,"VAFO","VAFO",NA,"2013","3","MIDN","2",12,3,12,0,3,5,5,6,3,3,1,2,1,14.5500001907349,9.52259925,7.6993565
"9D0A7BFE-D989-412A-A211-74F7C28C2AC0","FRSP-049","2019",2019-08-27,20190827,"FRSP","FRSP_CHWILD","CHWILD","2019","1","MIDN","4",12,3,12,0,3,2,4,6,5,4,1,1,1,1.04999995231628,28.492655,2.405282
"9D0E8166-4435-44EE-B1C0-EC23D97F4EF8","PETE-105","2012",2012-09-11,20120911,"PETE","PETE_FIVE","FIVE","2012","2","MIDN","2",12,3,12,0,3,5,3,2,3,5,1,1,1,1.45000004768372,34.52412,0
"9D747ACC-D62C-4075-86E2-F4FBBFE6B167","GETT-171","2013",2013-07-29,20130729,"GETT","GETT",NA,"2013","3","MIDN","2",12,3,12,0,3,4,5,6,6,5,1,1,1,10.5,23.20782875,0
"9F0BCA06-6D3F-4D88-82E0-E6CF0B4B9C9B","FRSP-227","2017",2017-08-23,20170823,"FRSP","FRSP_CHWILD","CHWILD","2017","3","MIDN","3",12,3,12,0,3,5,4,6,3,3,1,1,2,5.19999980926514,42.7399745,5.577623
"9F329634-AEFE-4D48-9A21-E034C361F4EF","FRSP-074","2019",2019-08-28,20190828,"FRSP","FRSP_CHWILD","CHWILD","2019","1","MIDN","4",12,3,12,0,3,5,4,2,3,5,1,1,1,5.89999961853027,33.31342825,1.462117
"9F45990A-81E9-4C12-ACCD-C2A9DA8D9BDB","RICH-064","2015",2015-08-24,20150824,"RICH","RICH",NA,"2015","1","MIDN","3",12,3,12,0,3,5,5,6,5,5,1,1,1,2.19999980926514,35.75479975,0
"9FB0E0EE-B3F0-432F-A5E3-BD5FF56AC678","GETT-033","2007",2007-07-10,20070710,"GETT","GETT",NA,"2007","1","MIDN","1",12,3,12,0,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,28.81902725,3.8186255
"9FB588B0-0911-4367-82F3-A9498DFAC729","FRSP-142","2012",2012-09-04,20120904,"FRSP","FRSP_SPOT","SPOT","2012","2","MIDN","2",12,3,12,0,3,4,3,5,3,6,1,1,1,4.25,31.1247405,3.62101925
"9FE5E58B-F3BA-4713-8F75-80143AA9FD91","BOWA-260","2018",2018-08-06,20180806,"BOWA","BOWA",NA,"2018","4","MIDN","3",12,3,12,0,3,5,3,3,2,3,1,1,1,9.30000019073486,25.1909385,0.28274325
"A07468CC-99A1-4274-96EE-0BB571301BCB","VAFO-161","2017",2017-07-17,20170717,"VAFO","VAFO",NA,"2017","3","MIDN","3",12,3,12,0,3,5,4,2,3,4,1,1,1,8.20000076293945,33.60824725,1.79822775
"A093DFDC-BA9C-4292-ADF2-1B3E69142008","VAFO-077","2016",2016-07-26,20160726,"VAFO","VAFO",NA,"2016","2","MIDN","3",12,3,12,0,3,5,5,2,1,3,1,1,1,5.44999980926514,32.045286,1.75167325
"A096023B-09BC-4748-B1B9-5B563CC858C1","PETE-296","2018",2018-08-27,20180827,"PETE","PETE_EAST","EAST","2018","4","MIDN","3",12,3,12,0,3,4,4,3,2,5,1,1,1,2.25,20.21561925,0.53322625
"A0BA4362-D04F-4A16-9E33-A06EE2AC3272","FRSP-048","2011",2011-08-24,20110824,"FRSP","FRSP_CHWILD","CHWILD","2011","1","MIDN","2",12,3,12,0,3,4,2,4,5,5,1,1,1,1.5,20.2403785,3.91656475
"A0D7000E-1D82-4C72-AC0D-98C29D468F72","PETE-025","2011",2011-08-18,20110818,"PETE","PETE_EAST","EAST","2011","1","MIDN","2",12,3,12,0,3,3,4,3,3,4,1,1,1,2.04999995231628,16.30620075,3.7496675
"A15518E4-E7A9-4F42-9B24-02F615520D46","VAFO-040","2011",2011-07-28,20110728,"VAFO","VAFO",NA,"2011","1","MIDN","2",12,3,12,0,3,5,5,4,3,5,2,1,2,12.6000003814697,48.79612,0.67200625
