"Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Frame","Sample_Year","Date","TaxonCode","Latin_Name","Host_Tree_Tag","Host_TSN","Host_Latin_Name","Host_Status","Condition","Exotic"
"FRSP-118","FRSP","FRSP_SPOT","SPOT","3",2,"MIDN",2016,"20160823",NA,"Vitis",4367,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"APCO-268","APCO","APCO",NA,"1",4,"MIDN",2010,"20100818",NA,"Vitis",9735,19254,"Juglans nigra","Alive Standing","Vines in the crown",0
"APCO-267","APCO","APCO",NA,"3",4,"MIDN",2018,"20180807",NA,"Vitis",9254,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"GETT-029","GETT","GETT",NA,NA,1,"MIDN",2019,"20190724",NA,"Vitis",1095,32931,"Fraxinus americana","Alive Standing","Vines in the crown",0
"PETE-141","PETE","PETE_EAST","EAST","1",2,"MIDN",2008,"20080911",NA,"Vitis",5188,19020,"Platanus occidentalis","Alive Standing","Vines in the crown",0
"APCO-009","APCO","APCO",NA,"3",1,"MIDN",2015,"20150804",NA,"Vitis",332,19408,"Quercus rubra","Alive Standing","Vines in the crown",0
"COLO-344","COLO","COLO_YORK","Yorktown","1",2,"MIDN",2012,"20120816",NA,"Vitis",12755,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"RICH-015","RICH","RICH",NA,"2",1,"MIDN",2011,"20110915",NA,"Vitis",628,19254,"Juglans nigra","Alive Standing","Vines in the crown",0
"VAFO-159","VAFO","VAFO",NA,"1",3,"MIDN",2009,"20090729",NA,"Vitis",6178,28749,"Acer negundo","Alive Standing","Vines in the crown",0
"VAFO-160","VAFO","VAFO",NA,"1",3,"MIDN",2009,"20090728",NA,"Vitis",6164,32931,"Fraxinus americana","Alive Standing","Vines in the crown",0
"PETE-296","PETE","PETE_EAST","EAST","2",4,"MIDN",2014,"20140908",NA,"Vitis",10361,27982,"Ilex opaca","Recruit Standing","Vines in the crown",0
"COLO-340","COLO","COLO_JAMES","Jamestown","1",1,"MIDN",2011,"20110913",NA,"Vitis",12315,24764,"Prunus serotina","Alive Standing","Vines in the crown",0
"VAFO-159","VAFO","VAFO",NA,"3",3,"MIDN",2017,"20170718",NA,"Vitis",6173,28749,"Acer negundo","Alive Standing","Vines in the crown",0
"VAFO-160","VAFO","VAFO",NA,"2",3,"MIDN",2013,"20130722",NA,"Vitis",6167,32931,"Fraxinus americana","Alive Standing","Vines in the crown",0
"PETE-189","PETE","PETE_EAST","EAST","1",3,"MIDN",2009,"20090818",NA,"Vitis",6235,18037,"Pinus taeda","Alive Standing","Vines in the crown",0
"PETE-026","PETE","PETE_EAST","EAST",NA,1,"MIDN",2019,"20190812",NA,"Vitis",1035,19447,"Quercus velutina","Alive Fallen","Vines in the crown",0
"GEWA-320","GEWA","GEWA",NA,"3",1,"MIDN",2019,"20190829",NA,"Vitis",11670,24764,"Prunus serotina","Alive Standing","Vines in the crown",0
"PETE-141","PETE","PETE_EAST","EAST","2",2,"MIDN",2012,"20120910",NA,"Vitis",5181,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"COLO-341","COLO","COLO_YORK","Yorktown","1",1,"MIDN",2011,"20110913",NA,"Vitis",12341,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"APCO-009","APCO","APCO",NA,NA,1,"MIDN",2019,"20190729",NA,"Vitis",328,18037,"Pinus taeda","Alive Standing","Vines in the crown",0
"PETE-296","PETE","PETE_EAST","EAST","2",4,"MIDN",2014,"20140908",NA,"Vitis",10345,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"APCO-100","APCO","APCO",NA,"2",2,"MIDN",2012,"20120815",NA,"Vitis",2881,19254,"Juglans nigra","Alive Standing","Vines in the crown",0
"COLO-370","COLO","COLO_YORK","Yorktown","1",4,"MIDN",2014,"20140807",NA,"Vitis",14819,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"GETT-090","GETT","GETT",NA,"1",2,"MIDN",2008,"20080812",NA,"Vitis",3101,19066,"Morus alba","Alive Standing","Vines in the crown",1
"COLO-370","COLO","COLO_YORK","Yorktown","2",4,"MIDN",2018,"20180815",NA,"Vitis",14813,28827,"Ailanthus altissima","Alive Standing","Vines in the crown",1
"FRSP-118","FRSP","FRSP_SPOT","SPOT","3",2,"MIDN",2016,"20160823",NA,"Vitis",4368,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"RICH-072","RICH","RICH",NA,"3",1,"MIDN",2015,"20150824",NA,"Vitis",2627,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"GETT-090","GETT","GETT",NA,"3",2,"MIDN",2016,"20160803",NA,"Vitis",3116,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"GETT-090","GETT","GETT",NA,"3",2,"MIDN",2016,"20160803",NA,"Vitis",3112,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"PETE-189","PETE","PETE_EAST","EAST","3",3,"MIDN",2017,"20170814",NA,"Vitis",6234,18037,"Pinus taeda","Alive Standing","Vines in the crown",0
"FRSP-118","FRSP","FRSP_SPOT","SPOT","3",2,"MIDN",2016,"20160823",NA,"Vitis",13248,183394,"Pinus virginiana","Alive Standing","Vines in the crown",0
"APCO-098","APCO","APCO",NA,"2",2,"MIDN",2012,"20120814",NA,"Vitis",3275,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"VAFO-246","VAFO","VAFO",NA,"2",4,"MIDN",2014,"20140724",NA,"Vitis",14517,19231,"Carya glabra","Alive Standing","Vines in the crown",0
"COLO-350","COLO","COLO_YORK","Yorktown","2",2,"MIDN",2016,"20160811",NA,"Vitis",12673,27806,"Cornus florida","Alive Standing","Vines in the crown",0
"APCO-099","APCO","APCO",NA,"2",2,"MIDN",2012,"20120815",NA,"Vitis",12724,19070,"Morus rubra","Alive Standing","Vines in the crown",0
"FRSP-118","FRSP","FRSP_SPOT","SPOT","1",2,"MIDN",2008,"20080902",NA,"Vitis",13241,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"PETE-297","PETE","PETE_EAST","EAST","2",4,"MIDN",2014,"20140908",NA,"Vitis",10384,19027,"Liquidambar styraciflua","Alive Broken","Vines in the crown",0
"RICH-148","RICH","RICH",NA,"1",2,"MIDN",2008,"20080923",NA,"Vitis",13402,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"RICH-314","RICH","RICH",NA,"2",4,"MIDN",2014,"20140827",NA,"Vitis",11474,18037,"Pinus taeda","Alive Standing","Vines in the crown",0
"COLO-375","COLO","COLO_JAMES","Jamestown","2",4,"MIDN",2018,"20180813",NA,"Vitis",17501,507899,"Morella cerifera","Alive Missed","Vines in the crown",0
"FRSP-113","FRSP","FRSP_FRED","FRED","2",2,"MIDN",2012,"20120920",NA,"Vitis",4186,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"APCO-177","APCO","APCO",NA,"3",3,"MIDN",2017,"20170802",NA,"Vitis",6716,19247,"Carya tomentosa","Alive Standing","Vines in the crown",0
"VAFO-082","VAFO","VAFO",NA,"2",2,"MIDN",2012,"20120731",NA,"Vitis",2865,19020,"Platanus occidentalis","Alive Standing","Vines in the crown",0
"GEWA-214","GEWA","GEWA",NA,"3",3,"MIDN",2017,"20170831",NA,"Vitis",10593,27982,"Ilex opaca","Alive Standing","Vines in the crown",0
"RICH-134","RICH","RICH",NA,"1",2,"MIDN",2008,"20080904",NA,"Vitis",4681,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"GETT-174","GETT","GETT",NA,"2",3,"MIDN",2013,"20130801",NA,"Vitis",6652,19049,"Ulmus americana","Alive Standing","Vines in the crown",0
"GEWA-214","GEWA","GEWA",NA,"1",3,"MIDN",2009,"20090901",NA,"Vitis",10807,27982,"Ilex opaca","Alive Standing","Vines in the crown",0
"APCO-268","APCO","APCO",NA,"2",4,"MIDN",2014,"20140805",NA,"Vitis",9730,19254,"Juglans nigra","Alive Standing","Vines in the crown",0
"GEWA-214","GEWA","GEWA",NA,"2",3,"MIDN",2013,"20130826",NA,"Vitis",10584,504714,"Quercus muehlenbergii","Alive Standing","Vines in the crown",0
"VAFO-082","VAFO","VAFO",NA,"2",2,"MIDN",2012,"20120731",NA,"Vitis",4798,28731,"Acer saccharum","Alive Standing","Vines in the crown",0
"GETT-174","GETT","GETT",NA,"3",3,"MIDN",2017,"20170725",NA,"Vitis",13646,32931,"Fraxinus americana","Alive Fallen","Vines in the crown",0
"FRSP-118","FRSP","FRSP_SPOT","SPOT","1",2,"MIDN",2008,"20080902",NA,"Vitis",4369,183394,"Pinus virginiana","Alive Standing","Vines in the crown",0
"GEWA-320","GEWA","GEWA",NA,"3",1,"MIDN",2019,"20190829",NA,"Vitis",11667,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"APCO-267","APCO","APCO",NA,"3",4,"MIDN",2018,"20180807",NA,"Vitis",9253,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"FRSP-113","FRSP","FRSP_FRED","FRED","3",2,"MIDN",2016,"20160830",NA,"Vitis",4183,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"COLO-340","COLO","COLO_JAMES","Jamestown","3",1,"MIDN",2019,"20190808",NA,"Vitis",12319,23855,"Diospyros virginiana","Alive Standing","Vines in the crown",0
"RICH-306","RICH","RICH",NA,"1",4,"MIDN",2010,"20100916",NA,"Vitis",11772,18037,"Pinus taeda","Alive Standing","Vines in the crown",0
"RICH-015","RICH","RICH",NA,"3",1,"MIDN",2015,"20150909",NA,"Vitis",638,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"GETT-090","GETT","GETT",NA,"2",2,"MIDN",2012,"20120806",NA,"Vitis",12451,28749,"Acer negundo","Alive Missed","Vines in the crown",0
"RICH-311","RICH","RICH",NA,"2",4,"MIDN",2014,"20140903",NA,"Vitis",11720,19447,"Quercus velutina","Alive Standing","Vines in the crown",0
"RICH-309","RICH","RICH",NA,"2",4,"MIDN",2014,"20140911",NA,"Vitis",11823,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"PETE-141","PETE","PETE_EAST","EAST","2",2,"MIDN",2012,"20120910",NA,"Vitis",5180,19049,"Ulmus americana","Alive Standing","Vines in the crown",0
"COLO-337","COLO","COLO_YORK","Yorktown","1",1,"MIDN",2011,"20110912",NA,"Vitis",13104,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"VAFO-038","VAFO","VAFO",NA,"3",1,"MIDN",2015,"20150722",NA,"Vitis",11402,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"GETT-168","GETT","GETT",NA,"1",3,"MIDN",2009,"20090803",NA,"Vitis",6450,25782,"Cercis canadensis","Alive Standing","Vines in the crown",0
"VAFO-160","VAFO","VAFO",NA,"2",3,"MIDN",2013,"20130722",NA,"Vitis",6168,19049,"Ulmus americana","Alive Standing","Vines in the crown",0
"RICH-219","RICH","RICH",NA,"1",3,"MIDN",2009,"20090903",NA,"Vitis",10835,19504,"Carpinus caroliniana","Alive Leaning","Vines in the crown",0
"RICH-072","RICH","RICH",NA,"3",1,"MIDN",2015,"20150824",NA,"Vitis",14050,18086,"Liriodendron tulipifera","Recruit Standing","Vines in the crown",0
"GEWA-214","GEWA","GEWA",NA,"2",3,"MIDN",2013,"20130826",NA,"Vitis",15297,27982,"Ilex opaca","Alive Missed","Vines in the crown",0
"RICH-309","RICH","RICH",NA,"2",4,"MIDN",2014,"20140911",NA,"Vitis",11820,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"RICH-314","RICH","RICH",NA,"3",4,"MIDN",2018,"20180904",NA,"Vitis",11466,18037,"Pinus taeda","Alive Standing","Vines in the crown",0
"APCO-107","APCO","APCO",NA,"3",2,"MIDN",2016,"20160808",NA,"Vitis",3647,183394,"Pinus virginiana","Alive Standing","Vines in the crown",0
"COLO-340","COLO","COLO_JAMES","Jamestown","3",1,"MIDN",2019,"20190808",NA,"Vitis",12320,23855,"Diospyros virginiana","Alive Standing","Vines in the crown",0
"VAFO-079","VAFO","VAFO",NA,"2",2,"MIDN",2012,"20120730",NA,"Vitis",4930,24764,"Prunus serotina","Alive Standing","Vines in the crown",0
"RICH-311","RICH","RICH",NA,"2",4,"MIDN",2014,"20140903",NA,"Vitis",11723,28728,"Acer rubrum","Alive Leaning","Vines in the crown",0
"PETE-189","PETE","PETE_EAST","EAST","2",3,"MIDN",2013,"20130909",NA,"Vitis",6235,18037,"Pinus taeda","Alive Standing","Vines in the crown",0
"GEWA-214","GEWA","GEWA",NA,"1",3,"MIDN",2009,"20090901",NA,"Vitis",16415,27982,"Ilex opaca","Alive Leaning","Vines in the crown",0
"COLO-346","COLO","COLO_YORK","Yorktown","1",2,"MIDN",2012,"20120816",NA,"Vitis",12777,183691,"Acer floridanum","Alive Standing","Vines in the crown",0
"VAFO-156","VAFO","VAFO",NA,"1",3,"MIDN",2009,"20090728",NA,"Vitis",6115,32931,"Fraxinus americana","Alive Standing","Vines in the crown",0
"RICH-306","RICH","RICH",NA,"1",4,"MIDN",2010,"20100916",NA,"Vitis",11753,18037,"Pinus taeda","Alive Standing","Vines in the crown",0
"APCO-267","APCO","APCO",NA,"1",4,"MIDN",2010,"20100818",NA,"Vitis",9254,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"RICH-230","RICH","RICH",NA,"3",3,"MIDN",2017,"20170828",NA,"Vitis",10752,27982,"Ilex opaca","Alive Standing","Vines in the crown",0
"GETT-090","GETT","GETT",NA,"1",2,"MIDN",2008,"20080812",NA,"Vitis",3105,19066,"Morus alba","Alive Standing","Vines in the crown",1
"GEWA-320","GEWA","GEWA",NA,"2",1,"MIDN",2015,"20150819",NA,"Vitis",11665,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"GEWA-295","GEWA","GEWA",NA,"1",4,"MIDN",2010,"20100909",NA,"Vitis",10316,28728,"Acer rubrum","Alive Broken","Vines in the crown",0
"RICH-314","RICH","RICH",NA,"3",4,"MIDN",2018,"20180904",NA,"Vitis",11454,18037,"Pinus taeda","Alive Standing","Vines in the crown",0
"VAFO-038","VAFO","VAFO",NA,"2",1,"MIDN",2011,"20110725",NA,"Vitis",11402,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"RICH-063","RICH","RICH",NA,"2",1,"MIDN",2011,"20110915",NA,"Vitis",2124,27821,"Nyssa sylvatica","Alive Standing","Vines in the crown",0
"APCO-009","APCO","APCO",NA,"3",1,"MIDN",2015,"20150804",NA,"Vitis",312,19408,"Quercus rubra","Alive Standing","Vines in the crown",0
"RICH-015","RICH","RICH",NA,NA,1,"MIDN",2019,"20190821",NA,"Vitis",633,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"VAFO-038","VAFO","VAFO",NA,"2",1,"MIDN",2011,"20110725",NA,"Vitis",1327,27821,"Nyssa sylvatica","Alive Standing","Vines in the crown",0
"GETT-090","GETT","GETT",NA,"1",2,"MIDN",2008,"20080812",NA,"Vitis",3109,19066,"Morus alba","Alive Standing","Vines in the crown",1
"RICH-233","RICH","RICH",NA,"1",3,"MIDN",2009,"20090916",NA,"Vitis",10780,27821,"Nyssa sylvatica","Alive Standing","Vines in the crown",0
"VAFO-038","VAFO","VAFO",NA,"2",1,"MIDN",2011,"20110725",NA,"Vitis",1325,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"APCO-183","APCO","APCO",NA,"3",3,"MIDN",2017,"20170731",NA,"Vitis",7423,23855,"Diospyros virginiana","Alive Standing","Vines in the crown",0
"FRSP-113","FRSP","FRSP_FRED","FRED","2",2,"MIDN",2012,"20120920",NA,"Vitis",4182,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"APCO-100","APCO","APCO",NA,"2",2,"MIDN",2012,"20120815",NA,"Vitis",2884,26714,"Gleditsia triacanthos","Alive Standing","Vines in the crown",1
"GETT-090","GETT","GETT",NA,"3",2,"MIDN",2016,"20160803",NA,"Vitis",3106,19066,"Morus alba","Alive Standing","Vines in the crown",1
"RICH-238","RICH","RICH",NA,"2",3,"MIDN",2013,"20130904",NA,"Vitis",15387,28728,"Acer rubrum","Recruit Standing","Vines in the crown",0
"VAFO-038","VAFO","VAFO",NA,"3",1,"MIDN",2015,"20150722",NA,"Vitis",1332,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"APCO-100","APCO","APCO",NA,"2",2,"MIDN",2012,"20120815",NA,"Vitis",12954,19254,"Juglans nigra","Alive Standing","Vines in the crown",0
"FRSP-118","FRSP","FRSP_SPOT","SPOT","1",2,"MIDN",2008,"20080902",NA,"Vitis",4361,19254,"Juglans nigra","Alive Standing","Vines in the crown",0
"VAFO-038","VAFO","VAFO",NA,"2",1,"MIDN",2011,"20110725",NA,"Vitis",1323,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"APCO-268","APCO","APCO",NA,"2",4,"MIDN",2014,"20140805",NA,"Vitis",9740,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"PETE-141","PETE","PETE_EAST","EAST","3",2,"MIDN",2016,"20160914",NA,"Vitis",5181,28728,"Acer rubrum","Alive Leaning","Vines in the crown",0
"COLO-362","COLO","COLO_YORK","Yorktown","1",3,"MIDN",2013,"20130812",NA,"Vitis",15441,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"VAFO-039","VAFO","VAFO",NA,"3",1,"MIDN",2015,"20150722",NA,"Vitis",1347,19049,"Ulmus americana","Alive Standing","Vines in the crown",0
"VAFO-082","VAFO","VAFO",NA,"1",2,"MIDN",2008,"20080806",NA,"Vitis",2863,28731,"Acer saccharum","Alive Standing","Vines in the crown",0
"VAFO-246","VAFO","VAFO",NA,"2",4,"MIDN",2014,"20140724",NA,"Vitis",18103,19231,"Carya glabra","Alive Standing","Vines in the crown",0
"VAFO-159","VAFO","VAFO",NA,"2",3,"MIDN",2013,"20130722",NA,"Vitis",6174,32931,"Fraxinus americana","Alive Standing","Vines in the crown",0
"FRSP-118","FRSP","FRSP_SPOT","SPOT","3",2,"MIDN",2016,"20160823",NA,"Vitis",4366,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"RICH-207","RICH","RICH",NA,"1",3,"MIDN",2009,"20090903",NA,"Vitis",8679,27982,"Ilex opaca","Alive Standing","Vines in the crown",0
"RICH-015","RICH","RICH",NA,"3",1,"MIDN",2015,"20150909",NA,"Vitis",632,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"PETE-190","PETE","PETE_EAST","EAST","1",3,"MIDN",2009,"20090818",NA,"Vitis",6282,19247,"Carya tomentosa","Alive Standing","Vines in the crown",0
"APCO-268","APCO","APCO",NA,"1",4,"MIDN",2010,"20100818",NA,"Vitis",9725,28749,"Acer negundo","Alive Standing","Vines in the crown",0
"RICH-230","RICH","RICH",NA,"2",3,"MIDN",2013,"20130905",NA,"Vitis",10751,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"RICH-015","RICH","RICH",NA,NA,1,"MIDN",2019,"20190821",NA,"Vitis",8424,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"COLO-361","COLO","COLO_YORK","Yorktown","2",3,"MIDN",2017,"20170807",NA,"Vitis",13534,28728,"Acer rubrum","Alive Leaning","Vines in the crown",0
"GEWA-320","GEWA","GEWA",NA,"2",1,"MIDN",2015,"20150819",NA,"Vitis",11654,18048,"Juniperus virginiana","Alive Leaning","Vines in the crown",0
"PETE-296","PETE","PETE_EAST","EAST","1",4,"MIDN",2010,"20100913",NA,"Vitis",10349,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"FRSP-118","FRSP","FRSP_SPOT","SPOT","3",2,"MIDN",2016,"20160823",NA,"Vitis",4364,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"RICH-230","RICH","RICH",NA,"1",3,"MIDN",2009,"20090916",NA,"Vitis",10749,19051,"Ulmus alata","Alive Standing","Vines in the crown",0
"APCO-009","APCO","APCO",NA,"3",1,"MIDN",2015,"20150804",NA,"Vitis",311,19422,"Quercus stellata","Alive Standing","Vines in the crown",0
"FRSP-118","FRSP","FRSP_SPOT","SPOT","1",2,"MIDN",2008,"20080902",NA,"Vitis",4360,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"APCO-266","APCO","APCO",NA,"3",4,"MIDN",2018,"20180808",NA,"Vitis",9214,32929,"Fraxinus pennsylvanica","Alive Standing","Vines in the crown",0
"APCO-267","APCO","APCO",NA,"1",4,"MIDN",2010,"20100818",NA,"Vitis",9252,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"GEWA-214","GEWA","GEWA",NA,"3",3,"MIDN",2017,"20170831",NA,"Vitis",10586,27982,"Ilex opaca","Alive Fallen","Vines in the crown",0
"APCO-267","APCO","APCO",NA,"2",4,"MIDN",2014,"20140805",NA,"Vitis",9269,19049,"Ulmus americana","Alive Standing","Vines in the crown",0
"COLO-346","COLO","COLO_YORK","Yorktown","2",2,"MIDN",2016,"20160811",NA,"Vitis",12778,183691,"Acer floridanum","Alive Standing","Vines in the crown",0
"RICH-306","RICH","RICH",NA,"2",4,"MIDN",2014,"20140827",NA,"Vitis",11741,27982,"Ilex opaca","Alive Standing","Vines in the crown",0
"COLO-361","COLO","COLO_YORK","Yorktown","1",3,"MIDN",2013,"20130812",NA,"Vitis",13534,28728,"Acer rubrum","Alive Leaning","Vines in the crown",0
"RICH-314","RICH","RICH",NA,"2",4,"MIDN",2014,"20140827",NA,"Vitis",11451,18037,"Pinus taeda","Alive Standing","Vines in the crown",0
"PETE-022","PETE","PETE_EAST","EAST",NA,1,"MIDN",2019,"20190812",NA,"Vitis",844,19020,"Platanus occidentalis","Alive Leaning","Vines in the crown",0
"APCO-098","APCO","APCO",NA,"3",2,"MIDN",2016,"20160810",NA,"Vitis",3277,19282,"Quercus phellos","Alive Standing","Vines in the crown",0
"VAFO-042","VAFO","VAFO",NA,NA,1,"MIDN",2019,"20190716",NA,"Vitis",1417,28749,"Acer negundo","Alive Standing","Vines in the crown",0
"RICH-314","RICH","RICH",NA,"2",4,"MIDN",2014,"20140827",NA,"Vitis",11463,18037,"Pinus taeda","Alive Standing","Vines in the crown",0
"GETT-173","GETT","GETT",NA,"3",3,"MIDN",2017,"20170725",NA,"Vitis",15918,19231,"Carya glabra","Alive Standing","Vines in the crown",0
"RICH-207","RICH","RICH",NA,"2",3,"MIDN",2013,"20130920",NA,"Vitis",8683,27982,"Ilex opaca","Alive Leaning","Vines in the crown",0
"RICH-015","RICH","RICH",NA,"2",1,"MIDN",2011,"20110915",NA,"Vitis",632,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"PETE-141","PETE","PETE_EAST","EAST","2",2,"MIDN",2012,"20120910",NA,"Vitis",5182,19049,"Ulmus americana","Alive Standing","Vines in the crown",0
"APCO-098","APCO","APCO",NA,"3",2,"MIDN",2016,"20160810",NA,"Vitis",12950,19242,"Carya ovata","Alive Standing","Vines in the crown",0
"APCO-268","APCO","APCO",NA,"1",4,"MIDN",2010,"20100818",NA,"Vitis",9733,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"RICH-015","RICH","RICH",NA,"3",1,"MIDN",2015,"20150909",NA,"Vitis",8429,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"PETE-141","PETE","PETE_EAST","EAST","2",2,"MIDN",2012,"20120910",NA,"Vitis",5183,19049,"Ulmus americana","Alive Standing","Vines in the crown",0
"GEWA-295","GEWA","GEWA",NA,"2",4,"MIDN",2014,"20140825",NA,"Vitis",10311,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"GETT-174","GETT","GETT",NA,"1",3,"MIDN",2009,"20090805",NA,"Vitis",13646,32931,"Fraxinus americana","Alive Standing","Vines in the crown",0
"RICH-306","RICH","RICH",NA,"1",4,"MIDN",2010,"20100916",NA,"Vitis",11762,18037,"Pinus taeda","Alive Standing","Vines in the crown",0
"PETE-026","PETE","PETE_EAST","EAST","2",1,"MIDN",2011,"20110817",NA,"Vitis",1001,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"HOFU-249","HOFU","HOFU",NA,"3",4,"MIDN",2018,"20180726",NA,"Vitis",9011,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"RICH-306","RICH","RICH",NA,"2",4,"MIDN",2014,"20140827",NA,"Vitis",11742,27982,"Ilex opaca","Alive Standing","Vines in the crown",0
"APCO-100","APCO","APCO",NA,"2",2,"MIDN",2012,"20120815",NA,"Vitis",2888,26714,"Gleditsia triacanthos","Alive Standing","Vines in the crown",1
"RICH-238","RICH","RICH",NA,"3",3,"MIDN",2017,"20170828",NA,"Vitis",8583,19408,"Quercus rubra","Alive Standing","Vines in the crown",0
"VAFO-160","VAFO","VAFO",NA,"2",3,"MIDN",2013,"20130722",NA,"Vitis",6138,32931,"Fraxinus americana","Alive Standing","Vines in the crown",0
"VAFO-082","VAFO","VAFO",NA,"1",2,"MIDN",2008,"20080806",NA,"Vitis",4798,28731,"Acer saccharum","Alive Standing","Vines in the crown",0
"GETT-029","GETT","GETT",NA,"3",1,"MIDN",2015,"20150728",NA,"Vitis",1122,35253,"Viburnum prunifolium","Recruit Standing","Vines in the crown",0
"APCO-100","APCO","APCO",NA,"3",2,"MIDN",2016,"20160809",NA,"Vitis",2888,26714,"Gleditsia triacanthos","Alive Standing","Vines in the crown",1
"APCO-012","APCO","APCO",NA,NA,1,"MIDN",2019,"20190729",NA,"Vitis",13999,19408,"Quercus rubra","Alive Standing","Vines in the crown",0
"RICH-015","RICH","RICH",NA,NA,1,"MIDN",2019,"20190821",NA,"Vitis",638,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"FRSP-113","FRSP","FRSP_FRED","FRED","2",2,"MIDN",2012,"20120920",NA,"Vitis",4184,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"COLO-340","COLO","COLO_JAMES","Jamestown","1",1,"MIDN",2011,"20110913",NA,"Vitis",12319,23855,"Diospyros virginiana","Alive Standing","Vines in the crown",0
"VAFO-042","VAFO","VAFO",NA,"2",1,"MIDN",2011,"20110726",NA,"Vitis",1424,28749,"Acer negundo","Alive Standing","Vines in the crown",0
"VAFO-038","VAFO","VAFO",NA,"3",1,"MIDN",2015,"20150722",NA,"Vitis",1330,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"VAFO-246","VAFO","VAFO",NA,"3",4,"MIDN",2018,"20180725",NA,"Vitis",7734,27821,"Nyssa sylvatica","Alive Standing","Vines in the crown",0
"GEWA-214","GEWA","GEWA",NA,"2",3,"MIDN",2013,"20130826",NA,"Vitis",10597,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"APCO-267","APCO","APCO",NA,"3",4,"MIDN",2018,"20180807",NA,"Vitis",9269,19049,"Ulmus americana","Alive Standing","Vines in the crown",0
"PETE-190","PETE","PETE_EAST","EAST","2",3,"MIDN",2013,"20130909",NA,"Vitis",6276,24764,"Prunus serotina","Alive Standing","Vines in the crown",0
"GEWA-214","GEWA","GEWA",NA,"3",3,"MIDN",2017,"20170831",NA,"Vitis",7198,27982,"Ilex opaca","Alive Leaning","Vines in the crown",0
"VAFO-038","VAFO","VAFO",NA,"3",1,"MIDN",2015,"20150722",NA,"Vitis",1331,24764,"Prunus serotina","Alive Standing","Vines in the crown",0
"VAFO-159","VAFO","VAFO",NA,"3",3,"MIDN",2017,"20170718",NA,"Vitis",6178,28749,"Acer negundo","Alive Standing","Vines in the crown",0
"RICH-233","RICH","RICH",NA,"1",3,"MIDN",2009,"20090916",NA,"Vitis",10785,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
