"Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Frame","Sample_Year","Date","Tag","TSN","TaxonCode","Latin_Name","StemsLive","StemsDead","SumLiveBasalArea_cm2","SumDeadBasalArea_cm2","Equiv_Live_DBH_cm","Equiv_Dead_DBH_cm","Status","Habit","Browsed","Browsable"
"SAHI-237","SAHI","SAHI",NA,"3",3,"MIDN","2017",20170913,7601,19487,NA,"Betula lenta",1,0,59.4468,NA,8.7,NA,"Alive Standing","Tree",NA,NA
"HOFU-086","HOFU","HOFU",NA,"3",2,"MIDN","2016",20160727,11513,19487,NA,"Betula lenta",1,0,1.131,NA,1.2,NA,"Recruit Standing","Tree",NA,NA
"HOFU-051","HOFU","HOFU",NA,"3",1,"MIDN","2015",20150721,14295,19487,NA,"Betula lenta",1,0,2.2698,NA,1.7,NA,"Recruit Standing","Tree",NA,NA
"HOFU-086","HOFU","HOFU",NA,"3",2,"MIDN","2016",20160727,11514,19487,NA,"Betula lenta",1,0,1.3273,NA,1.3,NA,"Recruit Standing","Tree",NA,NA
"HOFU-051","HOFU","HOFU",NA,NA,1,"MIDN","2019",20190717,14294,19487,NA,"Betula lenta",1,0,3.8013,NA,2.2,NA,"Alive Standing","Tree",NA,NA
"HOFU-251","HOFU","HOFU",NA,"1",4,"MIDN","2010",20100805,7518,19487,NA,"Betula lenta",1,0,76.9769,NA,9.9,NA,"Alive Standing","Tree",NA,NA
"HOFU-051","HOFU","HOFU",NA,NA,1,"MIDN","2019",20190717,17005,19487,NA,"Betula lenta",1,0,1.7671,NA,1.5,NA,"Recruit Standing","Tree",NA,NA
"PETE-104","PETE","PETE_FIVE","FIVE","2",2,"MIDN","2012",20120911,3467,19487,NA,"Betula lenta",1,0,75.4296,NA,9.8,NA,"Alive Standing","Tree",NA,NA
"SAHI-229","SAHI","SAHI",NA,"2",3,"MIDN","2013",20130917,15356,19487,NA,"Betula lenta",1,0,9.0792,NA,3.4,NA,"Alive Standing","Tree",NA,NA
"SAHI-229","SAHI","SAHI",NA,"1",3,"MIDN","2009",20090923,15356,19487,NA,"Betula lenta",1,0,3.1416,NA,2,NA,"Alive Standing","Tree",NA,NA
"HOFU-086","HOFU","HOFU",NA,"3",2,"MIDN","2016",20160727,4839,19487,NA,"Betula lenta",1,0,1.3273,NA,1.3,NA,"Alive Fallen","Tree",NA,NA
"HOFU-051","HOFU","HOFU",NA,"3",1,"MIDN","2015",20150721,14294,19487,NA,"Betula lenta",1,0,0.9503,NA,1.1,NA,"Recruit Standing","Tree",NA,NA
"SAHI-237","SAHI","SAHI",NA,"2",3,"MIDN","2013",20130916,7601,19487,NA,"Betula lenta",1,0,51.53,NA,8.1,NA,"Alive Standing","Tree",NA,NA
"HOFU-086","HOFU","HOFU",NA,"3",2,"MIDN","2016",20160727,11512,19487,NA,"Betula lenta",1,0,1.3273,NA,1.3,NA,"Recruit Standing","Tree",NA,NA
"HOFU-086","HOFU","HOFU",NA,"1",2,"MIDN","2008",20080807,4839,19487,NA,"Betula lenta",1,0,0.7854,NA,1,NA,"Alive Standing","Tree",NA,NA
"RICH-314","RICH","RICH",NA,"1",4,"MIDN","2010",20100921,11482,19504,NA,"Carpinus caroliniana",1,0,0.9503,NA,1.1,NA,"Alive Standing","Tree",NA,NA
"PETE-298","PETE","PETE_EAST","EAST","3",4,"MIDN","2018",20180828,14957,19504,NA,"Carpinus caroliniana",1,0,2.2698,NA,1.7,NA,"Alive Standing","Tree",NA,NA
"FRSP-277","FRSP","FRSP_FRED","FRED","3",4,"MIDN","2018",20180821,9920,19504,NA,"Carpinus caroliniana",1,0,44.1786,NA,7.5,NA,"Alive Standing","Tree",NA,NA
"APCO-099","APCO","APCO",NA,"3",2,"MIDN","2016",20160808,4761,19504,NA,"Carpinus caroliniana",1,0,29.2247,NA,6.1,NA,"Alive Standing","Tree",NA,NA
"COLO-335","COLO","COLO_YORK","Yorktown","1",1,"MIDN","2011",20110913,13193,19504,NA,"Carpinus caroliniana",1,0,69.3978,NA,9.4,NA,"Alive Standing","Tree",NA,NA
"COLO-357","COLO","COLO_YORK","Yorktown","1",3,"MIDN","2013",20130808,8460,19504,NA,"Carpinus caroliniana",1,0,27.3397,NA,5.9,NA,"Alive Standing","Tree",NA,NA
"FRSP-277","FRSP","FRSP_FRED","FRED","1",4,"MIDN","2010",20100825,9920,19504,NA,"Carpinus caroliniana",1,0,31.1725,NA,6.3,NA,"Alive Standing","Tree",NA,NA
"RICH-307","RICH","RICH",NA,"3",4,"MIDN","2018",20180919,11276,19504,NA,"Carpinus caroliniana",1,0,12.5664,NA,4,NA,"Alive Standing","Tree",NA,NA
"THST-292","THST","THST",NA,"3",4,"MIDN","2018",20180912,10225,19504,NA,"Carpinus caroliniana",1,0,9.6211,NA,3.5,NA,"Alive Standing","Tree",NA,NA
"FRSP-058","FRSP","FRSP_SPOT","SPOT",NA,1,"MIDN","2019",20190820,1896,19504,NA,"Carpinus caroliniana",1,0,4.9087,NA,2.5,NA,"Alive Standing","Tree",NA,NA
"FRSP-058","FRSP","FRSP_SPOT","SPOT","3",1,"MIDN","2015",20150818,1896,19504,NA,"Carpinus caroliniana",1,0,4.9087,NA,2.5,NA,"Alive Standing","Tree",NA,NA
"BOWA-182","BOWA","BOWA",NA,"2",3,"MIDN","2013",20130807,13671,19504,NA,"Carpinus caroliniana",1,0,18.0956,NA,4.8,NA,"Alive Missed","Tree",NA,NA
"RICH-238","RICH","RICH",NA,"1",3,"MIDN","2009",20090916,8910,19504,NA,"Carpinus caroliniana",1,0,37.3928,NA,6.9,NA,"Alive Standing","Tree",NA,NA
"FRSP-150","FRSP","FRSP_CHWILD","CHWILD","1",2,"MIDN","2008",20080916,5330,19504,NA,"Carpinus caroliniana",1,0,7.0686,NA,3,NA,"Alive Standing","Tree",NA,NA
"RICH-153","RICH","RICH",NA,"3",2,"MIDN","2016",20160824,16587,19504,NA,"Carpinus caroliniana",1,0,3.8013,NA,2.2,NA,"Alive Missed","Tree",NA,NA
"APCO-012","APCO","APCO",NA,"2",1,"MIDN","2011",20110811,555,19504,NA,"Carpinus caroliniana",1,0,41.8539,NA,7.3,NA,"Alive Standing","Tree",NA,NA
"RICH-129","RICH","RICH",NA,"3",2,"MIDN","2016",20160831,3867,19504,NA,"Carpinus caroliniana",1,0,9.6211,NA,3.5,NA,"Alive Standing","Tree",NA,NA
"PETE-298","PETE","PETE_EAST","EAST","2",4,"MIDN","2014",20140909,14957,19504,NA,"Carpinus caroliniana",1,0,1.5394,NA,1.4,NA,"Recruit Standing","Tree",NA,NA
"APCO-009","APCO","APCO",NA,"1",1,"MIDN","2007",20070523,347,19504,NA,"Carpinus caroliniana",1,0,2.2698,NA,1.7,NA,"Alive Standing","Tree",NA,NA
"FRSP-061","FRSP","FRSP_CHWILD","CHWILD","1",1,"MIDN","2007",20070913,2026,19504,NA,"Carpinus caroliniana",1,0,29.2247,NA,6.1,NA,"Alive Standing","Tree",NA,NA
"FRSP-277","FRSP","FRSP_FRED","FRED","1",4,"MIDN","2010",20100825,9924,19504,NA,"Carpinus caroliniana",1,0,20.4282,NA,5.1,NA,"Alive Standing","Tree",NA,NA
"RICH-307","RICH","RICH",NA,"2",4,"MIDN","2014",20140828,11274,19504,NA,"Carpinus caroliniana",1,0,6.1575,NA,2.8,NA,"Alive Standing","Tree",NA,NA
"RICH-307","RICH","RICH",NA,"1",4,"MIDN","2010",20100916,11274,19504,NA,"Carpinus caroliniana",1,0,5.3093,NA,2.6,NA,"Alive Standing","Tree",NA,NA
"FRSP-058","FRSP","FRSP_SPOT","SPOT","1",1,"MIDN","2007",20070912,1896,19504,NA,"Carpinus caroliniana",1,0,2.5447,NA,1.8,NA,"Alive Standing","Tree",NA,NA
"APCO-099","APCO","APCO",NA,"3",2,"MIDN","2016",20160808,15813,19504,NA,"Carpinus caroliniana",1,0,2.0106,NA,1.6,NA,"Recruit Standing","Tree",NA,NA
"APCO-012","APCO","APCO",NA,"1",1,"MIDN","2007",20070524,555,19504,NA,"Carpinus caroliniana",1,0,28.2743,NA,6,NA,"Alive Standing","Tree",NA,NA
"FRSP-149","FRSP","FRSP_CHWILD","CHWILD","1",2,"MIDN","2008",20080916,5283,19504,NA,"Carpinus caroliniana",1,0,6.6052,NA,2.9,NA,"Alive Standing","Tree",NA,NA
"COLO-378","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140813,14378,19504,NA,"Carpinus caroliniana",1,0,44.1786,NA,7.5,NA,"Alive Standing","Tree",NA,NA
"RICH-207","RICH","RICH",NA,"2",3,"MIDN","2013",20130920,8700,19504,NA,"Carpinus caroliniana",1,0,14.522,NA,4.3,NA,"Alive Standing","Tree",NA,NA
"APCO-099","APCO","APCO",NA,"1",2,"MIDN","2008",20080819,4761,19504,NA,"Carpinus caroliniana",1,0,14.522,NA,4.3,NA,"Alive Standing","Tree",NA,NA
"APCO-012","APCO","APCO",NA,"3",1,"MIDN","2015",20150805,555,19504,NA,"Carpinus caroliniana",1,0,49.0167,NA,7.9,NA,"Alive Standing","Tree",NA,NA
"THST-292","THST","THST",NA,"2",4,"MIDN","2014",20140826,10225,19504,NA,"Carpinus caroliniana",1,0,9.0792,NA,3.4,NA,"Alive Standing","Tree",NA,NA
"RICH-207","RICH","RICH",NA,"1",3,"MIDN","2009",20090903,8700,19504,NA,"Carpinus caroliniana",1,0,8.553,NA,3.3,NA,"Alive Standing","Tree",NA,NA
"APCO-010","APCO","APCO",NA,"2",1,"MIDN","2011",20110808,432,19504,NA,"Carpinus caroliniana",1,0,0.9503,NA,1.1,NA,"Alive Standing","Tree",NA,NA
"RICH-314","RICH","RICH",NA,"2",4,"MIDN","2014",20140827,11482,19504,NA,"Carpinus caroliniana",1,0,1.7671,NA,1.5,NA,"Alive Standing","Tree",NA,NA
"FRSP-277","FRSP","FRSP_FRED","FRED","2",4,"MIDN","2014",20140820,9920,19504,NA,"Carpinus caroliniana",1,0,35.2565,NA,6.7,NA,"Alive Standing","Tree",NA,NA
"COLO-339","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150806,12314,19504,NA,"Carpinus caroliniana",1,0,15.2053,NA,4.4,NA,"Alive Standing","Tree",NA,NA
"COLO-378","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180814,14378,19504,NA,"Carpinus caroliniana",1,0,51.53,NA,8.1,NA,"Alive Standing","Tree",NA,NA
"RICH-226","RICH","RICH",NA,"1",3,"MIDN","2009",20090916,8577,19504,NA,"Carpinus caroliniana",1,0,34.2119,NA,6.6,NA,"Alive Standing","Tree",NA,NA
"FRSP-277","FRSP","FRSP_FRED","FRED","2",4,"MIDN","2014",20140820,9924,19504,NA,"Carpinus caroliniana",1,0,22.9022,NA,5.4,NA,"Alive Standing","Tree",NA,NA
"COLO-359","COLO","COLO_YORK","Yorktown","2",3,"MIDN","2017",20170808,13498,19504,NA,"Carpinus caroliniana",1,0,15.9043,NA,4.5,NA,"Alive Leaning","Tree",NA,NA
"PETE-298","PETE","PETE_EAST","EAST","3",4,"MIDN","2018",20180828,10913,19504,NA,"Carpinus caroliniana",1,0,3.8013,NA,2.2,NA,"Alive Standing","Tree",NA,NA
"APCO-010","APCO","APCO",NA,NA,1,"MIDN","2019",20190731,432,19504,NA,"Carpinus caroliniana",1,0,2.5447,NA,1.8,NA,"Alive Standing","Tree",NA,NA
"FRSP-150","FRSP","FRSP_CHWILD","CHWILD","2",2,"MIDN","2012",20120830,5330,19504,NA,"Carpinus caroliniana",1,0,6.6052,NA,2.9,NA,"Alive Standing","Tree",NA,NA
"FRSP-058","FRSP","FRSP_SPOT","SPOT","2",1,"MIDN","2011",20110917,1896,19504,NA,"Carpinus caroliniana",1,0,2.8353,NA,1.9,NA,"Alive Standing","Tree",NA,NA
"APCO-010","APCO","APCO",NA,"3",1,"MIDN","2015",20150805,354,19504,NA,"Carpinus caroliniana",1,0,15.9043,NA,4.5,NA,"Alive Standing","Tree",NA,NA
"FRSP-061","FRSP","FRSP_CHWILD","CHWILD","2",1,"MIDN","2011",20110831,2044,19504,NA,"Carpinus caroliniana",1,0,37.3928,NA,6.9,NA,"Alive Standing","Tree",NA,NA
"RICH-064","RICH","RICH",NA,"1",1,"MIDN","2007",20070917,2170,19504,NA,"Carpinus caroliniana",1,0,76.9769,NA,9.9,NA,"Alive Standing","Tree",NA,NA
"RICH-020","RICH","RICH",NA,"3",1,"MIDN","2015",20150909,1020,19504,NA,"Carpinus caroliniana",1,0,32.1699,NA,6.4,NA,"Alive Standing","Tree",NA,NA
"RICH-306","RICH","RICH",NA,"3",4,"MIDN","2018",20180904,11776,19504,NA,"Carpinus caroliniana",1,0,3.1416,NA,2,NA,"Alive Standing","Tree",NA,NA
"APCO-071","APCO","APCO",NA,"3",1,"MIDN","2015",20150805,13886,19504,NA,"Carpinus caroliniana",1,0,7.5477,NA,3.1,NA,"Alive Standing","Tree",NA,NA
"BOWA-261","BOWA","BOWA",NA,"1",4,"MIDN","2010",20100816,9553,19504,NA,"Carpinus caroliniana",1,0,6.6052,NA,2.9,NA,"Alive Standing","Tree",NA,NA
"THST-292","THST","THST",NA,"1",4,"MIDN","2010",20100908,10225,19504,NA,"Carpinus caroliniana",1,0,9.6211,NA,3.5,NA,"Alive Standing","Tree",NA,NA
"BOWA-181","BOWA","BOWA",NA,"1",3,"MIDN","2009",20090810,6314,19504,NA,"Carpinus caroliniana",1,0,6.6052,NA,2.9,NA,"Alive Standing","Tree",NA,NA
"APCO-010","APCO","APCO",NA,"3",1,"MIDN","2015",20150805,432,19504,NA,"Carpinus caroliniana",1,0,1.5394,NA,1.4,NA,"Alive Standing","Tree",NA,NA
"BOWA-260","BOWA","BOWA",NA,"3",4,"MIDN","2018",20180806,9140,19504,NA,"Carpinus caroliniana",1,0,2.0106,NA,1.6,NA,"Alive Standing","Tree",NA,NA
"RICH-238","RICH","RICH",NA,"3",3,"MIDN","2017",20170828,16412,19504,NA,"Carpinus caroliniana",1,0,21.2372,NA,5.2,NA,"Alive Standing","Tree",NA,NA
"RICH-314","RICH","RICH",NA,"3",4,"MIDN","2018",20180904,11482,19504,NA,"Carpinus caroliniana",1,0,2.2698,NA,1.7,NA,"Alive Standing","Tree",NA,NA
"FRSP-060","FRSP","FRSP_SPOT","SPOT","1",1,"MIDN","2007",20070912,1980,19504,NA,"Carpinus caroliniana",1,0,6.6052,NA,2.9,NA,"Alive Standing","Tree",NA,NA
"APCO-262","APCO","APCO",NA,"3",4,"MIDN","2018",20180807,9201,19504,NA,"Carpinus caroliniana",1,0,3.1416,NA,2,NA,"Alive Standing","Tree",NA,NA
"RICH-307","RICH","RICH",NA,"1",4,"MIDN","2010",20100916,11276,19504,NA,"Carpinus caroliniana",1,0,3.4636,NA,2.1,NA,"Alive Standing","Tree",NA,NA
"COLO-359","COLO","COLO_YORK","Yorktown","1",3,"MIDN","2013",20130812,13498,19504,NA,"Carpinus caroliniana",1,0,15.9043,NA,4.5,NA,"Alive Standing","Tree",NA,NA
"RICH-207","RICH","RICH",NA,"3",3,"MIDN","2017",20170907,8700,19504,NA,"Carpinus caroliniana",1,0,18.0956,NA,4.8,NA,"Alive Standing","Tree",NA,NA
"RICH-307","RICH","RICH",NA,"2",4,"MIDN","2014",20140828,14278,19504,NA,"Carpinus caroliniana",1,0,1.5394,NA,1.4,NA,"Recruit Standing","Tree",NA,NA
"FRSP-150","FRSP","FRSP_CHWILD","CHWILD","3",2,"MIDN","2016",20160908,5330,19504,NA,"Carpinus caroliniana",1,0,7.0686,NA,3,NA,"Alive Standing","Tree",NA,NA
"BOWA-005","BOWA","BOWA",NA,NA,1,"MIDN","2019",20190730,17038,19504,NA,"Carpinus caroliniana",1,0,0.9503,NA,1.1,NA,"Recruit Standing","Tree",NA,NA
"APCO-012","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,528,19504,NA,"Carpinus caroliniana",1,0,4.5239,NA,2.4,NA,"Alive Standing","Tree",NA,NA
"APCO-010","APCO","APCO",NA,"1",1,"MIDN","2007",20070523,354,19504,NA,"Carpinus caroliniana",1,0,4.9087,NA,2.5,NA,"Alive Standing","Tree",NA,NA
"RICH-307","RICH","RICH",NA,"1",4,"MIDN","2010",20100916,11273,19504,NA,"Carpinus caroliniana",1,0,38.4845,NA,7,NA,"Alive Standing","Tree",NA,NA
"THST-292","THST","THST",NA,"2",4,"MIDN","2014",20140826,10224,19504,NA,"Carpinus caroliniana",1,0,8.553,NA,3.3,NA,"Alive Standing","Tree",NA,NA
"COLO-339","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190806,12311,19504,NA,"Carpinus caroliniana",1,0,12.5664,NA,4,NA,"Alive Standing","Tree",NA,NA
"RICH-064","RICH","RICH",NA,"2",1,"MIDN","2011",20110908,2172,19504,NA,"Carpinus caroliniana",1,0,25.5176,NA,5.7,NA,"Alive Standing","Tree",NA,NA
"RICH-238","RICH","RICH",NA,"2",3,"MIDN","2013",20130904,16411,19504,NA,"Carpinus caroliniana",1,0,23.7583,NA,5.5,NA,"Alive Standing","Tree",NA,NA
"FRSP-074","FRSP","FRSP_CHWILD","CHWILD","3",1,"MIDN","2015",20150914,2753,19504,NA,"Carpinus caroliniana",1,0,18.8574,NA,4.9,NA,"Alive Standing","Tree",NA,NA
"APCO-010","APCO","APCO",NA,"3",1,"MIDN","2015",20150805,15104,19504,NA,"Carpinus caroliniana",1,0,0.9503,NA,1.1,NA,"Recruit Standing","Tree",NA,NA
"APCO-012","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,555,19504,NA,"Carpinus caroliniana",1,0,54.1061,NA,8.3,NA,"Alive Standing","Tree",NA,NA
"FRSP-150","FRSP","FRSP_CHWILD","CHWILD","2",2,"MIDN","2012",20120830,13346,19504,NA,"Carpinus caroliniana",1,0,4.5239,NA,2.4,NA,"Alive Standing","Tree",NA,NA
"BOWA-005","BOWA","BOWA",NA,NA,1,"MIDN","2019",20190730,13984,19504,NA,"Carpinus caroliniana",1,0,26.4208,NA,5.8,NA,"Alive Standing","Tree",NA,NA
"APCO-264","APCO","APCO",NA,"2",4,"MIDN","2014",20140806,14811,19504,NA,"Carpinus caroliniana",1,0,0.7854,NA,1,NA,"Recruit Standing","Tree",NA,NA
"APCO-262","APCO","APCO",NA,"1",4,"MIDN","2010",20100817,9201,19504,NA,"Carpinus caroliniana",1,0,1.5394,NA,1.4,NA,"Alive Standing","Tree",NA,NA
"APCO-071","APCO","APCO",NA,"3",1,"MIDN","2015",20150805,13887,19504,NA,"Carpinus caroliniana",1,0,3.4636,NA,2.1,NA,"Alive Standing","Tree",NA,NA
"COLO-339","COLO","COLO_YORK","Yorktown","1",1,"MIDN","2011",20110912,12312,19504,NA,"Carpinus caroliniana",1,0,10.7521,NA,3.7,NA,"Alive Standing","Tree",NA,NA
"FRSP-180","FRSP","FRSP_SPOT","SPOT","1",3,"MIDN","2009",20090908,8719,19504,NA,"Carpinus caroliniana",1,0,9.0792,NA,3.4,NA,"Alive Standing","Tree",NA,NA
"RICH-238","RICH","RICH",NA,"1",3,"MIDN","2009",20090916,8909,19504,NA,"Carpinus caroliniana",1,0,55.4177,NA,8.4,NA,"Alive Standing","Tree",NA,NA
"FRSP-202","FRSP","FRSP_FRED","FRED","2",3,"MIDN","2013",20130819,15261,19504,NA,"Carpinus caroliniana",1,0,20.4282,NA,5.1,NA,"Alive Missed","Tree",NA,NA
"FRSP-061","FRSP","FRSP_CHWILD","CHWILD","2",1,"MIDN","2011",20110831,2043,19504,NA,"Carpinus caroliniana",1,0,3.1416,NA,2,NA,"Alive Standing","Tree",NA,NA
"COLO-359","COLO","COLO_YORK","Yorktown","1",3,"MIDN","2013",20130812,13497,19504,NA,"Carpinus caroliniana",1,0,17.3494,NA,4.7,NA,"Alive Standing","Tree",NA,NA
"BOWA-261","BOWA","BOWA",NA,"3",4,"MIDN","2018",20180806,9553,19504,NA,"Carpinus caroliniana",1,0,6.6052,NA,2.9,NA,"Alive Fallen","Tree",NA,NA
"FRSP-061","FRSP","FRSP_CHWILD","CHWILD","3",1,"MIDN","2015",20150914,18137,19504,NA,"Carpinus caroliniana",1,0,4.1548,NA,2.3,NA,"Alive Standing","Tree",NA,NA
"BOWA-260","BOWA","BOWA",NA,"2",4,"MIDN","2014",20140804,9140,19504,NA,"Carpinus caroliniana",1,0,1.7671,NA,1.5,NA,"Alive Standing","Tree",NA,NA
"RICH-129","RICH","RICH",NA,"2",2,"MIDN","2012",20120913,3867,19504,NA,"Carpinus caroliniana",1,0,6.1575,NA,2.8,NA,"Alive Standing","Tree",NA,NA
"APCO-010","APCO","APCO",NA,"2",1,"MIDN","2011",20110808,440,19504,NA,"Carpinus caroliniana",1,0,1.7671,NA,1.5,NA,"Alive Standing","Tree",NA,NA
"BOWA-181","BOWA","BOWA",NA,"2",3,"MIDN","2013",20130807,6314,19504,NA,"Carpinus caroliniana",1,0,7.0686,NA,3,NA,"Alive Standing","Tree",NA,NA
"RICH-307","RICH","RICH",NA,"2",4,"MIDN","2014",20140828,11273,19504,NA,"Carpinus caroliniana",1,0,46.5663,NA,7.7,NA,"Alive Standing","Tree",NA,NA
"BOWA-181","BOWA","BOWA",NA,"3",3,"MIDN","2017",20170801,6314,19504,NA,"Carpinus caroliniana",1,0,7.0686,NA,3,NA,"Alive Standing","Tree",NA,NA
"RICH-307","RICH","RICH",NA,"3",4,"MIDN","2018",20180919,11273,19504,NA,"Carpinus caroliniana",1,0,67.9291,NA,9.3,NA,"Alive Standing","Tree",NA,NA
"APCO-012","APCO","APCO",NA,"1",1,"MIDN","2007",20070524,528,19504,NA,"Carpinus caroliniana",1,0,2.5447,NA,1.8,NA,"Alive Standing","Tree",NA,NA
"FRSP-061","FRSP","FRSP_CHWILD","CHWILD","2",1,"MIDN","2011",20110831,2030,19504,NA,"Carpinus caroliniana",1,0,15.9043,NA,4.5,NA,"Alive Standing","Tree",NA,NA
"FRSP-061","FRSP","FRSP_CHWILD","CHWILD","1",1,"MIDN","2007",20070913,2035,19504,NA,"Carpinus caroliniana",1,0,10.7521,NA,3.7,NA,"Alive Standing","Tree",NA,NA
"APCO-010","APCO","APCO",NA,"1",1,"MIDN","2007",20070523,432,19504,NA,"Carpinus caroliniana",1,0,0.7854,NA,1,NA,"Alive Standing","Tree",NA,NA
"RICH-307","RICH","RICH",NA,"2",4,"MIDN","2014",20140828,11276,19504,NA,"Carpinus caroliniana",1,0,8.553,NA,3.3,NA,"Alive Standing","Tree",NA,NA
"RICH-155","RICH","RICH",NA,"1",2,"MIDN","2008",20080923,5488,19504,NA,"Carpinus caroliniana",1,0,9.0792,NA,3.4,NA,"Alive Standing","Tree",NA,NA
"RICH-064","RICH","RICH",NA,"3",1,"MIDN","2015",20150824,2164,19504,NA,"Carpinus caroliniana",1,0,29.2247,NA,6.1,NA,"Alive Standing","Tree",NA,NA
"FRSP-149","FRSP","FRSP_CHWILD","CHWILD","2",2,"MIDN","2012",20120830,13336,19504,NA,"Carpinus caroliniana",1,0,10.7521,NA,3.7,NA,"Alive Standing","Tree",NA,NA
"FRSP-061","FRSP","FRSP_CHWILD","CHWILD","2",1,"MIDN","2011",20110831,2042,19504,NA,"Carpinus caroliniana",1,0,4.5239,NA,2.4,NA,"Alive Standing","Tree",NA,NA
"BOWA-005","BOWA","BOWA",NA,"3",1,"MIDN","2015",20150803,13984,19504,NA,"Carpinus caroliniana",1,0,20.4282,NA,5.1,NA,"Alive Missed","Tree",NA,NA
"RICH-015","RICH","RICH",NA,"1",1,"MIDN","2007",20070606,647,19504,NA,"Carpinus caroliniana",1,0,8.553,NA,3.3,NA,"Alive Standing","Tree",NA,NA
"FRSP-149","FRSP","FRSP_CHWILD","CHWILD","1",2,"MIDN","2008",20080916,13336,19504,NA,"Carpinus caroliniana",1,0,10.1788,NA,3.6,NA,"Alive Standing","Tree",NA,NA
"RICH-020","RICH","RICH",NA,NA,1,"MIDN","2019",20190819,1018,19504,NA,"Carpinus caroliniana",1,0,47.7836,NA,7.8,NA,"Alive Standing","Tree",NA,NA
"FRSP-074","FRSP","FRSP_CHWILD","CHWILD","2",1,"MIDN","2011",20110831,2753,19504,NA,"Carpinus caroliniana",1,0,16.619,NA,4.6,NA,"Alive Standing","Tree",NA,NA
"FRSP-149","FRSP","FRSP_CHWILD","CHWILD","1",2,"MIDN","2008",20080916,16748,19504,NA,"Carpinus caroliniana",1,0,11.3411,NA,3.8,NA,"Alive Standing","Tree",NA,NA
"BOWA-182","BOWA","BOWA",NA,"3",3,"MIDN","2017",20170801,13671,19504,NA,"Carpinus caroliniana",1,0,18.8574,NA,4.9,NA,"Alive Standing","Tree",NA,NA
"APCO-071","APCO","APCO",NA,"1",1,"MIDN","2007",20070920,2584,19504,NA,"Carpinus caroliniana",1,0,18.8574,NA,4.9,NA,"Alive Standing","Tree",NA,NA
"FRSP-227","FRSP","FRSP_CHWILD","CHWILD","3",3,"MIDN","2017",20170823,15222,19504,NA,"Carpinus caroliniana",1,0,2.0106,NA,1.6,NA,"Alive Fallen","Tree",NA,NA
"APCO-012","APCO","APCO",NA,"1",1,"MIDN","2007",20070524,513,19504,NA,"Carpinus caroliniana",1,0,1.131,NA,1.2,NA,"Alive Standing","Tree",NA,NA
"APCO-099","APCO","APCO",NA,"1",2,"MIDN","2008",20080819,12728,19504,NA,"Carpinus caroliniana",1,0,15.2053,NA,4.4,NA,"Alive Standing","Tree",NA,NA
"APCO-071","APCO","APCO",NA,"2",1,"MIDN","2011",20110808,2585,19504,NA,"Carpinus caroliniana",1,0,14.522,NA,4.3,NA,"Alive Standing","Tree",NA,NA
"COLO-339","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190806,12312,19504,NA,"Carpinus caroliniana",1,0,15.2053,NA,4.4,NA,"Alive Standing","Tree",NA,NA
"COLO-339","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150806,12312,19504,NA,"Carpinus caroliniana",1,0,15.2053,NA,4.4,NA,"Alive Standing","Tree",NA,NA
"FRSP-061","FRSP","FRSP_CHWILD","CHWILD","1",1,"MIDN","2007",20070913,2044,19504,NA,"Carpinus caroliniana",1,0,31.1725,NA,6.3,NA,"Alive Standing","Tree",NA,NA
"FRSP-149","FRSP","FRSP_CHWILD","CHWILD","2",2,"MIDN","2012",20120830,5283,19504,NA,"Carpinus caroliniana",1,0,7.0686,NA,3,NA,"Alive Standing","Tree",NA,NA
"FRSP-061","FRSP","FRSP_CHWILD","CHWILD",NA,1,"MIDN","2019",20190828,2043,19504,NA,"Carpinus caroliniana",1,0,3.4636,NA,2.1,NA,"Alive Standing","Tree",NA,NA
"FRSP-061","FRSP","FRSP_CHWILD","CHWILD",NA,1,"MIDN","2019",20190828,18137,19504,NA,"Carpinus caroliniana",1,0,3.4636,NA,2.1,NA,"Alive Standing","Tree",NA,NA
"RICH-020","RICH","RICH",NA,NA,1,"MIDN","2019",20190819,1020,19504,NA,"Carpinus caroliniana",1,0,32.1699,NA,6.4,NA,"Alive Standing","Tree",NA,NA
"FRSP-061","FRSP","FRSP_CHWILD","CHWILD","2",1,"MIDN","2011",20110831,18136,19504,NA,"Carpinus caroliniana",1,0,15.9043,NA,4.5,NA,"Alive Standing","Tree",NA,NA
"RICH-064","RICH","RICH",NA,"2",1,"MIDN","2011",20110908,2164,19504,NA,"Carpinus caroliniana",1,0,28.2743,NA,6,NA,"Alive Standing","Tree",NA,NA
"APCO-010","APCO","APCO",NA,"3",1,"MIDN","2015",20150805,407,19504,NA,"Carpinus caroliniana",1,0,4.1548,NA,2.3,NA,"Alive Standing","Tree",NA,NA
