"Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Panel","Frame","GRTS_Order","Location_Status","Location_Notes","Event_Count","Event_Earliest","Event_Latest","UTM_ZONE_NAD83_X","UTM_ZONE_NAD83_Y","Latitude","Longitude","UTM_Zone","Aspect"
"MORR-028","MORR","Mature",NA,"4","NETN",29,"Active","Quercus- Liriodendron forest with Mt. Kemble Trail running through upper plot. Very sparse undersotry.",3,20090528,20170522,539986,4512752,40.7647629604759,-74.5262320705103,18,260
"MORR-029","MORR","Mature",NA,"4","NETN",37,"Active","Liriodendron, Betula lenta, Acer rubrum, Carya alba canopy with barberry understory",3,20090601,20170524,538340,4511971,40.7578058663217,-74.5457817464635,18,7
"ROVA-001","ROVA",NA,"ELRO/HOFR","2","NETN",6,"Active","6/2/15 - Reset orientation from 230 to 228 to match stakes better.
ML pole offset .6m to the left to avoid rock.
6/2/11 - MR, Center, and UR stakes missing.  Mapped out site again, seems to be all set from left over stakes.  
UR regen falls right in the middle of trail.  Will move stake 1m downslope when finished to avoid a missing stake.  UL regen plot stake falls on top of a rock, we moved stake .5m towards UR regen to avoid rock.  JLF",4,20070620,20190529,588358,4623955,41.7625148893223,-73.9370515872758,18,50
"ROVA-002","ROVA",NA,"ELRO/HOFR","2","NETN",1,"Active","Bottom center stake offset 1m towards bottom left, upper left regen stake offset 2m towards upper left.
6/2/11 - Entire plot restablished.  All but UL and ML stakes were missing or found down in leaf litter.  Used plot orientation and remaining stakes to restablish plot center.  JLF
Stakes close to trail were buried to 3"" above ground. 6/2/15 - (B regen stake offset at 3.0m at 270 deg. Due to trail).",4,20070621,20190529,588555,4623626,41.75953013688,-73.9347310759573,18,0
"ROVA-003","ROVA",NA,"ELRO/HOFR","2","NETN",18,"Active","Upper left regen is offset- pole is only 3 meters from center, rock is paint-marked at actual location. 2015 Crew found the upper left regin pole within tolerance at 3.8 m from plot center. We used that location. BC regen is marked with paint on a rock. We remarked with green paint.",4,20070621,20190529,588103,4624910,41.7711434701573,-73.9399771624053,18,350
"ROVA-004","ROVA",NA,"ELRO/HOFR","2","NETN",17,"Active","large rock outcropping through the middle of the plot. BL corner in wetland/stream.",4,20070621,20190529,587931,4624733,41.7695685718317,-73.9420724553098,18,0
"ROVA-005","ROVA",NA,"ELRO/HOFR","2","NETN",8,"Active","BR missing stake, reset and knocked 2 trees out.  UR missing stake, reset at 14.34 due to rock in the way of the stake.  6/6/11 JLF",4,20070622,20190529,589255,4624815,41.7701592445108,-73.9261333243111,18,200
"ROVA-006","ROVA",NA,"ELRO/HOFR","2","NETN",7,"Active","Upper right corner post is offset half a meter towards upper center, because otherwise would be in tree.
6/6/11 Reset BL stake in swamp.  Reset UR regen.  Bottom regen is in the middle of the swamp.  JLF

MR and BL stakes were missing. Reset 6/3/2015, underwater in the swamp.",4,20070622,20190530,589418,4624561,41.767853516895,-73.9242107517074,18,300
"ROVA-007","ROVA",NA,"VAMA","2","NETN",7,"Active","Also, bottom left corner is ofset 1 meter along the 220 azimuth, so that it would not be in the path. Actual corner is 1 meter farther along 40 degree azimuth.. Reset fiberglass stake at Bottom Left.  Offset the rebar for BL at",4,20070625,20190528,587569,4627034,41.7903302180677,-73.9460878206059,18,40
"ROVA-008","ROVA",NA,"VAMA","2","NETN",13,"Active","Maybe VAMA02; bottomleft stake offset 1m towards upper left because in trail, bottomcenter offset .2m towards bottom right because in tree. Data missing for terrain position, A. Vincello, 5/13/2009..
6/1/11 - Looks like MR was offset 2m because of rock interferrence.  BR missing then reset in a patch  of poison ivy, deep in.  BC missing and reset deep because of trail.  BL missing stake and reset on same azmuth with 1.5 m cut in towards center because of trail.

6/8/2015: MR stake reset on correct azimuth and distance. BC was missing and reset - likely missing due to a fallen tree. BL was missing, Reset on line 12 m from plot center due to trail/road. ML was reset because azimuth was not in tolerance, it is behind a large tree.h",4,20070625,20190528,587634,4627205,41.7918629741973,-73.9452804132691,18,270
"ROVA-009","ROVA",NA,"VAMA","2","NETN",2,"Active","MR and BR stakes missing, reset.  UL placed 0.5m back due to rock.
UL, UR, B regen plots moved 0.25m to more accurate location.",4,20070625,20190528,587663,4627250,41.792265015378,-73.9449247944728,18,0
"ROVA-010","ROVA",NA,"VAMA","2","NETN",8,"Active","Upper center offset at 12 meters, 90 degree on other side of road. UL offset at 12m, 45 degrees.",4,20070626,20190604,587614,4627347,41.7931439598822,-73.9455001230536,18,90
"ROVA-011","ROVA",NA,"VAMA","2","NETN",15,"Active","Mapely plot with moderate CWD and little herbaceous layer.",4,20070626,20190528,587686,4627558,41.7950361550166,-73.9446025165758,18,0
"ROVA-012","ROVA",NA,"VAMA","2","NETN",18,"Active","Took a new waypoint in 2011. Giant Liriodendron and Quecus . Lots of burning bush in understory.",4,20070626,20190603,587848,4628101,41.7999081856391,-73.9425726001101,18,260
"ROVA-013","ROVA",NA,"VAMA","2","NETN",12,"Active","Norway spruce plantation tucked between train tracks and the VAMA carriage road. Mostly even aged spruce stand with moderate herb cover.",4,20070626,20190603,587815,4628471,41.803243855345,-73.9429149890809,18,0
"ROVA-014","ROVA",NA,"VAMA","2","NETN",27,"Active",NA,4,20070627,20190603,588004,4627246,41.7921912302729,-73.9408219289658,18,0
"ROVA-015","ROVA",NA,"ELRO/HOFR","2","NETN",5,"Active","We oriented it facing north, as it is at the top of a slope that seems to fall away on all sides from the midpoint. Plot slopes down both sides from center, so plot slope of 1 is misleading. Also, we found a geocache on the plot, so it may experience some foot traffic though not on a path.. ",4,20070627,20190530,589709,4624041,41.7631378575208,-73.9207888107536,18,0
"ROVA-016","ROVA",NA,"ELRO/HOFR","2","NETN",2,"Active","Over grown pine plantation - very healthy poison ivy.",4,20070628,20190604,590603,4623871,41.7615054197825,-73.9100616488581,18,0
"ROVA-017","ROVA",NA,"ELRO/HOFR","2","NETN",10,"Active","Oak forest with half of plot a perennial wetland.  Galoshes may be useful for muck, though standing water is unlikely.",4,20070628,20190605,590101,4624046,41.763138494924,-73.9160730523491,18,360
"ROVA-018","ROVA",NA,"ELRO/HOFR","2","NETN",12,"Active","beach, oak, hemlock forest with little understory.  Near a large vernal pool NW of plot",4,20070628,20190530,590253,4624302,41.7654266175486,-73.91420591699,18,350
"ROVA-019","ROVA",NA,"ELRO/HOFR","2","NETN",15,"Active","Oak canopy with some understory, yet quite open.",4,20070627,20190605,591792,4623523,41.7582349824782,-73.8958144586162,18,0
"ROVA-020","ROVA",NA,"ELRO/HOFR","2","NETN",22,"Active","GPS beacon not working
6/6/11 BR .1 m towards MR due to tree root.  UR & BC regen reset.  JLF",4,20070629,20190530,589706,4624735,41.7693879680298,-73.9207201450155,18,220
"ROVA-021","ROVA",NA,"ELRO/HOFR","4","NETN",33,"Active","Hickory and maple Canopy with sparse understory situated on rock outcroppings",3,20090603,20170531,588261,4623777,41.7609227006275,-73.9382447338077,18,240
"ROVA-022","ROVA",NA,"ELRO/HOFR","4","NETN",24,"Active","Acer nigrum and Quercus rubrua canopy with very sparse understory. 2013-changed orientation to 114 from 113",3,20090603,20170606,588357,4623772,41.7608669959961,-73.9370908150774,18,284
"ROVA-023","ROVA",NA,"ELRO/HOFR","4","NETN",35,"Active","Moist drainage with Acer and LIRTUL canopy, with low Symplocarpus foetidus and Microstegium vinemeum herb layer. 2013- changed orientation from 118 to 122.",3,20090603,20170531,588362,4624824,41.7703402078785,-73.9368742751259,18,230
"ROVA-024","ROVA",NA,"VAMA","4","NETN",51,"Active","West of pony shed. Changed orientation to 218.",3,20090604,20170601,587586,4627124,41.7911388333183,-73.9458699755159,18,348
"ROVA-025","ROVA",NA,"VAMA","4","NETN",53,"Active","Quercus and Acer canopy with hamamalis virginiana understory. 2013- changed orientation to 92 from 90. Plot borders on burned area.",3,20090604,20170601,587708,4628471,41.8032556996591,-73.9442028051455,18,270
"ROVA-026","ROVA",NA,"VAMA","4","NETN",69,"Active","Acer dominated overstory and understory. 2013- orientation changed from 284 to 279",3,20090608,20170608,587611,4627164,41.7914962909739,-73.9455632363911,18,3
"ROVA-027","ROVA",NA,"VAMA","4","NETN",48,"Active","Acer domintated overstory. Seepage/stream running straight down the middle. Lots of skunk cabbage.",3,20090608,20170607,587709,4627600,41.7954118408664,-73.9443195242508,18,263
"ROVA-028","ROVA",NA,"VAMA","4","NETN",84,"Active","Birch, maple, hickory overstory. Barberry, poison ivy, skunk cabbage, witch hazel understory.
Changed plot orientation from 76 to 86 deg. (6/4/13)",3,20090608,20170601,587918,4628368,41.8023048800071,-73.9416905812133,18,256
"ROVA-029","ROVA",NA,"VAMA","4","NETN",83,"Active","Maple dominated overstory, maple spicebush and Virginia creeper understory.",3,20090608,20170607,587863,4628548,41.8039319561302,-73.9423258725616,18,274
"ROVA-030","ROVA",NA,"VAMA","4","NETN",86,"Active"," Mixed Acer sp. canopy with sparce Acer/Euonymus alata understory. Changed orientation from 90 to 93.",3,20090608,20170607,587804,4628121,41.8000931681492,-73.9430991819334,18,279
"ROVA-031","ROVA",NA,"ELRO/HOFR","4","NETN",41,"Active","Black and sugar maple dominated forest with garlic mustard and viola sp. understory.",3,20090603,20170606,588609,4623694,41.7601364855972,-73.9340714584761,18,160
"ROVA-032","ROVA",NA,"ELRO/HOFR","4","NETN",37,"Active","Sparse hemlock with black maple and other mixed deciduous trees",3,20090603,20170531,588460,4623443,41.7578927212389,-73.9359009120848,18,205
"ROVA-033","ROVA",NA,"VAMA","4","NETN",54,"Active","Seasonal drainage with unknown trees (mixed deciduous) mid-layer dominated with LINBEN and herbaceous plants dominated from ground to 0.5m.",3,20090604,20170601,587663,4627337,41.7930484907304,-73.9449119448652,18,240
"ROVA-034","ROVA",NA,"ELRO/HOFR","4","NETN",27,"Active","Fagus grandifolia and Acer canopy with Fagus regeneration and understory.",3,20090609,20170530,589809,4624385,41.7662244210779,-73.919534025886,18,0
"ROVA-035","ROVA",NA,"ELRO/HOFR","4","NETN",39,"Active","Open canopy with Tsuga Canadensis and mixed hardwoods.",3,20090609,20170530,589657,4624474,41.7670430861345,-73.9213489548349,18,0
"ROVA-036","ROVA",NA,"ELRO/HOFR","4","NETN",43,"Active","Mixed maple, hemlock and oak canopy with little understory. Center is at the top of a shallow ravine and beyond a rock fence. Changed orientation from 360 to 355.",3,20090609,20170605,589354,4624476,41.7670952607276,-73.924993386008,18,320
"ROVA-037","ROVA",NA,"ELRO/HOFR","4","NETN",25,"Active","Maple and birch canopy. Bring rubber boots for this plot",3,20090609,20170530,589670,4624826,41.7702115298227,-73.9211394656421,18,0
"ROVA-038","ROVA",NA,"ELRO/HOFR","4","NETN",36,"Active","Changed orientation and aspect. Previous figures (235 for orientation and 147 for aspect) did not make sense.",3,20090609,20170605,589360,4625004,41.7718494585122,-73.924841812973,18,313
"ROVA-039","ROVA",NA,"ELRO/HOFR","4","NETN",42,"Active","Pine plantation with mixed deciduous understory and spruce spp. 2013: BL stake was offset by 2009 crew at 16m, and 288 degrees (did not move), and there's a paint mark on the wall at 14.1m. UL micro offset by 2009 crew at 3m and 17.5degrees, and there's a paint mark on rock wall at 4m. All pant marks are on loose rocks that could shift.",3,20090609,20170530,590760,4623947,41.7621718994197,-73.908161693007,18,243
"ROVA-040","ROVA",NA,"ELRO/HOFR","4","NETN",44,"Active","Hemlock dominated with mixed deciduous trees. Mid-story co-dominated by beech and hemlock regeneration. Sparse understory with Viburnum acerifolium.",3,20090611,20170605,589950,4624645,41.7685498673962,-73.9177986348124,18,263
"SAGA-001","SAGA",NA,NA,"1","NETN",12,"Active","White pine overstory, paper birch and oak subcanopy.  Near park boundary.  USFS plot.  Wire ball removed from plot.  Poor coord accuracy, tried with beacon and small antenna.
Due to misclassification of super canopy white pines as the co-dominant canopy layer on this plot, stand height and crown class measurements are suspect. All analyses that include stand height or crown class should use 2006 stand height and crown class data.",4,20060801,20180612,712527,4819562,43.4987707707139,-72.3712606303871,18,260
"SAGA-002","SAGA",NA,NA,"1","NETN",3,"Active","Very steep sloped plot. Hemlock, sugar maple, white pine dominated forest.  All trees measured on upslope side.",4,20060802,20180612,712290,4819882,43.5017164493487,-72.3740642160438,18,30
"SAGA-003","SAGA",NA,NA,"1","NETN",1,"Active","Large white pine with beech subcanopy and understory.  At top of knob/bench.  Near site of Jap. barberry removal efforts.. Orientation was changed from 120 on 6/11/14<U+0085>",4,20060802,20180611,712291,4819276,43.4962652982798,-72.3742882403618,18,300
"SAGA-004","SAGA",NA,NA,"1","NETN",7,"Active","Plot located on steep slope with hemlock dominated forest. Deer path running through plot. BL stake is in the middle of the stream.",4,20060803,20180613,712118,4819935,43.5022420005001,-72.3761689264078,18,20
"SAGA-005","SAGA",NA,NA,"1","NETN",13,"Active","Part of plot fairly open, dominated by honeysuckle, and facing road (12A).  Red oak, beech, white pine dominated forest. Difficult to measure UP slope, so measured from plot center to UC (couldn't see past UC).  Terrain relatively flat above UC.. 

Due to misclassification of super canopy white pines as the co-dominant canopy layer on this plot, stand height and crown class measurements are suspect. All analyses that include stand height or crown class should use 2010 QA/QC stand height and crown class data.",4,20060803,20180613,711991,4819713,43.5002811692412,-72.3778247392361,18,167
"SAGA-006","SAGA",NA,NA,"1","NETN",10,"Active","White pine overstory with beech and sugar maple understory.  Plot near ravine.  BC stake is flush with ground (behind tree #14) because it is on the trail. All trees tagged away from trail.  All fiberglass stakes close to trail sunken far into ground (no greater than 5cm above ground).

Due to misclassification of super canopy white pines as the co-dominant canopy layer on this plot, stand height and crown class measurements are suspect. All analyses that include stand height or crown class should use 2010 QA/QC stand height and crown class data.",4,20060803,20180613,712266,4819755,43.5005809212605,-72.3744103173126,18,240
"SAGA-007","SAGA",NA,NA,"1","NETN",18,"Active","Hemlock, black birch and red maple forest.  Flattest plot in park so far.",4,20060804,20180613,711999,4819898,43.5019429483362,-72.3776538157584,18,0
"SAGA-008","SAGA",NA,NA,"1","NETN",21,"Active","Plot slope is average from plot center to UC (6) and plot center to lower center (32). Hemlock, beech forest with steep slope in lower half of plot, and bench in upper half.  Spotted Newt migration..

Due to misclassification of super canopy white pines as the co-dominant canopy layer on this plot, stand height and crown class measurements are suspect. All analyses that include stand height or crown class should use 2006 stand height and crown class data.",4,20060804,20180614,712273,4819814,43.5011096285473,-72.3743008071486,18,328
"SAGA-009","SAGA",NA,NA,"1","NETN",20,"Active","Red oak, red maple, and beech forest.  Located on small ridge where lower 1/3 of plot slopes steeply towards creek, and upper 2/3 of plot slopes toward park boundary.  Chose upper 2/3 of plot to determine azimuth.  USFS plot..",4,20060807,20180612,712403,4820006,43.5027997081596,-72.3726194980741,18,300
"SAGA-010","SAGA",NA,NA,"1","NETN",22,"Active","Red maple, oak forest.",4,20060807,20180612,712548,4819980,43.5025246289387,-72.370837891589,18,244
"SAGA-011","SAGA",NA,NA,"3","NETN",24,"Active","Plot slope down was recorded as positive 25degrees- not sure if it really was positive, or if the data was recorded incorrectly.  No regen in UL. ",3,20080617,20160613,712352,4819709,43.5001427360463,-72.3733656032989,18,95
"SAGA-012","SAGA",NA,NA,"3","NETN",35,"Active","Hemlock stand with white pine emmergents, very open understory. Gap in center of plot.  Missing Plot Slope DN. ",3,20080617,20160613,712413,4819669,43.4997656140449,-72.3726274719635,18,0
"SAGA-013","SAGA",NA,NA,"3","NETN",41,"Active","On edge of bench between slopes. Very little ground cover.",3,20080618,20160609,712149,4819792,43.5009469416566,-72.3758416119402,18,270
"SAGA-014","SAGA",NA,NA,"3","NETN",39,"Active","Mixed hardwoods, with very little regeneration.",3,20080618,20160616,712226,4819669,43.4998187219209,-72.3749381175424,18,200
"SAGA-015","SAGA",NA,NA,"3","NETN",47,"Active","Mixed hardwoods with some hemlock down slope from meadow; sparse understory.",3,20080618,20160609,712234,4819818,43.5011566809144,-72.3747811572848,18,260
"SAGA-016","SAGA",NA,NA,"3","NETN",31,"Active","VERY steep slope. steep NE hemlock slope above stream",3,20080617,20160613,712735,4819883,43.50159894146,-72.3685650720091,18,15
"SAGA-017","SAGA",NA,NA,"3","NETN",32,"Active","South facing hardwood rocky slope.  20 meters above perennial stream.  Small drainage flows through eastern side of plot.",3,20080617,20160613,712687,4819981,43.5024940887302,-72.369119890375,18,170
"SAGA-018","SAGA",NA,NA,"3","NETN",37,"Active","Slope by stream. North facing slope, stream running through and sparse understory.",3,20080618,20160616,712123,4818719,43.4913028448937,-72.3765810351757,18,295
"SAGA-019","SAGA",NA,NA,"3","NETN",45,"Active","Mixedwood slope with flat creek bed at bottom. Very steep.",3,20080618,20160609,711972,4819942,43.502346378354,-72.3779703113307,18,10
"SAGA-020","SAGA",NA,NA,"3","NETN",33,"Active","Hardwood flat just east of trail.  Almost to end of trail (near Blow-me-down stream)",3,20080619,20160609,711922,4820032,43.5031700917214,-72.3785531074198,18,270
"SAGA-021","SAGA",NA,NA,"3","NETN",25,"Active","Beech/maple hardwood forest.  Blow-me-down trail runs through bottom right. Changed orientation from 60 to 57.",3,20080619,20160616,712217,4819755,43.5005948325038,-72.3750157889956,18,240
"SARA-001","SARA","Field",NA,"1","NETN",21,"Active","Wet area, sparse canopy.  Lots of sensitive fern.  Swamp white oak is dominant tree.  LR corner marked by nail in CWD.  Stake is 30cm in front of log.  Deer trail present throughout..",4,20060808,20180604,610024,4762499,43.0072040818119,-73.6500017727761,18,0
"SARA-002","SARA","Field",NA,"1","NETN",5,"Active","Successional white pine forest with honeysuckle and buckthorn understory.  Small streams running through plot.  Changed orientation from 360 to 2 deg. 5/29/14",4,20060808,20180604,610021,4761450,42.9977608064772,-73.650245358296,18,0
"SARA-003","SARA","Forest",NA,"1","NETN",4,"Active","White pine forest- very open understory.  Small Japanese barberry plant on plot.  Dry-mesic forest. Rufus sided towhee's calling near plot.. ",4,20060809,20180530,611785,4760684,42.9906076565316,-73.6287637013922,18,0
"SARA-004","SARA","Field",NA,"1","NETN",10,"Active","Near Cornus racemosa dominated wetland. Very dense honeysuckle thickets.  Few trees in plot.",4,20060809,20180529,611374,4760509,42.9890924936875,-73.6338388215604,18,320
"SARA-005","SARA","Field",NA,"1","NETN",20,"Active","Open grown white pine forest with slippery elm mid-story.  Ditch with broken tiles in plot.",4,20060809,20180529,611575,4760160,42.9859211567819,-73.6314436718378,18,0
"SARA-006","SARA","Field",NA,"1","NETN",6,"Active","White pine forest on slope with open understory.  Herb layer dominated by Pilea pumila and Carex pensylvanica.",4,20060810,20180530,611321,4762499,43.0070152868637,-73.6340919360507,18,190
"SARA-007","SARA","Field",NA,"1","NETN",12,"Active","White pine forest with open understory.  Herb layer dominated by grasses.. Orientation changed from 360.",4,20060810,20180530,611264,4762571,43.0076718116792,-73.6347767745215,18,0
"SARA-008","SARA","Field",NA,"1","NETN",24,"Active","Early successional ash forest.  Dense, tall herb layer dominated by sensitive fern, goldenrod, and exotic shrubs.",4,20060810,20180531,611365,4762753,43.0092954813588,-73.6335015101465,18,0
"SARA-009","SARA","Field",NA,"1","NETN",3,"Active","Early successional white pine woodland.  Old field understory. ",4,20060814,20180529,610724,4761978,43.002412135469,-73.6415184740787,18,0
"SARA-010","SARA","Field",NA,"1","NETN",15,"Active","Plot on slope with apple trees.  Slippery elm and red maple are dominate trees.  Lots of dead elm and large buckthorn.",4,20060814,20180529,611717,4761804,43.0007004639424,-73.6293734997162,18,260
"SARA-011","SARA","Field",NA,"1","NETN",11,"Active","Red maple and big-toothed aspen with fern understory.",4,20060814,20180531,612019,4762494,43.0068677565616,-73.625530886436,18,0
"SARA-012","SARA","Field",NA,"1","NETN",2,"Active","Honeysuckle thicket- near small creek.  Opening at upper center.  Several deer trails running through plot.  Percent slope for plot measured from plot center to LC, because too dense to see beyond.",4,20060815,20180530,611021,4760594,42.9899093062709,-73.6381507759631,18,30
"SARA-013","SARA","Field",NA,"1","NETN",16,"Active","Bitternut hickory, sugar maple dominated forest.  Open understory- few shrubs/seedlings.",4,20060815,20180529,611275,4761403,42.9971552519017,-73.6348747069727,18,80
"SARA-014","SARA","Field",NA,"1","NETN",1,"Active","Early successional forest in ravine understory dominated by goldenrod and some bidens.  Canopy dominated by white oak and slippery elm.  Small stream on lower edge of plot.  Several deer trails present in plot.. ",4,20060819,20180531,610873,4759296,42.9782455483569,-73.6402233393937,18,120
"SARA-015","SARA","Field",NA,"1","NETN",7,"Active","Silver maple/black ash forest, dominated by a reed canary grass and sensitive fern herb layer.  Mucky soils, though easily walkable when dry.  Would not suggest sampling this plot if wet.. ",2,20140529,20180604,611820,4759033,42.9757393316957,-73.6286649356051,18,0
"SARA-016","SARA","Field",NA,"1","NETN",27,"Active","Early successional forest.  Slippery elm and ash canopy (sparse).  Elm, buckthorn, and dogwood trall shrub layer (sparse).  Sensitive fern herb layer (dense).
GPS lost differential while navigating, then gained for waypoint.. ",4,20060816,20180531,609573,4761726,43.0003102019499,-73.6556858332781,18,0
"SARA-017","SARA","Forest",NA,"3","NETN",29,"Active","Oak forest with large trees and fairly open understory. Lots of high bush blueberry in plot.  Vernal pools around plot and open field near upper boundary.",3,20080602,20160606,612173,4761893,43.0014345605938,-73.6237626447934,18,0
"SARA-018","SARA","Forest",NA,"3","NETN",59,"Active","Flat hickory/maple forest with fern understory.",3,20080602,20160606,612070,4762417,43.0061670497911,-73.6249207590321,18,0
"SARA-019","SARA","Field",NA,"3","NETN",54,"Active","Pinus strobus and Prunus serotina canopy with Lonicera - exotic prevalent in understory.  Site is at the edge of a ravine.",3,20080603,20160531,611749,4762505,43.0070065158084,-73.628840644818,18,230
"SARA-020","SARA","Forest",NA,"3","NETN",41,"Active","Mid-slope bench, white pine forest, sensitive fern understory",3,20080602,20160531,611427,4761794,43.0006529855135,-73.6329324379457,18,330
"SARA-021","SARA","Field",NA,"3","NETN",45,"Active","White pine and mixed hardwood, drained by ravine",3,20080602,20160531,611323,4761984,43.0023786964313,-73.6341701356802,18,0
"SARA-022","SARA","Field",NA,"3","NETN",40,"Active","White pine stand, sensitive fern, jack-in-the-pulpit. Orientation was recorded as 360, but was off in the field. In 2012 we corrected the orientation to 342.",3,20080603,20160602,611124,4761287,42.9961330340092,-73.6367497556268,18,0
"SARA-023","SARA","Field",NA,"3","NETN",36,"Active","Pine and mixed hardwoods, with short understory of Lonicera and Rubus",3,20080603,20160601,609923,4762670,43.0087581317441,-73.6512070221607,18,0
"SARA-024","SARA","Field",NA,"3","NETN",47,"Active","Gap, very dense honeysuckle understory. Lots of light. White pine.",3,20080603,20160602,611065,4761211,42.995457458152,-73.6374884758966,18,0
"SARA-025","SARA","Forest",NA,"3","NETN",28,"Active","Plot at edge of field and forest. Used small stakes for left side of plot. Plot is at edge of old field and forested ravine.",3,20080604,20160602,612366,4760684,42.9905220618782,-73.6216387434079,18,0
"SARA-026","SARA","Forest",NA,"3","NETN",44,"Active","Mature mixed hardwood forest with no shrub layer noted.  Lots of CWD, likely all Populus tremuloides.",3,20080604,20160601,611727,4760422,42.9882575150244,-73.6295273853446,18,360
"SARA-027","SARA","Field",NA,"3","NETN",49,"Active",NA,3,20080604,20160602,610024,4759565,42.9807904626685,-73.6505799059595,18,0
"SARA-028","SARA","Field",NA,"3","NETN",53,"Active","Data missing for physiographic class, A. Vincello, 5/13/2009. Changed orientation from 290 to 275 in 2016.",3,20080605,20160603,612926,4761626,42.9989194605132,-73.6145808247355,18,120
"SARA-029","SARA","Field",NA,"3","NETN",63,"Active","Open field with few trees.",3,20080609,20160601,610122,4762327,43.0056414515275,-73.648833580006,18,0
"SARA-030","SARA","Forest",NA,"3","NETN",62,"Active","180 and 225 stakes in stream bed.. Near a stream bed. Maple forest on slope with walnut.",3,20080605,20160601,611474,4759815,42.9828300823676,-73.6327510150196,18,45
"SARA-031","SARA","Field",NA,"3","NETN",65,"Active","BLCorner in steep ravine.. Gently sloping pine forest with small drainage near bottom of plot.  Understory very sedgy.",3,20080605,20160531,611276,4761888,43.0015213329758,-73.6347657613255,18,30
"SARA-032","SARA","Field",NA,"3","NETN",68,"Active","Honeysuckle shrubland with few trees.  Very dense understory.",3,20080609,20160601,610974,4760683,42.9907173915083,-73.6387094614308,18,190
"WEFA-001","WEFA",NA,NA,"2","NETN",9,"Active","Path runs through left side of plot.",4,20070704,20190611,629507,4568562,41.2581040371312,-73.4540897139353,18,50
"WEFA-002","WEFA",NA,NA,"2","NETN",3,"Active","Large boulder in plot.  Some ferns and smilax understory.  Changed orientation from 250 to 252 - 6/15/15",4,20070705,20190610,629541,4568535,41.257855464959,-73.4536897368185,18,70
"WEFA-003","WEFA",NA,NA,"2","NETN",14,"Active","Plot in a high bush blueberry / Clethra swamp.  Borrow hip or chest waters from the park to help sample.

 UC was a bit short, Reset to 10 m.  Orientation was changed from 360 to 358. BR stake was about 7 degrees off, so reset (likely tampered with). 6/16/2015",4,20070705,20190611,629425,4568500,41.2575588916308,-73.4550813559327,18,0
"WEFA-004","WEFA",NA,NA,"2","NETN",13,"Active","Stone walls cross plot.",4,20070705,20190612,629551,4568457,41.2571515072434,-73.4535869799502,18,90
"WEFA-005","WEFA",NA,NA,"2","NETN",8,"Active","UTME- Should Be 629179 (KMM 10/12/07). ",4,20070706,20190610,629179,4568588,41.258390653129,-73.4579981447501,18,270
"WEFA-006","WEFA",NA,NA,"4","NETN",25,"Active","Mixed deciduous and Quercus prinus dominated canopy with some saplings in plot. Understory is generally sparse with Carex sp. dominating.  GPS Accuracy (horizontal error) not collected in the field.  Changed orientation from 164 to 166 degrees for a better fit.",3,20090616,20170612,629579,4569301,41.2647468501273,-73.4530735041208,18,8
"WEFA-007","WEFA",NA,NA,"4","NETN",15,"Active","Acer rubrum, Betula allagheniensis, Liriodendron canopy with Lindera benzoin and skunk cabbage understory. Very rocky (boulders) with mucky soil between.",3,20090616,20170612,629730,4568864,41.2607876389934,-73.4513644689517,18,0
"WEFA-008","WEFA",NA,NA,"4","NETN",20,"Active","Rocky and wet with thick bryophyte later over ground. Acer rubrum dominated canopy.  Bring knee high boots.",3,20090616,20170612,629628,4568945,41.2615333758217,-73.4525644349045,18,0
"WEFA-009","WEFA",NA,NA,"4","NETN",22,"Active","Mixed deciduous canopy with no clear dominate species. Sparse mid-story dominated by Betula lenta. Understory dominated by mixed of weedy herbaceous dicots. 2013- changed orientation from 252 to 257",3,20090615,20170613,629528,4568687,41.2592262398132,-73.4538125756189,18,84
"WEFA-010","WEFA",NA,NA,"4","NETN",23,"Active","Mixed hardwood canopy (Acer rubrum, Fraxinus americana, Betula lenta) with wet, mxed shrub and fern understory.",3,20090617,20170613,629580,4568602,41.2584525169681,-73.453210125772,18,88
