"Event_ID","Plot_Name","Event_Date","Event_Date_Txt","Event_Year","Unit_Code","Unit_Group","Subunit_Code","Protocol_Name","Panel","Frame","Cycle","numHerbPlots","numSapPlots","numSeedPlots","excludeEvent","Stand_Structure_ID","Crown_Closure_ID","Deer_Browse_Line_ID","Groundstory_Cover_Class_Low","Groundstory_Cover_Class_Mid","Groundstory_Cover_Class_High","Forest_Floor_Bare_Soil_Cover_Class_ID","Forest_Floor_Rock_Cover_Class_ID","Forest_Floor_Trampled_Cover_Class_ID","Plot_Slope_Degree"
"836471AF-BDA8-488C-942E-39F9875C0692","ACAD-079",2015-06-24,20150624,"2015","ACAD","Unburned","MDI East","2015","2","NETN","3",8,3,3,0,6,4,3,4,4,5,1,2,1,15.4499998092651
"8368CA26-FC81-4AE8-B3D9-01737C89A46F","ACAD-142",2009-07-20,20090720,"2009","ACAD","1947","MDI East","2009","4","NETN","1",8,3,3,0,3,5,3,1,2,3,1,1,1,2
"83DF4759-E5DE-4AD8-A5E0-52FF9294FEA8","ACAD-067",2019-07-01,20190701,"2019","ACAD","Unburned","IAH","2019","2","NETN","4",8,3,3,0,6,2,2,6,6,3,1,1,1,9.75
"84290281-9B48-46D8-8F37-0E1A04C48022","MORR-009",2011-05-26,20110526,"2011","MORR","Mature",NA,"2011","2","NETN","2",8,3,3,0,3,5,5,3,1,2,1,1,1,10.5500001907349
"843C740E-FAD5-4A9A-9AE4-BB3440845890","ACAD-019",2006-06-22,20060622,"2006","ACAD","Unburned","MDI West","2006","1","NETN","1",8,1,1,0,1,3,NA,7,4,4,1,1,1,0
"843D765F-E1DA-4467-8BB9-04988057ED89","SARA-017",2008-06-02,20080602,"2008","SARA","Forest",NA,"2008","3","NETN","1",8,3,3,0,3,4,NA,4,6,2,1,1,1,1.5
"846241D2-36CE-4241-93B5-FABD892C07DC","ACAD-149",2013-06-25,20130625,"2013","ACAD","1947","MDI East","2013","4","NETN","2",8,3,3,0,3,5,3,1,2,5,1,1,1,2.94999980926514
"8465AA1D-5CDE-4EBB-961E-920D3B025CFC","MABI-006",2006-07-26,20060726,"2006","MABI","Plantation",NA,"2006","1","NETN","1",8,1,1,0,3,4,NA,2,1,5,1,1,1,8
"84916888-9EA7-4FB2-B4AD-776B2AC98EF1","MABI-009",2006-07-31,20060731,"2006","MABI","Natural",NA,"2006","1","NETN","1",8,1,1,0,3,4,NA,5,2,3,1,2,1,19
"84940A1A-4FB8-41CB-B8B0-05710B9D2851","ROVA-039",2017-05-30,20170530,"2017","ROVA",NA,"ELRO/HOFR","2017","4","NETN","3",8,3,3,0,3,5,4,2,2,2,1,2,1,6.19999980926514
"84D17CEA-0D7B-4916-958D-A4F28B47EE7C","ACAD-045",2019-06-24,20190624,"2019","ACAD","1947","MDI East","2019","2","NETN","4",8,3,3,0,3,5,3,2,3,6,1,5,1,14.6499996185303
"8511EBE1-F455-4CC4-A7A8-FA02F1470EF1","ACAD-054",2015-06-25,20150625,"2015","ACAD","Unburned","MDI West","2015","2","NETN","3",8,3,3,0,3,2,3,6,6,4,1,1,1,2.40000009536743
"85F5636B-A87A-4FDB-AE1D-67E604ED8DFC","ACAD-074",2015-06-23,20150623,"2015","ACAD","1947","MDI East","2015","2","NETN","3",8,3,3,0,3,5,2,1,1,1,1,1,1,7.75
"86188460-2AC1-4FC4-B169-E85FDCD717CA","ROVA-031",2017-06-06,20170606,"2017","ROVA",NA,"ELRO/HOFR","2017","4","NETN","3",8,3,3,0,3,5,5,3,2,2,1,1,1,15.2999992370605
"8624C382-2001-49F5-A771-BA7EA2DC1B6F","ACAD-158",2017-06-20,20170620,"2017","ACAD","Unburned","MDI East","2017","4","NETN","3",8,3,3,0,3,4,3,2,3,3,1,1,1,7.94999980926514
"862DAFE2-FBBC-4F5B-80A8-F6AB5ED5CAA6","MORR-015",2019-05-23,20190523,"2019","MORR","Mature","NJ Brigade","2019","2","NETN","4",8,3,3,0,3,5,4,4,4,5,1,1,1,14.4499998092651
"8632CFED-9626-436E-84D2-C6803FDB1827","ACAD-120",2008-07-28,20080728,"2008","ACAD","Unburned","MDI West","2008","3","NETN","1",8,3,3,0,6,2,NA,6,5,4,1,1,1,7.5
"8643CAC0-5CA0-456E-A1BD-CF4347C83C25","ACAD-110",2012-07-12,20120712,"2012","ACAD","Unburned","MDI East","2012","3","NETN","2",8,3,3,0,3,4,2,3,4,4,1,2,1,13.4499998092651
"8691926B-0DE7-41B0-A1C2-7469B60A3A96","MORR-018",2013-06-03,20130603,"2013","MORR","Mature","NJ Brigade","2013","4","NETN","2",8,3,3,0,3,5,5,3,3,3,1,3,1,17.6000003814697
"86C26C6C-93A5-449D-9A66-9BC7DFE0FAC1","ROVA-021",2017-05-31,20170531,"2017","ROVA",NA,"ELRO/HOFR","2017","4","NETN","3",8,3,3,0,3,5,5,2,2,3,1,2,1,19.8999996185303
"86CDD21B-D836-4D62-9077-298E723EE568","ACAD-044",2019-06-25,20190625,"2019","ACAD","1947","MDI East","2019","2","NETN","4",8,3,3,0,3,5,3,5,3,5,1,3,1,5.14999961853027
"86DFB993-5F5D-4EBE-B844-2DCF7A3F7371","MORR-006",2015-05-27,20150527,"2015","MORR","Successional",NA,"2015","2","NETN","3",8,3,3,0,3,5,5,5,5,4,1,1,1,11.8000001907349
"876517ED-AA33-4D37-8DE0-CA2F2053B289","MORR-011",2019-05-21,20190521,"2019","MORR","Mature",NA,"2019","2","NETN","4",8,3,3,0,3,5,4,3,4,4,1,1,1,6.80000019073486
"878DE278-F70D-486A-B0AB-C3ECAF6CD680","ACAD-176",2015-07-10,20150710,"2015","ACAD","Unburned","Schoodic","2015","2","NETN","3",8,3,3,0,3,4,3,4,3,3,1,1,1,9.34999942779541
"87BFB053-0B5F-490C-86E4-D9DCBB2DB8E1","ACAD-125",2012-07-19,20120719,"2012","ACAD","Unburned","MDI West","2012","3","NETN","2",8,3,3,0,3,3,2,3,2,2,2,1,1,0.600000023841858
"87DC98A8-51F8-43DB-AD9C-6077679E8FD7","ACAD-010",2014-06-24,20140624,"2014","ACAD","1947","MDI East","2014","1","NETN","3",8,3,3,0,3,5,3,3,4,6,1,3,1,12.6499996185303
"87EA1AE5-0761-42AC-876B-0F2B614125D3","SAGA-001",2018-06-12,20180612,"2018","SAGA",NA,NA,"2018","1","NETN","4",8,3,3,0,3,5,4,2,2,3,1,1,1,8.05000019073486
"88080890-AB87-4C24-8335-4571AB64F064","MABI-008",2018-06-07,20180607,"2018","MABI","Natural",NA,"2018","1","NETN","4",8,3,3,0,3,4,3,4,1,2,2,1,5,8.79999923706055
"8848D8CB-FC17-4840-BCF5-FCE771344188","MIMA-007",2018-06-20,20180620,"2018","MIMA",NA,NA,"2018","1","NETN","4",8,3,3,0,3,4,3,7,4,3,1,1,1,4.44999980926514
"88560BF5-5DF2-42BD-B0EE-560D61CF3892","MORR-020",2009-05-26,20090526,"2009","MORR","Successional",NA,"2009","4","NETN","1",8,3,3,0,3,3,4,6,3,3,1,1,1,5.5
"888D491D-5594-4E08-9A5A-054EA6318DC8","MIMA-017",2016-06-20,20160620,"2016","MIMA",NA,NA,"2016","3","NETN","3",8,3,3,0,3,5,3,7,5,5,1,1,1,1.79999995231628
"88F49E95-F486-46A7-9A40-0767DD84512F","MIMA-018",2016-06-20,20160620,"2016","MIMA",NA,NA,"2016","3","NETN","3",8,3,3,0,3,4,4,5,3,4,1,3,1,1.59999990463257
"890AA42E-B381-4D70-A0B4-DA2E2C3D9EDB","ROVA-013",2019-06-03,20190603,"2019","ROVA",NA,"VAMA","2019","2","NETN","4",8,3,3,0,3,5,3,6,3,1,1,1,1,3.79999995231628
"890C4663-F724-45D3-B9ED-6611AEE42A14","WEFA-009",2017-06-13,20170613,"2017","WEFA",NA,NA,"2017","4","NETN","3",8,3,3,0,3,4,4,6,2,3,1,1,1,7.90000009536743
"891681DC-8455-4769-9CB2-4D4ED91E307C","ACAD-116",2012-07-13,20120713,"2012","ACAD","Unburned","MDI East","2012","3","NETN","2",8,3,3,0,3,4,2,3,2,4,2,2,1,11.9499998092651
"89457DEC-6C45-4B33-AB08-14BFB55107F1","ACAD-092",2016-07-11,20160711,"2016","ACAD","1947","MDI East","2016","3","NETN","3",8,3,3,0,3,5,2,3,4,4,1,1,1,9.25
"8993AEBF-710C-43FA-A018-1866C1A3E1F4","ACAD-166",2013-07-01,20130701,"2013","ACAD","Unburned","IAH","2013","4","NETN","2",8,3,3,0,3,2,2,6,6,3,1,2,1,12.3000001907349
"899C7FC8-12B7-48F0-BA3E-6501D59326F4","ROVA-011",2015-06-08,20150608,"2015","ROVA",NA,"VAMA","2015","2","NETN","3",8,3,3,0,3,5,4,2,3,5,1,1,1,0.699999988079071
"89CC9E38-C20F-4541-9F91-148F09B1F9E6","SAGA-001",2010-06-15,20100615,"2010","SAGA",NA,NA,"2010","1","NETN","2",8,3,3,0,3,5,3,2,1,3,1,1,1,7
"8A206A5C-2EE6-4B00-A15F-136F1852CAAB","SAGA-002",2006-08-02,20060802,"2006","SAGA",NA,NA,"2006","1","NETN","1",8,1,1,0,3,5,NA,3,3,4,2,1,1,33
"8A7B426D-085A-477B-806E-304A236ACDC4","ACAD-032",2014-07-08,20140708,"2014","ACAD","Unburned","MDI West","2014","1","NETN","3",8,3,3,0,3,4,2,2,4,5,1,1,1,13.5
"8B164387-7B3B-4FD6-B805-F5F696F1C22A","ROVA-015",2015-06-03,20150603,"2015","ROVA",NA,"ELRO/HOFR","2015","2","NETN","3",8,3,3,0,3,5,2,5,4,4,1,3,1,10
"8B772653-BE36-47E1-8B30-BA1E0283079A","SARA-029",2016-06-01,20160601,"2016","SARA","Field",NA,"2016","3","NETN","3",8,3,3,0,3,2,5,6,5,3,1,1,2,0.5
"8B9ADFDC-52A8-4815-85A6-E85B0923DCD1","SAGA-004",2014-06-12,20140612,"2014","SAGA",NA,NA,"2014","1","NETN","3",8,3,3,0,3,5,2,3,3,4,2,1,1,32.5499992370605
"8BB5680D-3748-42F9-934C-0BB76EC9BAB3","ACAD-098",2019-07-02,20190702,"2019","ACAD","Unburned","IAH","2019","2","NETN","4",8,3,3,0,3,4,3,2,1,2,1,1,1,6.69999980926514
"8BCED43B-1183-42D6-B506-9BC41C11AF1D","ACAD-069",2019-06-26,20190626,"2019","ACAD","Unburned","Schoodic","2019","2","NETN","4",8,3,3,0,3,3,2,4,3,3,1,1,1,2.29999995231628
"8BD4B0FE-7937-4723-98DE-83F9F3D558B9","ACAD-041",2015-07-14,20150714,"2015","ACAD","Unburned","MDI West","2015","2","NETN","3",8,3,3,0,3,3,2,6,6,4,1,1,1,1
"8BDDA782-7524-4110-8703-49DF735D2ADB","MABI-001",2014-06-03,20140603,"2014","MABI","Plantation",NA,"2014","1","NETN","3",8,3,3,0,3,5,4,6,2,4,1,1,2,6.5
"8BE69BF7-47AD-4019-A1D7-A1C1679126F7","ACAD-111",2008-07-28,20080728,"2008","ACAD","1947","MDI East","2008","3","NETN","1",8,3,3,0,3,3,NA,4,3,3,1,2,1,15.5
"8C0E961E-B188-4769-9F93-522030E66609","ACAD-142",2017-06-19,20170619,"2017","ACAD","1947","MDI East","2017","4","NETN","3",8,3,3,0,3,4,3,2,2,3,1,1,1,1.64999997615814
"8C575137-A7A1-459E-ABF8-985D5B267FB3","MIMA-018",2012-06-19,20120619,"2012","MIMA",NA,NA,"2012","3","NETN","2",8,3,3,0,4,2,2,6,5,4,2,3,1,0.800000011920929
"8D184508-D407-404F-96D3-DE7E958D96BB","MABI-001",2010-06-09,20100609,"2010","MABI","Plantation",NA,"2010","1","NETN","2",8,3,3,0,3,5,3,6,3,2,1,1,1,8.10000038146973
"8D193F89-7642-445F-B9F2-73A0953EC72F","ACAD-122",2012-07-23,20120723,"2012","ACAD","Unburned","MDI West","2012","3","NETN","2",8,3,3,0,3,5,2,3,3,3,1,1,1,5.19999980926514
"8DD5C1B9-7A41-4360-8DC0-8CEE8C2FC184","ROVA-036",2013-06-11,20130611,"2013","ROVA",NA,"ELRO/HOFR","2013","4","NETN","2",8,3,3,0,3,5,4,2,1,1,1,1,1,6.64999961853027
"8E1A10B0-0418-4E9C-AF79-ED97C262C00F","ACAD-084",2008-07-08,20080708,"2008","ACAD","1947","MDI East","2008","3","NETN","1",8,3,3,0,3,5,NA,2,4,4,1,NA,1,4
"8E4428F6-5CF6-4DC3-9E89-A6B2F893E3B3","MIMA-012",2012-06-19,20120619,"2012","MIMA",NA,NA,"2012","3","NETN","2",8,3,3,0,3,2,2,6,6,5,2,1,1,1.25
"8ECD9A5E-8893-455D-8EB2-BD7C7336E6E3","SARA-025",2016-06-02,20160602,"2016","SARA","Forest",NA,"2016","3","NETN","3",8,3,3,0,3,5,4,4,3,4,1,1,1,0.850000023841858
"8ED9FC01-01E2-42F0-B436-EFDFD118C6A4","ACAD-124",2012-07-12,20120712,"2012","ACAD","Unburned","MDI East","2012","3","NETN","2",8,3,3,0,3,4,2,3,3,3,1,1,2,0.5
"8F630C00-0EAA-4058-B056-22BB70D44E96","SARA-023",2012-05-29,20120529,"2012","SARA","Field",NA,"2012","3","NETN","2",8,3,3,0,3,4,3,6,3,4,2,1,1,0.649999976158142
"8FE97D0D-E3C3-4AC6-A064-B23543602463","ACAD-122",2016-07-13,20160713,"2016","ACAD","Unburned","MDI West","2016","3","NETN","3",8,3,3,0,3,5,2,2,3,4,1,1,1,5
"903D6926-4896-4651-AF65-33F63DE45040","MABI-010",2006-07-31,20060731,"2006","MABI","Plantation",NA,"2006","1","NETN","1",8,1,1,0,3,4,NA,4,2,3,3,2,1,6
"9055D11F-7689-4F2A-B999-E53E35B07F4A","ACAD-067",2015-06-29,20150629,"2015","ACAD","Unburned","IAH","2015","2","NETN","3",8,3,3,0,6,2,4,6,5,4,1,1,1,9.5
"906292B7-F5C7-4721-ACBF-983E295991DB","ROVA-026",2009-06-08,20090608,"2009","ROVA",NA,"VAMA","2009","4","NETN","1",8,3,3,0,3,5,3,3,2,2,1,2,1,11
"906CEABC-11A6-45CA-925B-E7761989C337","MABI-011",2010-06-15,20100615,"2010","MABI","Plantation",NA,"2010","1","NETN","2",8,3,3,0,3,4,2,4,2,3,2,1,3,6.89999961853027
"907AF73E-9E7D-486E-A903-2331CD197949","ROVA-025",2009-06-04,20090604,"2009","ROVA",NA,"VAMA","2009","4","NETN","1",8,3,3,0,3,4,2,5,4,5,2,1,1,9.5
"90DDD95E-BE03-4F95-BA1C-182C711B01B4","SAGA-014",2008-06-18,20080618,"2008","SAGA",NA,NA,"2008","3","NETN","1",8,3,3,0,3,5,NA,3,2,3,2,1,1,17.5
"91689098-4987-4E87-B1BF-F0E025AA20F5","MORR-005",2015-05-27,20150527,"2015","MORR","Successional",NA,"2015","2","NETN","3",8,3,3,0,3,3,4,7,6,2,1,1,2,14.6000003814697
"917D753A-993C-4CD1-A1D8-8E2C5BD9103C","MORR-010",2007-06-14,20070614,"2007","MORR","Mature",NA,"2007","2","NETN","1",8,3,3,0,3,5,NA,3,3,4,1,1,1,9
"9188B3D3-67DF-4478-B2E0-D1D26BFBD9D7","MORR-025",2009-05-28,20090528,"2009","MORR","Mature",NA,"2009","4","NETN","1",8,3,3,0,3,5,3,4,3,2,1,1,1,9
"922E5A4B-7B92-43CE-97FB-11722FA766CA","ACAD-054",2007-07-23,20070723,"2007","ACAD","Unburned","MDI West","2007","2","NETN","1",8,3,3,0,1,3,NA,7,7,4,1,1,1,3
"92313E33-426A-4D2F-8780-11D46AF78C3A","ROVA-033",2013-06-05,20130605,"2013","ROVA",NA,"VAMA","2013","4","NETN","2",8,3,3,0,3,4,3,6,5,4,1,1,1,8.60000038146973
"9242C594-06A9-4CA8-A5FE-E0E57CB1898B","ROVA-012",2007-06-26,20070626,"2007","ROVA",NA,"VAMA","2007","2","NETN","1",8,3,3,0,3,5,NA,4,4,3,2,1,1,8
"9269B678-19A9-4496-8DAD-0C6DE378AB01","ACAD-160",2009-07-07,20090707,"2009","ACAD","Unburned","MDI West","2009","4","NETN","1",8,3,3,0,3,5,3,1,1,1,1,1,1,4.5
"92A13F9D-345D-4DE2-B677-AB63F6EEA205","MABI-019",2016-06-15,20160615,"2016","MABI","Natural",NA,"2016","3","NETN","3",8,3,3,0,1,3,3,5,1,2,1,1,2,13.3999996185303
"92A9F6C1-1A4D-402B-B054-2435BC390CDF","SAGA-018",2012-06-14,20120614,"2012","SAGA",NA,NA,"2012","3","NETN","2",8,3,3,0,3,5,2,5,3,4,2,1,1,8.5
"92CEC0CE-2460-439E-B89D-D00A58610F68","ACAD-114",2008-07-21,20080721,"2008","ACAD","Unburned","MDI West","2008","3","NETN","1",8,3,3,0,3,4,NA,2,2,3,1,1,1,19.5
"92EC743F-8454-404D-B9AB-6B30E709CA32","SARA-025",2008-06-04,20080604,"2008","SARA","Forest",NA,"2008","3","NETN","1",8,3,3,0,4,5,NA,4,3,6,1,1,1,0.5
"92F0ED73-53E4-4FFB-AEE3-E0B3AE2083B1","SARA-019",2016-05-31,20160531,"2016","SARA","Field",NA,"2016","3","NETN","3",8,3,3,0,3,5,4,6,5,4,1,1,1,10.9000005722046
"9355ECDC-CFBA-4A96-9947-BF426E6A5FE8","SARA-007",2010-06-01,20100601,"2010","SARA","Field",NA,"2010","1","NETN","2",8,3,3,0,3,4,3,4,3,3,1,1,1,0.649999976158142
"9378D8B4-43FD-48BC-A569-660D7DD78608","ROVA-017",2011-06-08,20110608,"2011","ROVA",NA,"ELRO/HOFR","2011","2","NETN","2",8,3,3,0,3,4,2,5,4,4,2,2,1,3.25
"93E2ACF6-F3C7-4515-A39B-EBD427162B57","ACAD-107",2012-07-24,20120724,"2012","ACAD","Unburned","MDI West","2012","3","NETN","2",8,3,3,0,3,4,2,3,3,4,1,1,1,6.40000009536743
"9476E176-AB5B-4541-9B60-C29170B8DC89","ACAD-056",2015-06-24,20150624,"2015","ACAD","Unburned","MDI East","2015","2","NETN","3",8,3,3,0,3,4,3,3,2,4,1,1,1,10
"94CDD27A-1E87-438D-8A22-1EA9A0237E66","ACAD-014",2014-06-24,20140624,"2014","ACAD","1947","MDI East","2014","1","NETN","3",8,3,3,0,3,5,2,1,1,3,1,2,1,4.90000009536743
"94DB6FFE-8EF1-40EE-B1C8-B40B8912F2D1","ACAD-154",2013-06-27,20130627,"2013","ACAD","Unburned","MDI West","2013","4","NETN","2",8,3,3,0,3,4,2,5,5,5,1,1,1,0
"94FC0728-CA54-4B51-9A62-0FB35D722775","ACAD-174",2014-07-10,20140710,"2014","ACAD","Unburned","MDI West","2014","1","NETN","3",8,3,3,0,3,4,2,4,3,4,1,2,1,8.55000019073486
"94FFF019-7651-465D-B716-50EB267BA6CA","MABI-012",2006-08-01,20060801,"2006","MABI","Plantation",NA,"2006","1","NETN","1",8,1,1,0,3,5,NA,4,2,3,1,1,1,3
"950FDFEB-E6E5-40EB-B3D8-DF4C2D6BBDDD","ACAD-118",2016-06-28,20160628,"2016","ACAD","Unburned","MDI East","2016","3","NETN","3",8,3,3,0,3,4,2,1,4,4,1,1,2,7.94999980926514
"951FD492-CD8B-49B1-8829-BF60692DDFBC","MABI-001",2006-07-24,20060724,"2006","MABI","Plantation",NA,"2006","1","NETN","1",8,1,1,0,3,4,NA,6,2,3,2,1,1,9
"95350588-B035-47DD-BA56-AE3B8B1018E2","ACAD-114",2012-07-23,20120723,"2012","ACAD","Unburned","MDI West","2012","3","NETN","2",8,3,3,0,3,4,3,2,2,3,1,1,1,19.6500015258789
"95831D76-C7EE-489B-A593-29C1BA0D896F","ACAD-034",2006-07-11,20060711,"2006","ACAD","1947","MDI East","2006","1","NETN","1",8,1,1,0,3,3,NA,2,3,6,1,1,1,5
"95AC8E45-E215-4C6D-B605-B70043830253","ACAD-133",2017-06-22,20170622,"2017","ACAD","1947","MDI East","2017","4","NETN","3",8,3,3,0,3,5,2,2,2,3,1,1,1,2.20000004768372
"967D4D6F-614C-4D5A-9373-4E9E6C8459C7","ACAD-113",2016-07-13,20160713,"2016","ACAD","Unburned","MDI West","2016","3","NETN","3",8,3,3,0,3,4,2,2,3,4,1,1,1,7.80000019073486
"9695AF54-20A2-4F94-AD7B-B6C6A59149D8","SAGA-003",2006-08-02,20060802,"2006","SAGA",NA,NA,"2006","1","NETN","1",8,1,1,0,3,3,NA,2,5,6,1,1,1,7
"96C418D7-680D-4D76-BA3B-C24D1B40B058","ACAD-082",2008-07-07,20080707,"2008","ACAD","1947","MDI East","2008","3","NETN","1",8,3,3,0,3,4,NA,5,3,3,1,5,1,8
"96D7731A-2463-429A-A216-852AFC9A508A","ROVA-004",2015-06-02,20150602,"2015","ROVA",NA,"ELRO/HOFR","2015","2","NETN","3",8,3,3,0,3,5,3,3,1,3,1,4,1,4
"97266301-4E4A-42DA-A787-E57BB84C849D","ROVA-013",2011-06-01,20110601,"2011","ROVA",NA,"VAMA","2011","2","NETN","2",8,3,3,0,3,4,2,6,4,2,2,1,1,4.85000038146973
"973730A8-33E1-43B1-BAEE-AE1C617997AB","ACAD-055",2011-06-30,20110630,"2011","ACAD","Unburned","MDI West","2011","2","NETN","2",8,3,3,0,3,4,4,2,1,2,1,2,1,8
"974112F7-1084-4AD0-88F4-3A59D8DA5DCA","SARA-024",2012-05-31,20120531,"2012","SARA","Field",NA,"2012","3","NETN","2",8,3,3,0,5,3,3,5,6,4,1,1,1,0.899999976158142
"977EDD06-60AA-4DE7-B10D-D9BFB8E64822","ACAD-007",2006-06-13,20060613,"2006","ACAD","Unburned","MDI East","2006","1","NETN","1",8,1,1,0,3,4,NA,4,4,4,1,2,1,7
"97E3C7B1-1E92-4118-A3D5-80AB337D534E","ACAD-111",2016-06-30,20160630,"2016","ACAD","1947","MDI East","2016","3","NETN","3",8,3,3,0,3,4,4,4,4,5,1,2,1,15.6000003814697
"983DFBFE-3FA9-4B1E-8C2F-44A5FC8EDCDC","ACAD-050",2007-07-18,20070718,"2007","ACAD","Unburned","MDI West","2007","2","NETN","1",8,3,3,0,3,5,NA,2,3,6,1,1,1,20
"98AE09AC-4664-4220-9586-3B7129A2C88F","MIMA-019",2008-06-26,20080626,"2008","MIMA",NA,NA,"2008","3","NETN","1",8,3,3,0,4,4,NA,5,4,3,1,1,1,2.5
"9903CA2B-D166-4D94-8EBC-BAC7D9406E76","ACAD-117",2008-07-23,20080723,"2008","ACAD","Unburned","MDI East","2008","3","NETN","1",8,3,3,0,6,2,NA,3,4,3,3,5,2,8.5
"9906F9A2-753D-4E73-92A3-4AF36CF14C67","ACAD-158",2013-07-08,20130708,"2013","ACAD","Unburned","MDI East","2013","4","NETN","2",8,3,3,0,3,4,2,3,3,4,1,1,1,8.39999961853027
"990BEAE6-6A91-4F9B-86C4-06AD706D5B7C","ROVA-021",2013-06-06,20130606,"2013","ROVA",NA,"ELRO/HOFR","2013","4","NETN","2",8,3,3,0,3,5,4,3,3,4,1,2,2,20.5
"991FCD0A-233B-44F0-A37E-FE8DEA869CFB","ACAD-166",2017-06-28,20170628,"2017","ACAD","Unburned","IAH","2017","4","NETN","3",8,3,3,0,6,2,3,5,5,3,1,2,1,11.75
"9971A4BD-495D-4B77-85BB-D2AC6357D511","ACAD-041",2007-07-12,20070712,"2007","ACAD","Unburned","MDI West","2007","2","NETN","1",8,3,3,0,3,3,NA,7,6,4,1,1,1,1
"99921816-6241-4E91-B2A4-B0438EF87C02","ACAD-169",2017-06-27,20170627,"2017","ACAD","Unburned","IAH","2017","4","NETN","3",8,3,3,0,3,3,3,2,3,3,1,1,1,12
"99BD7C21-FEBA-43B1-9CA3-9D3A1DC5AF32","MORR-017",2017-05-24,20170524,"2017","MORR","Successional",NA,"2017","4","NETN","3",8,3,3,0,3,3,5,6,6,4,1,1,1,5.5
"9A0AA95C-CCBA-4C36-B3FC-7D42F682C829","ACAD-109",2008-07-24,20080724,"2008","ACAD","Unburned","MDI East","2008","3","NETN","1",8,3,3,0,3,4,NA,3,3,3,1,3,1,10.5
"9A0F26DE-4551-4A5A-BF34-ABED814F779A","ACAD-161",2013-07-10,20130710,"2013","ACAD","Unburned","Schoodic","2013","4","NETN","2",8,3,3,0,3,3,2,6,6,4,1,1,1,2.04999995231628
"9A7F7F83-7E8C-438D-BF1B-B7D37631014C","MABI-002",2006-07-24,20060724,"2006","MABI","Plantation",NA,"2006","1","NETN","1",8,1,1,0,3,3,NA,6,3,5,1,1,1,6
"9A90B70F-8545-421A-BC99-706ADA41E51A","ACAD-046",2011-06-22,20110622,"2011","ACAD","1947","MDI East","2011","2","NETN","2",8,3,3,0,3,4,3,3,2,4,1,1,1,2.05000019073486
"9A910D95-769B-4325-B62F-032C74224694","SAGA-007",2010-06-17,20100617,"2010","SAGA",NA,NA,"2010","1","NETN","2",8,3,3,0,3,5,2,2,2,2,1,1,1,0.450000017881393
"9A976BBA-02A3-41D3-9D1F-61001EEACBD1","ACAD-011",2014-06-25,20140625,"2014","ACAD","1947","MDI East","2014","1","NETN","3",8,3,3,0,3,5,3,2,3,3,1,1,1,1.54999995231628
"9AFEA5FD-28B6-4A8C-B2A4-0E36D0DCD4DD","MABI-009",2018-06-06,20180606,"2018","MABI","Natural",NA,"2018","1","NETN","4",8,3,3,0,3,4,4,4,3,2,1,1,1,18.7999992370605
"9B2D25F8-6BA0-47FC-9B7B-95FA68B383BE","MORR-022",2013-05-29,20130529,"2013","MORR","Mature",NA,"2013","4","NETN","2",8,3,3,0,3,3,4,5,3,2,1,1,1,4.90000009536743
"9B4584F8-86F8-4A58-91B0-04247350C2B8","ACAD-039",2007-07-11,20070711,"2007","ACAD","1947","MDI East","2007","2","NETN","1",8,3,3,0,1,3,NA,6,3,4,1,3,1,9
"9B5D4739-B1F2-4912-BDB4-7EFC6A0E6111","SAGA-008",2010-06-17,20100617,"2010","SAGA",NA,NA,"2010","1","NETN","2",8,0,0,0,3,4,3,2,2,4,1,1,1,10.8500003814697
"9B798D4D-9963-4829-AD5E-DE119087EE8E","ACAD-040",2007-07-11,20070711,"2007","ACAD","Unburned","MDI East","2007","2","NETN","1",8,3,3,0,3,5,NA,4,5,4,1,2,1,4
"9B996CA4-D207-439E-A11E-1890F5EBB5B6","ACAD-088",2016-06-28,20160628,"2016","ACAD","Unburned","MDI East","2016","3","NETN","3",8,3,3,0,3,3,3,3,4,4,1,1,1,3.59999990463257
"9BA22599-2FCC-441A-8269-FE0FAEC52E2C","ACAD-007",2018-06-27,20180627,"2018","ACAD","Unburned","MDI East","2018","1","NETN","4",8,3,3,0,3,5,2,3,3,3,1,1,1,7.09999990463257
"9BE1CE99-4BE3-490A-8E71-6AD5B2158655","SARA-010",2010-06-08,20100608,"2010","SARA","Field",NA,"2010","1","NETN","2",8,3,3,0,3,4,3,7,3,5,2,1,1,18
"9BEDE39D-D536-4BF9-9D2E-AA80F93FF54C","ACAD-099",2012-07-17,20120717,"2012","ACAD","Unburned","IAH","2012","3","NETN","2",8,3,3,0,3,3,3,3,3,2,1,1,1,7.40000009536743
"9C4CFE2C-AC60-44F8-93C5-BDF15DF391EF","ACAD-095",2008-07-10,20080710,"2008","ACAD","Unburned","MDI West","2008","3","NETN","1",8,3,3,0,1,5,NA,3,4,6,1,1,1,0
"9C579E78-535A-4A6D-9CEA-C75ADE44A1E3","ACAD-026",2010-07-15,20100715,"2010","ACAD","Unburned","MDI West","2010","1","NETN","2",8,3,3,0,3,4,2,3,3,3,1,2,1,21.9500007629395
"9C6CBBFF-8D3C-4BB2-977F-2196824A548C","ACAD-005",2014-06-23,20140623,"2014","ACAD","1947","MDI East","2014","1","NETN","3",8,3,3,0,3,4,2,5,4,5,2,3,1,9.89999961853027
