"Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Frame","Sample_Year","Date","Quadrat_Number","Latin_Name","TaxonCode","Height","Browsable","Browsed"
"HAFE-0154","HAFE","LOHE","na",2.00,1,"Region",2010,20100901,"60","Lindera benzoin",88913,39.00,"unk","unk"
"HAFE-0154","HAFE","LOHE","na",2.00,1,"Region",2010,20100901,"60","Lindera benzoin",88913,16.00,"unk","unk"
"HAFE-0154","HAFE","LOHE","na",4.00,1,"Region",2018,20180918,"60","Lindera benzoin",88913,20.00,"Yes","Yes"
"HAFE-0154","HAFE","LOHE","na",4.00,1,"Region",2018,20180918,"60","Lindera benzoin",88913,25.00,"Yes","Yes"
"HAFE-0154","HAFE","LOHE","na",4.00,1,"Region",2018,20180918,"60","Lindera benzoin",88913,33.00,"Yes","Yes"
"HAFE-0154","HAFE","LOHE","na",4.00,1,"Region",2018,20180918,"60","Lindera benzoin",88913,19.00,"Yes","No"
"HAFE-0154","HAFE","LOHE","na",4.00,1,"Region",2018,20180918,"60","Lindera benzoin",88913,28.00,"Yes","No"
"HAFE-0154","HAFE","LOHE","na",3.00,1,"Region",2014,20140707,"60","Lindera benzoin",88913,18.00,"Yes","No"
"HAFE-0154","HAFE","LOHE","na",3.00,1,"Region",2014,20140707,"60","Lindera benzoin",88913,26.00,"Yes","Yes"
"HAFE-0154","HAFE","LOHE","na",3.00,1,"Region",2014,20140707,"60","Lindera benzoin",88913,19.00,"Yes","No"
"HAFE-0154","HAFE","LOHE","na",3.00,1,"Region",2014,20140707,"60","Lindera benzoin",88913,23.00,"Yes","Yes"
"HAFE-0154","HAFE","LOHE","na",3.00,1,"Region",2014,20140707,"60","Lindera benzoin",88913,21.00,"Yes","Yes"
"HAFE-0154","HAFE","LOHE","na",4.00,1,"Region",2018,20180918,"60","Lindera benzoin",88913,25.00,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"120-13m","Lindera benzoin",88913,20.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"120-13m","Lindera benzoin",88913,39.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"120-13m","Lindera benzoin",88913,23.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"120-13m","Lindera benzoin",88913,19.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"120-13m","Lindera benzoin",88913,42.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"120-13m","Lindera benzoin",88913,23.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"120-13m","Lindera benzoin",88913,35.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"120-13m","Lindera benzoin",88913,45.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"120-13m","Lindera benzoin",88913,47.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"120-3m","Lindera benzoin",88913,16.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"120-3m","Lindera benzoin",88913,19.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"120-3m","Lindera benzoin",88913,25.50,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"120-3m","Lindera benzoin",88913,26.00,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"120-3m","Lindera benzoin",88913,18.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"120-3m","Lindera benzoin",88913,30.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"120-3m","Lindera benzoin",88913,32.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"120-3m","Lindera benzoin",88913,21.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"120-3m","Lindera benzoin",88913,23.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"120-3m","Lindera benzoin",88913,47.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"120-3m","Lindera benzoin",88913,19.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"120-3m","Lindera benzoin",88913,22.00,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"120-8m","Lindera benzoin",88913,19.00,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"120-8m","Lindera benzoin",88913,67.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"120-8m","Lindera benzoin",88913,48.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"120-8m","Lindera benzoin",88913,68.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"120-8m","Lindera benzoin",88913,27.00,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"120-8m","Lindera benzoin",88913,56.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"120-8m","Lindera benzoin",88913,66.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"120-8m","Lindera benzoin",88913,21.00,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"120-8m","Lindera benzoin",88913,21.00,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"120-8m","Lindera benzoin",88913,52.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"120-8m","Lindera benzoin",88913,43.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"120-8m","Sambucus canadensis",131706,15.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"120-8m","Lindera benzoin",88913,62.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"120-8m","Lindera benzoin",88913,19.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"120-8m","Lindera benzoin",88913,100.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"120-8m","Lindera benzoin",88913,17.50,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"180","Lindera benzoin",88913,32.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"180","Lindera benzoin",88913,31.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"180","Lindera benzoin",88913,62.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"180","Lindera benzoin",88913,16.00,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"180","Lindera benzoin",88913,19.00,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"240-13m","Lindera benzoin",88913,18.50,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"240-13m","Lindera benzoin",88913,15.50,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"240-13m","Lindera benzoin",88913,31.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"240-3m","Lindera benzoin",88913,33.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"240-3m","Lindera benzoin",88913,150.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"240-3m","Lindera benzoin",88913,35.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"240-3m","Lindera benzoin",88913,36.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"240-3m","Lindera benzoin",88913,25.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"240-3m","Lindera benzoin",88913,23.00,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"240-3m","Lindera benzoin",88913,16.00,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"240-8m","Lindera benzoin",88913,31.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"240-8m","Lindera benzoin",88913,17.50,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"240-8m","Lindera benzoin",88913,26.00,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"240-8m","Lindera benzoin",88913,100.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"240-8m","Lindera benzoin",88913,34.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"360-13m","Lindera benzoin",88913,71.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"360-13m","Lindera benzoin",88913,42.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"360-13m","Lindera benzoin",88913,76.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"360-13m","Lindera benzoin",88913,71.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"360-3m","Lindera benzoin",88913,65.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"360-8m","Lindera benzoin",88913,28.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"360-8m","Lindera benzoin",88913,39.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"360-8m","Lindera benzoin",88913,61.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"360-8m","Lindera benzoin",88913,38.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"360-8m","Lindera benzoin",88913,17.00,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"360-8m","Lindera benzoin",88913,18.00,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"360-8m","Lindera benzoin",88913,37.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"360-8m","Lindera benzoin",88913,38.00,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"360-8m","Lindera benzoin",88913,51.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"360-8m","Lindera benzoin",88913,24.00,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"360-8m","Lindera benzoin",88913,26.00,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"360-8m","Lindera benzoin",88913,34.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"360-8m","Lindera benzoin",88913,16.00,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"360-8m","Lindera benzoin",88913,29.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"360-8m","Lindera benzoin",88913,54.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"360-8m","Lindera benzoin",88913,39.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"360-8m","Lindera benzoin",88913,30.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"360-8m","Lindera benzoin",88913,36.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"360-8m","Lindera benzoin",88913,19.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"360-8m","Lindera benzoin",88913,28.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"360-8m","Lindera benzoin",88913,39.50,"Yes","No"
"HAFE-0160","HAFE","SHHI","na",2.00,3,"Region",2012,20120620,"360-8m","Lindera benzoin",88913,37.00,"Yes","Yes"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"60","Lindera benzoin",88913,22.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"60","Lindera benzoin",88913,78.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",1.00,3,"Region",2008,20080813,"60","Lindera benzoin",88913,49.00,"unk","unk"
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,"60","Lindera benzoin",88913,47.50,"Yes","Yes"
"HAFE-0161","HAFE","SHHI","na",3.00,4,"Region",2017,20170721,"180","Lindera benzoin",88913,17.00,"Yes","No"
"HAFE-0161","HAFE","SHHI","na",1.00,4,"Region",2009,20090828,"240-13m","Lindera benzoin",88913,19.50,"unk","unk"
"HAFE-0161","HAFE","SHHI","na",1.00,4,"Region",2009,20090828,"240-3m","Lindera benzoin",88913,130.00,"unk","unk"
"HAFE-0161","HAFE","SHHI","na",2.00,4,"Region",2013,20130716,"240-8m","Lindera benzoin",88913,57.00,"Yes","Yes"
"HAFE-0161","HAFE","SHHI","na",1.00,4,"Region",2009,20090828,"240-8m","Lindera benzoin",88913,18.50,"unk","unk"
"HAFE-0161","HAFE","SHHI","na",1.00,4,"Region",2009,20090828,"240-8m","Lindera benzoin",88913,46.00,"unk","unk"
"HAFE-0161","HAFE","SHHI","na",1.00,4,"Region",2009,20090828,"240-8m","Lindera benzoin",88913,33.50,"unk","unk"
"HAFE-0161","HAFE","SHHI","na",1.00,4,"Region",2009,20090828,"240-8m","Lindera benzoin",88913,38.00,"unk","unk"
"HAFE-0161","HAFE","SHHI","na",2.00,4,"Region",2013,20130716,"300","Lindera benzoin",88913,15.00,"Yes","No"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"120-13m","Lindera benzoin",88913,27.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"120-3m","Lindera benzoin",88913,23.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"120-3m","Lindera benzoin",88913,19.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"120-3m","Lindera benzoin",88913,16.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"120-3m","Lindera benzoin",88913,22.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"120-3m","Lindera benzoin",88913,20.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"120-3m","Lindera benzoin",88913,26.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"120-3m","Lindera benzoin",88913,27.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"120-3m","Lindera benzoin",88913,16.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"120-3m","Lindera benzoin",88913,35.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"120-3m","Lindera benzoin",88913,15.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"120-8m","Lindera benzoin",88913,48.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"120-8m","Lindera benzoin",88913,22.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"180","Lindera benzoin",88913,43.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"240-13m","Lindera benzoin",88913,24.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"240-13m","Lindera benzoin",88913,83.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"240-3m","Lindera benzoin",88913,18.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"240-3m","Lindera benzoin",88913,63.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"240-3m","Lindera benzoin",88913,22.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"240-3m","Lindera benzoin",88913,42.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"240-8m","Lindera benzoin",88913,16.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"240-8m","Lindera benzoin",88913,15.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"300","Lindera benzoin",88913,21.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"300","Lindera benzoin",88913,26.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"360-13m","Lindera benzoin",88913,25.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"360-13m","Lindera benzoin",88913,35.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"360-13m","Lindera benzoin",88913,43.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"360-13m","Lindera benzoin",88913,38.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"360-13m","Lindera benzoin",88913,40.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"360-3m","Lindera benzoin",88913,17.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"360-3m","Lindera benzoin",88913,27.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"360-8m","Lindera benzoin",88913,21.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"360-8m","Lindera benzoin",88913,25.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"360-8m","Lindera benzoin",88913,21.00,"unk","unk"
"HAFE-0174","HAFE","LOHE","na",1.00,2,"Region",2007,20070711,"60","Lindera benzoin",88913,59.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",1.00,2,"Region",2007,20070713,"120-13m","Lindera benzoin",88913,19.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",3.00,2,"Region",2015,20150813,"120-13m","Lindera benzoin",88913,57.00,"Yes","Yes"
"HAFE-0192","HAFE","LOHE","na",3.00,2,"Region",2015,20150813,"120-13m","Lindera benzoin",88913,34.00,"Yes","Yes"
"HAFE-0192","HAFE","LOHE","na",3.00,2,"Region",2015,20150813,"120-13m","Lindera benzoin",88913,42.00,"Yes","Yes"
"HAFE-0192","HAFE","LOHE","na",3.00,2,"Region",2015,20150813,"120-13m","Lindera benzoin",88913,49.00,"Yes","Yes"
"HAFE-0192","HAFE","LOHE","na",3.00,2,"Region",2015,20150813,"120-13m","Lindera benzoin",88913,35.00,"Yes","Yes"
"HAFE-0192","HAFE","LOHE","na",3.00,2,"Region",2015,20150813,"120-13m","Lindera benzoin",88913,27.00,"Yes","No"
"HAFE-0192","HAFE","LOHE","na",3.00,2,"Region",2015,20150813,"120-13m","Lindera benzoin",88913,44.00,"Yes","Yes"
"HAFE-0192","HAFE","LOHE","na",3.00,2,"Region",2015,20150813,"120-13m","Lindera benzoin",88913,51.00,"Yes","Yes"
"HAFE-0192","HAFE","LOHE","na",2.00,2,"Region",2011,20110714,"120-13m","Lindera benzoin",88913,33.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",2.00,2,"Region",2011,20110714,"120-13m","Lindera benzoin",88913,15.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",2.00,2,"Region",2011,20110714,"120-13m","Lindera benzoin",88913,26.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",4.00,2,"Region",2019,20190702,"120-13m","Lindera benzoin",88913,60.00,"Yes","No"
"HAFE-0192","HAFE","LOHE","na",4.00,2,"Region",2019,20190702,"120-13m","Lindera benzoin",88913,24.00,"Yes","Yes"
"HAFE-0192","HAFE","LOHE","na",4.00,2,"Region",2019,20190702,"120-13m","Lindera benzoin",88913,39.00,"Yes","Yes"
"HAFE-0192","HAFE","LOHE","na",4.00,2,"Region",2019,20190702,"120-13m","Lindera benzoin",88913,37.00,"Yes","Yes"
"HAFE-0192","HAFE","LOHE","na",4.00,2,"Region",2019,20190702,"120-13m","Lindera benzoin",88913,27.00,"Yes","No"
"HAFE-0192","HAFE","LOHE","na",4.00,2,"Region",2019,20190702,"120-13m","Lindera benzoin",88913,17.00,"Yes","No"
"HAFE-0192","HAFE","LOHE","na",4.00,2,"Region",2019,20190702,"120-13m","Lindera benzoin",88913,48.00,"Yes","No"
"HAFE-0192","HAFE","LOHE","na",3.00,2,"Region",2015,20150813,"120-3m","Lindera benzoin",88913,26.00,"Yes","Yes"
"HAFE-0192","HAFE","LOHE","na",1.00,2,"Region",2007,20070713,"120-3m","Lindera benzoin",88913,60.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",1.00,2,"Region",2007,20070713,"120-3m","Lindera benzoin",88913,52.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",4.00,2,"Region",2019,20190702,"120-3m","Lindera benzoin",88913,17.00,"Yes","No"
"HAFE-0192","HAFE","LOHE","na",2.00,2,"Region",2011,20110714,"120-3m","Lindera benzoin",88913,15.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",4.00,2,"Region",2019,20190702,"120-3m","Lindera benzoin",88913,16.00,"Yes","No"
"HAFE-0192","HAFE","LOHE","na",1.00,2,"Region",2007,20070713,"120-3m","Lindera benzoin",88913,45.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",1.00,2,"Region",2007,20070713,"120-3m","Lindera benzoin",88913,45.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",4.00,2,"Region",2019,20190702,"120-3m","Lindera benzoin",88913,24.00,"Yes","No"
"HAFE-0192","HAFE","LOHE","na",1.00,2,"Region",2007,20070713,"120-3m","Lindera benzoin",88913,24.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",1.00,2,"Region",2007,20070713,"120-8m","Lindera benzoin",88913,42.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",1.00,2,"Region",2007,20070713,"120-8m","Lindera benzoin",88913,49.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",3.00,2,"Region",2015,20150813,"120-8m","Lindera benzoin",88913,15.00,"Yes","No"
"HAFE-0192","HAFE","LOHE","na",2.00,2,"Region",2011,20110714,"120-8m","Lindera benzoin",88913,22.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",2.00,2,"Region",2011,20110714,"120-8m","Lindera benzoin",88913,15.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",2.00,2,"Region",2011,20110714,"120-8m","Lindera benzoin",88913,27.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",2.00,2,"Region",2011,20110714,"120-8m","Lindera benzoin",88913,23.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",4.00,2,"Region",2019,20190702,"120-8m","Lindera benzoin",88913,23.00,"Yes","No"
"HAFE-0192","HAFE","LOHE","na",3.00,2,"Region",2015,20150813,"120-8m","Lindera benzoin",88913,35.00,"Yes","Yes"
"HAFE-0192","HAFE","LOHE","na",4.00,2,"Region",2019,20190702,"120-8m","Lindera benzoin",88913,15.00,"Yes","No"
"HAFE-0192","HAFE","LOHE","na",2.00,2,"Region",2011,20110714,"120-8m","Lindera benzoin",88913,29.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",4.00,2,"Region",2019,20190702,"120-8m","Lindera benzoin",88913,29.00,"Yes","Yes"
"HAFE-0192","HAFE","LOHE","na",4.00,2,"Region",2019,20190702,"120-8m","Lindera benzoin",88913,20.00,"Yes","No"
"HAFE-0192","HAFE","LOHE","na",3.00,2,"Region",2015,20150813,"120-8m","Lindera benzoin",88913,36.00,"Yes","Yes"
"HAFE-0192","HAFE","LOHE","na",2.00,2,"Region",2011,20110714,"180","Lindera benzoin",88913,28.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",2.00,2,"Region",2011,20110714,"180","Lindera benzoin",88913,21.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",2.00,2,"Region",2011,20110714,"180","Lindera benzoin",88913,24.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",4.00,2,"Region",2019,20190702,"180","Lindera benzoin",88913,20.00,"Yes","No"
"HAFE-0192","HAFE","LOHE","na",4.00,2,"Region",2019,20190702,"180","Lindera benzoin",88913,30.00,"Yes","No"
"HAFE-0192","HAFE","LOHE","na",4.00,2,"Region",2019,20190702,"180","Lindera benzoin",88913,20.00,"Yes","No"
"HAFE-0192","HAFE","LOHE","na",4.00,2,"Region",2019,20190702,"180","Lindera benzoin",88913,17.00,"Yes","Yes"
"HAFE-0192","HAFE","LOHE","na",4.00,2,"Region",2019,20190702,"180","Lindera benzoin",88913,19.00,"Yes","No"
"HAFE-0192","HAFE","LOHE","na",1.00,2,"Region",2007,20070713,"180","Lindera benzoin",88913,36.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",3.00,2,"Region",2015,20150813,"180","Lindera benzoin",88913,27.00,"Yes","Yes"
"HAFE-0192","HAFE","LOHE","na",3.00,2,"Region",2015,20150813,"180","Lindera benzoin",88913,19.00,"Yes","Yes"
"HAFE-0192","HAFE","LOHE","na",3.00,2,"Region",2015,20150813,"180","Lindera benzoin",88913,19.00,"Yes","Yes"
"HAFE-0192","HAFE","LOHE","na",1.00,2,"Region",2007,20070713,"240-13m","Lindera benzoin",88913,56.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",1.00,2,"Region",2007,20070713,"240-13m","Lindera benzoin",88913,15.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",1.00,2,"Region",2007,20070713,"240-13m","Lindera benzoin",88913,69.00,"unk","unk"
"HAFE-0192","HAFE","LOHE","na",1.00,2,"Region",2007,20070713,"240-13m","Lindera benzoin",88913,22.50,"unk","unk"
