"Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Frame","Sample_Year","Date","Tag","TSN","TaxonCode","Latin_Name","Status","Habit","Browsed","Browsable","SaplingVigor","VigorClass"
"MANA-0218","MANA","MANA","na",3.00,3,"Region",2016,"20160428",7095,27776,130524,"Elaeagnus umbellata","Alive Standing","Shrub","Yes","Yes",,
"MANA-0218","MANA","MANA","na",3.00,3,"Region",2016,"20160428",21895,27776,130524,"Elaeagnus umbellata","Alive Standing","Shrub","Yes","Yes",,
"MANA-0218","MANA","MANA","na",3.00,3,"Region",2016,"20160428",21799,27776,130524,"Elaeagnus umbellata","Alive Standing","Shrub","No","Yes",,
"MANA-0218","MANA","MANA","na",1.00,3,"Region",2008,"20080929",8943,27776,130524,"Elaeagnus umbellata","Alive Standing","Shrub","Yes","unk",,
"MANA-0218","MANA","MANA","na",2.00,3,"Region",2012,"20120608",7098,27776,130524,"Elaeagnus umbellata","Alive Standing","Shrub","No","Yes",,
"MANA-0218","MANA","MANA","na",1.00,3,"Region",2008,"20080929",7099,27776,130524,"Elaeagnus umbellata","Alive Standing","Shrub","Yes","unk",,
"MANA-0218","MANA","MANA","na",3.00,3,"Region",2016,"20160428",8945,27776,130524,"Elaeagnus umbellata","Alive Standing","Shrub","Yes","Yes",,
"MANA-0218","MANA","MANA","na",3.00,3,"Region",2016,"20160428",21893,27776,130524,"Elaeagnus umbellata","Alive Standing","Shrub","Yes","Yes",,
"MANA-0218","MANA","MANA","na",3.00,3,"Region",2016,"20160428",7096,27776,130524,"Elaeagnus umbellata","Alive Leaning","Shrub","Yes","Yes",,
"MANA-0218","MANA","MANA","na",2.00,3,"Region",2012,"20120608",7094,27776,130524,"Elaeagnus umbellata","Alive Standing","Shrub","No","Yes",,
"MANA-0218","MANA","MANA","na",1.00,3,"Region",2008,"20080929",7098,27776,130524,"Elaeagnus umbellata","Alive Standing","Shrub","No","unk",,
"MANA-0218","MANA","MANA","na",3.00,3,"Region",2016,"20160428",16310,27776,130524,"Elaeagnus umbellata","Alive Standing","Shrub","Yes","Yes",,
"MANA-0240","MANA","MANA","na",2.00,3,"Region",2012,"20120611",16323,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"MANA-0240","MANA","MANA","na",1.00,3,"Region",2008,"20080805",7780,18147,88913,"Lindera benzoin","Alive Broken","Shrub","No","unk",,
"MANA-0240","MANA","MANA","na",3.00,3,"Region",2016,"20160427",7805,35253,130836,"Viburnum prunifolium","Alive Leaning","Shrub","Yes","Yes",,
"MANA-0240","MANA","MANA","na",2.00,3,"Region",2012,"20120611",7806,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"MANA-0240","MANA","MANA","na",1.00,3,"Region",2008,"20080805",7806,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","unk",,
"MANA-0240","MANA","MANA","na",1.00,3,"Region",2008,"20080805",7810,18147,88913,"Lindera benzoin","Alive Leaning","Shrub","Yes","unk",,
"MANA-0240","MANA","MANA","na",2.00,3,"Region",2012,"20120611",7804,18147,88913,"Lindera benzoin","Alive Leaning","Shrub","Yes","Yes",,
"MANA-0240","MANA","MANA","na",1.00,3,"Region",2008,"20080805",7804,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","unk",,
"MANA-0240","MANA","MANA","na",1.00,3,"Region",2008,"20080805",7805,35253,130836,"Viburnum prunifolium","Alive Standing","Shrub","No","unk",,
"MANA-0240","MANA","MANA","na",2.00,3,"Region",2012,"20120611",7805,35253,130836,"Viburnum prunifolium","Alive Fallen","Shrub","Yes","Yes",,
"MANA-0240","MANA","MANA","na",2.00,3,"Region",2012,"20120611",7810,18147,88913,"Lindera benzoin","Dead","Shrub",,,,
"MANA-0240","MANA","MANA","na",2.00,3,"Region",2012,"20120611",7780,18147,88913,"Lindera benzoin","Dead","Shrub",,,,
"MONO-0052","MONO","MONO","na",3.00,3,"Park",2016,"20160517",22742,35298,131684,"Lonicera maackii","Alive Standing","Shrub","Yes","Yes",,
"MONO-0105","MONO","MONO","na",2.00,4,"Park",2013,"20130628",20423,35298,131684,"Lonicera maackii","Alive Standing","Shrub","Yes","Yes",,
"MONO-0105","MONO","MONO","na",2.00,4,"Park",2013,"20130628",16993,18147,88913,"Lindera benzoin","Dead Standing","Shrub",,,,
"MONO-0105","MONO","MONO","na",2.00,4,"Park",2013,"20130628",20427,35298,131684,"Lonicera maackii","Alive Standing","Shrub","Yes","Yes",,
"MONO-0105","MONO","MONO","na",3.00,4,"Park",2017,"20170607",16992,18147,88913,"Lindera benzoin","Dead Leaning","Shrub",,,0,"NA"
"MONO-0105","MONO","MONO","na",2.00,4,"Park",2013,"20130628",16992,18147,88913,"Lindera benzoin","Alive Leaning","Shrub","Yes","Yes",,
"MONO-0105","MONO","MONO","na",2.00,4,"Park",2013,"20130628",16994,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"MONO-0105","MONO","MONO","na",2.00,4,"Park",2013,"20130628",20426,35253,130836,"Viburnum prunifolium","Alive Standing","Shrub","Yes","Yes",,
"MONO-0105","MONO","MONO","na",2.00,4,"Park",2013,"20130628",20422,35253,130836,"Viburnum prunifolium","Alive Standing","Shrub","Yes","Yes",,
"MONO-0105","MONO","MONO","na",3.00,4,"Park",2017,"20170607",20427,35298,131684,"Lonicera maackii","Missing - Presumed Dead","Shrub","Yes","Yes",0,"NA"
"MONO-0105","MONO","MONO","na",2.00,4,"Park",2013,"20130628",20425,35253,130836,"Viburnum prunifolium","Alive Standing","Shrub","Yes","Yes",,
"MONO-0105","MONO","MONO","na",2.00,4,"Park",2013,"20130628",20424,35253,130836,"Viburnum prunifolium","Alive Standing","Shrub","Yes","Yes",,
"MONO-0105","MONO","MONO","na",2.00,4,"Park",2013,"20130628",16991,35253,130836,"Viburnum prunifolium","Alive Standing","Shrub","Yes","Yes",,
"MONO-0105","MONO","MONO","na",3.00,4,"Park",2017,"20170607",16991,35253,130836,"Viburnum prunifolium","Alive Standing","Shrub","No","Yes",1,"Healthy"
"NACE-0021","NACE","GREE","BAWA",4.00,2,"Region",2019,"20190619",22352,23615,127760,"Vaccinium stamineum","Alive Standing","Shrub","Yes","Yes",2,"Light Decline"
"NACE-0021","NACE","GREE","BAWA",3.00,2,"Region",2015,"20150819",22352,23615,127760,"Vaccinium stamineum","Alive Standing","Shrub","No","Yes",,
"NACE-0021","NACE","GREE","BAWA",3.00,2,"Region",2015,"20150819",22353,23615,127760,"Vaccinium stamineum","Alive Standing","Shrub","Yes","Yes",,
"NACE-0021","NACE","GREE","BAWA",4.00,2,"Region",2019,"20190619",22354,23615,127760,"Vaccinium stamineum","Alive Standing","Shrub","Yes","Yes",1,"Healthy"
"NACE-0021","NACE","GREE","BAWA",3.00,2,"Region",2015,"20150819",22354,23615,127760,"Vaccinium stamineum","Alive Standing","Shrub","Yes","Yes",,
"NACE-0032","NACE","GREE","BAWA",2.00,3,"Region",2012,"20120622",16376,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"NACE-0032","NACE","GREE","BAWA",1.00,3,"Region",2008,"20080729",7176,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"NACE-0032","NACE","GREE","BAWA",2.00,3,"Region",2012,"20120622",7175,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"NACE-0032","NACE","GREE","BAWA",2.00,3,"Region",2012,"20120622",16378,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"NACE-0032","NACE","GREE","BAWA",1.00,3,"Region",2008,"20080729",7177,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"NACE-0032","NACE","GREE","BAWA",2.00,3,"Region",2012,"20120622",7176,18147,88913,"Lindera benzoin","Alive Leaning","Shrub","Yes","Yes",,
"NACE-0032","NACE","GREE","BAWA",2.00,3,"Region",2012,"20120622",7179,18147,88913,"Lindera benzoin","Alive Fallen","Shrub","Yes","Yes",,
"NACE-0032","NACE","GREE","BAWA",1.00,3,"Region",2008,"20080729",7179,18147,88913,"Lindera benzoin","Alive Leaning","Shrub","Yes","unk",,
"NACE-0032","NACE","GREE","BAWA",2.00,3,"Region",2012,"20120622",16377,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"NACE-0032","NACE","GREE","BAWA",2.00,3,"Region",2012,"20120622",7178,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"NACE-0032","NACE","GREE","BAWA",2.00,3,"Region",2012,"20120622",7177,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"NACE-0032","NACE","GREE","BAWA",1.00,3,"Region",2008,"20080729",7175,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"NACE-0032","NACE","GREE","BAWA",1.00,3,"Region",2008,"20080729",7178,18147,88913,"Lindera benzoin","Alive Broken","Shrub","Yes","unk",,
"NACE-0032","NACE","GREE","BAWA",2.00,3,"Region",2012,"20120622",16379,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"NACE-0041","NACE","GREE","BAWA",1.00,4,"Region",2009,"20090901",14760,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","unk",,
"NACE-0041","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130610",14760,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","Yes",,
"NACE-0041","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170606",23220,23594,127727,"Vaccinium fuscatum","Alive Leaning","Shrub","Yes","Yes",1,"Healthy"
"NACE-0041","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170606",14760,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","Yes",1,"Healthy"
"NACE-0045","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170606",23216,23573,127704,"Vaccinium corymbosum","Alive Standing","Shrub","Yes","Yes",1,"Healthy"
"NACE-0055","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170609",20253,23615,127760,"Vaccinium stamineum","Alive Leaning","Shrub","Yes","Yes",3,"Moderate Decline"
"NACE-0055","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130605",20253,23615,127760,"Vaccinium stamineum","Alive Leaning","Shrub","Yes","Yes",,
"NACE-0080","NACE","GREE","GREE",2.00,3,"Region",2012,"20120618",7195,23677,119306,"Kalmia latifolia","Dead","Shrub",,,,
"NACE-0080","NACE","GREE","GREE",1.00,3,"Region",2008,"20080625",7194,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","Yes","unk",,
"NACE-0080","NACE","GREE","GREE",1.00,3,"Region",2008,"20080625",7193,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","Yes","unk",,
"NACE-0080","NACE","GREE","GREE",2.00,3,"Region",2012,"20120618",7194,23677,119306,"Kalmia latifolia","Dead","Shrub",,,,
"NACE-0080","NACE","GREE","GREE",1.00,3,"Region",2008,"20080625",7195,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","Yes","unk",,
"NACE-0080","NACE","GREE","GREE",2.00,3,"Region",2012,"20120618",7193,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","Yes",,
"NACE-0081","NACE","GREE","GREE",3.00,2,"Region",2015,"20150526",15588,23594,127727,"Vaccinium fuscatum","Alive Fallen","Shrub","Yes","Yes",,
"NACE-0081","NACE","GREE","GREE",4.00,2,"Region",2019,"20190604",15588,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","Yes",1,"Healthy"
"NACE-0081","NACE","GREE","GREE",1.00,2,"Region",2007,"20070620",1593,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"NACE-0081","NACE","GREE","GREE",2.00,2,"Region",2011,"20110823",15588,23594,127727,"Vaccinium fuscatum","Alive Leaning","Shrub","Yes","Yes",,
"NACE-0081","NACE","GREE","GREE",1.00,2,"Region",2007,"20070620",1562,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"NACE-0081","NACE","GREE","GREE",2.00,2,"Region",2011,"20110823",1593,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","Yes","Yes",,
"NACE-0081","NACE","GREE","GREE",2.00,2,"Region",2011,"20110823",4700,23677,119306,"Kalmia latifolia","Dead","Shrub",,,,
"NACE-0081","NACE","GREE","GREE",1.00,2,"Region",2007,"20070620",4700,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"NACE-0081","NACE","GREE","GREE",2.00,2,"Region",2011,"20110823",1562,23677,119306,"Kalmia latifolia","Alive Leaning","Shrub","Yes","Yes",,
"NACE-0084","NACE","GREE","GREE",2.00,2,"Region",2011,"20110601",15234,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","Yes","Yes",,
"NACE-0084","NACE","GREE","GREE",2.00,2,"Region",2011,"20110601",15233,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","Yes","Yes",,
"NACE-0084","NACE","GREE","GREE",2.00,2,"Region",2011,"20110601",15235,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","Yes","Yes",,
"NACE-0086","NACE","GREE","GREE",4.00,2,"Region",2019,"20190516",5011,23615,127760,"Vaccinium stamineum","Alive Standing","Shrub","Yes","Yes",4,"Severe Decline"
"NACE-0086","NACE","GREE","GREE",3.00,2,"Region",2015,"20150526",22054,23615,127760,"Vaccinium stamineum","Alive Standing","Shrub","Yes","Yes",,
"NACE-0086","NACE","GREE","GREE",3.00,2,"Region",2015,"20150526",5011,23615,127760,"Vaccinium stamineum","Alive Standing","Shrub","Yes","Yes",,
"NACE-0086","NACE","GREE","GREE",4.00,2,"Region",2019,"20190516",22051,23615,127760,"Vaccinium stamineum","Alive Standing","Shrub","Yes","Yes",2,"Light Decline"
"NACE-0086","NACE","GREE","GREE",2.00,2,"Region",2011,"20110614",5013,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","Yes","Yes",,
"NACE-0086","NACE","GREE","GREE",1.00,2,"Region",2007,"20070622",5013,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"NACE-0086","NACE","GREE","GREE",3.00,2,"Region",2015,"20150526",22053,23573,127704,"Vaccinium corymbosum","Alive Standing","Shrub","Yes","Yes",,
"NACE-0086","NACE","GREE","GREE",2.00,2,"Region",2011,"20110614",5012,23677,119306,"Kalmia latifolia","Dead","Shrub",,,,
"NACE-0086","NACE","GREE","GREE",3.00,2,"Region",2015,"20150526",22051,23615,127760,"Vaccinium stamineum","Alive Standing","Shrub","Yes","Yes",,
"NACE-0086","NACE","GREE","GREE",1.00,2,"Region",2007,"20070622",5012,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","No","unk",,
"NACE-0087","NACE","GREE","GREE",3.00,1,"Region",2014,"20140529",1447,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","Yes",,
"NACE-0087","NACE","GREE","GREE",2.00,1,"Region",2010,"20100622",1447,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","No","Yes",,
"NACE-0087","NACE","GREE","GREE",1.00,1,"Region",2006,"20060718",1447,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","No","unk",,
"NACE-0087","NACE","GREE","GREE",4.00,1,"Region",2018,"20180522",1447,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","No","Yes",2,"Light Decline"
"NACE-0087","NACE","GREE","GREE",4.00,1,"Region",2018,"20180522",23177,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","Yes",1,"Healthy"
"NACE-0097","NACE","GREE","BAWA",1.00,4,"Region",2009,"20090904",14007,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","Yes","unk",,
"NACE-0097","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130605",14007,23677,119306,"Kalmia latifolia","Alive Standing","Shrub","Yes","Yes",,
"NACE-0118","NACE","GREE","GREE",4.00,2,"Region",2019,"20190516",15203,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","Yes",1,"Healthy"
"NACE-0118","NACE","GREE","GREE",3.00,2,"Region",2015,"20150511",15203,23594,127727,"Vaccinium fuscatum","Alive Standing","Shrub","Yes","Yes",,
"NACE-0118","NACE","GREE","GREE",2.00,2,"Region",2011,"20110614",15203,23594,127727,"Vaccinium fuscatum","Alive Leaning","Shrub","Yes","Yes",,
"NACE-0145","NACE","GREE","BAWA",1.00,3,"Region",2008,"20080804",7423,19457,100961,"Castanea pumila","Alive Standing","Shrub","No","unk",,
"NACE-0145","NACE","GREE","BAWA",3.00,3,"Region",2016,"20160504",7423,19457,100961,"Castanea pumila","Alive Leaning","Shrub","No","Yes",,
"NACE-0145","NACE","GREE","BAWA",2.00,3,"Region",2012,"20120619",7423,19457,100961,"Castanea pumila","Alive Leaning","Shrub","Yes","Yes",,
"NACE-0145","NACE","GREE","BAWA",2.00,3,"Region",2012,"20120619",16364,35251,130834,"Viburnum dentatum","Alive Leaning","Shrub","No","Yes",,
"NACE-0145","NACE","GREE","BAWA",3.00,3,"Region",2016,"20160504",16364,35251,130834,"Viburnum dentatum","Alive Standing","Shrub","Yes","Yes",,
"NACE-0167","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170530",14636,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","Yes",2,"Light Decline"
"NACE-0167","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170530",14646,35298,131684,"Lonicera maackii","Alive Standing","Shrub","Yes","Yes",4,"Severe Decline"
"NACE-0167","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170530",12151,35298,131684,"Lonicera maackii","Dead Fallen","Shrub",,,,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",14628,35298,131684,"Lonicera maackii","Alive Standing","Shrub","Yes","Yes",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",12147,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","Yes",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",12130,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","Yes",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",20203,35253,130836,"Viburnum prunifolium","Alive Standing","Shrub","Yes","Yes",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",14616,35251,130834,"Viburnum dentatum","Alive Standing","Shrub","Yes","Yes",,
"NACE-0167","NACE","GREE","BAWA",1.00,4,"Region",2009,"20090902",14641,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","unk",,
"NACE-0167","NACE","GREE","BAWA",1.00,4,"Region",2009,"20090902",14642,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","unk",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",14623,35298,131684,"Lonicera maackii","Alive Standing","Shrub","Yes","Yes",,
"NACE-0167","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170530",12110,35298,131684,"Lonicera maackii","Alive Leaning","Shrub","No","Yes",1,"Healthy"
"NACE-0167","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170530",12126,35298,131684,"Lonicera maackii","Alive Leaning","Shrub","No","No",1,"Healthy"
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",14640,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","No",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",12131,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","No",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",20196,35253,130836,"Viburnum prunifolium","Alive Standing","Shrub","No","Yes",,
"NACE-0167","NACE","GREE","BAWA",1.00,4,"Region",2009,"20090902",14643,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","unk",,
"NACE-0167","NACE","GREE","BAWA",1.00,4,"Region",2009,"20090902",14638,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","unk",,
"NACE-0167","NACE","GREE","BAWA",1.00,4,"Region",2009,"20090902",14645,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","unk",,
"NACE-0167","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170530",14611,27799,130549,"Cornus amomum","Missing - Presumed Dead","Shrub",,,,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",20198,35254,130837,"Viburnum recognitum","Alive Standing","Shrub","Yes","Yes",,
"NACE-0167","NACE","GREE","BAWA",1.00,4,"Region",2009,"20090902",14651,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","unk",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",20200,35298,131684,"Lonicera maackii","Alive Standing","Shrub","Yes","Yes",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",12101,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","Yes",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",12114,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","Yes",,
"NACE-0167","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170530",14660,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","Yes",1,"Healthy"
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",12129,35298,131684,"Lonicera maackii","Dead","Shrub",,,,
"NACE-0167","NACE","GREE","BAWA",1.00,4,"Region",2009,"20090902",12139,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","unk",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",14638,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","No",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",12148,35298,131684,"Lonicera maackii","Alive Standing","Shrub","Yes","Yes",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",12144,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","No",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",14633,27799,130549,"Cornus amomum","Dead","Shrub",,,,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",14641,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","Yes",,
"NACE-0167","NACE","GREE","BAWA",1.00,4,"Region",2009,"20090902",12103,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","unk",,
"NACE-0167","NACE","GREE","BAWA",1.00,4,"Region",2009,"20090902",14658,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","unk",,
"NACE-0167","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170530",14639,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","Yes",1,"Healthy"
"NACE-0167","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170530",12140,35298,131684,"Lonicera maackii","Dead Standing","Shrub",,,,
"NACE-0167","NACE","GREE","BAWA",1.00,4,"Region",2009,"20090902",12117,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","unk",,
"NACE-0167","NACE","GREE","BAWA",1.00,4,"Region",2009,"20090902",14631,27985,131955,"Ilex verticillata","Alive Standing","Shrub","No","unk",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",14653,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","Yes",,
"NACE-0167","NACE","GREE","BAWA",1.00,4,"Region",2009,"20090902",12147,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","unk",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",20207,27985,131955,"Ilex verticillata","Alive Leaning","Shrub","No","Yes",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",12115,35298,131684,"Lonicera maackii","Alive Leaning","Shrub","No","Yes",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",12149,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","Yes",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",14649,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","Yes",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",14637,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","Yes",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",14651,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","No",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",12138,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","Yes",,
"NACE-0167","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170530",14656,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","Yes",1,"Healthy"
"NACE-0167","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170530",14649,35298,131684,"Lonicera maackii","Alive Leaning","Shrub","No","No",1,"Healthy"
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",12136,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","No",,
"NACE-0167","NACE","GREE","BAWA",1.00,4,"Region",2009,"20090902",12151,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","unk",,
"NACE-0167","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170530",12138,35298,131684,"Lonicera maackii","Dead Fallen","Shrub",,,,
"NACE-0167","NACE","GREE","BAWA",1.00,4,"Region",2009,"20090902",12128,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","unk",,
"NACE-0167","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170530",20197,35254,130837,"Viburnum recognitum","Dead Fallen","Shrub",,,,
"NACE-0167","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170530",12101,35298,131684,"Lonicera maackii","Alive Fallen","Shrub",,,,
"NACE-0167","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170530",12116,35298,131684,"Lonicera maackii","Dead Standing","Shrub",,,,
"NACE-0167","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170530",20195,35298,131684,"Lonicera maackii","Dead Standing","Shrub",,,,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",14614,35251,130834,"Viburnum dentatum","Dead","Shrub",,,,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",14643,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","Yes",,
"NACE-0167","NACE","GREE","BAWA",1.00,4,"Region",2009,"20090902",12102,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","unk",,
"NACE-0167","NACE","GREE","BAWA",1.00,4,"Region",2009,"20090902",14657,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","unk",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",14656,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","Yes",,
"NACE-0167","NACE","GREE","BAWA",2.00,4,"Region",2013,"20130604",14622,35254,130837,"Viburnum recognitum","Alive Standing","Shrub","Yes","Yes",,
"NACE-0167","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170530",14615,35251,130834,"Viburnum dentatum","Dead Standing","Shrub",,,,
"NACE-0167","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170530",12136,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","No",1,"Healthy"
"NACE-0167","NACE","GREE","BAWA",1.00,4,"Region",2009,"20090902",14636,35298,131684,"Lonicera maackii","Alive Standing","Shrub","No","unk",,
"NACE-0167","NACE","GREE","BAWA",3.00,4,"Region",2017,"20170530",20203,35253,130836,"Viburnum prunifolium","Alive Standing","Shrub","Yes","Yes",1,"Healthy"
