"Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Frame","Sample_Year","Date","Quadrat_Number","Latin_Name","TaxonCode","Height","Browsable","Browsed"
"NACE-0087","NACE","GREE","GREE",3.00,1,"Region",2014,20140529,"240-8m","Acer rubrum",125779,15.00,"Yes","No"
"NACE-0087","NACE","GREE","GREE",4.00,1,"Region",2018,20180522,"300","Ilex opaca",131952,17.00,"Yes","No"
"NACE-0087","NACE","GREE","GREE",4.00,1,"Region",2018,20180522,"300","Liquidambar styraciflua",101059,41.00,"Yes","No"
"NACE-0087","NACE","GREE","GREE",3.00,1,"Region",2014,20140529,"300","Liquidambar styraciflua",101059,42.00,"Yes","No"
"NACE-0087","NACE","GREE","GREE",2.00,1,"Region",2010,20100622,"300","Liquidambar styraciflua",101059,16.00,"unk","unk"
"NACE-0087","NACE","GREE","GREE",3.00,1,"Region",2014,20140529,"300","Quercus phellos",97872,15.50,"Yes","No"
"NACE-0087","NACE","GREE","GREE",1.00,1,"Region",2006,20060718,"300","Sassafras albidum",89432,28.00,"unk","unk"
"NACE-0087","NACE","GREE","GREE",1.00,1,"Region",2006,20060718,"300","Sassafras albidum",89432,16.00,"unk","unk"
"NACE-0087","NACE","GREE","GREE",1.00,1,"Region",2006,20060718,"300","Sassafras albidum",89432,27.00,"unk","unk"
"NACE-0087","NACE","GREE","GREE",1.00,1,"Region",2006,20060718,"300","Sassafras albidum",89432,40.00,"unk","unk"
"NACE-0087","NACE","GREE","GREE",1.00,1,"Region",2006,20060718,"300","Sassafras albidum",89432,30.00,"unk","unk"
"NACE-0087","NACE","GREE","GREE",2.00,1,"Region",2010,20100622,"360-13m","Liquidambar styraciflua",101059,24.00,"unk","unk"
"NACE-0087","NACE","GREE","GREE",2.00,1,"Region",2010,20100622,"360-13m","Liquidambar styraciflua",101059,21.00,"unk","unk"
"NACE-0087","NACE","GREE","GREE",2.00,1,"Region",2010,20100622,"360-13m","Liquidambar styraciflua",101059,37.00,"unk","unk"
"NACE-0087","NACE","GREE","GREE",2.00,1,"Region",2010,20100622,"360-13m","Liquidambar styraciflua",101059,31.00,"unk","unk"
"NACE-0087","NACE","GREE","GREE",2.00,1,"Region",2010,20100622,"360-13m","Liquidambar styraciflua",101059,15.00,"unk","unk"
"NACE-0087","NACE","GREE","GREE",2.00,1,"Region",2010,20100622,"360-13m","Liquidambar styraciflua",101059,34.00,"unk","unk"
"NACE-0087","NACE","GREE","GREE",1.00,1,"Region",2006,20060718,"360-13m","Liquidambar styraciflua",101059,23.00,"unk","unk"
"NACE-0087","NACE","GREE","GREE",1.00,1,"Region",2006,20060718,"360-13m","Liquidambar styraciflua",101059,20.00,"unk","unk"
"NACE-0087","NACE","GREE","GREE",3.00,1,"Region",2014,20140529,"360-13m","Liquidambar styraciflua",101059,40.00,"Yes","Yes"
"NACE-0087","NACE","GREE","GREE",3.00,1,"Region",2014,20140529,"360-13m","Liquidambar styraciflua",101059,30.00,"Yes","No"
"NACE-0087","NACE","GREE","GREE",3.00,1,"Region",2014,20140529,"360-13m","Liquidambar styraciflua",101059,25.00,"Yes","No"
"NACE-0087","NACE","GREE","GREE",3.00,1,"Region",2014,20140529,"360-13m","Liquidambar styraciflua",101059,18.00,"Yes","No"
"NACE-0087","NACE","GREE","GREE",3.00,1,"Region",2014,20140529,"360-13m","Liquidambar styraciflua",101059,41.00,"Yes","Yes"
"NACE-0087","NACE","GREE","GREE",3.00,1,"Region",2014,20140529,"360-13m","Liquidambar styraciflua",101059,24.00,"Yes","Yes"
"NACE-0087","NACE","GREE","GREE",3.00,1,"Region",2014,20140529,"360-13m","Liquidambar styraciflua",101059,28.00,"Yes","Yes"
"NACE-0087","NACE","GREE","GREE",3.00,1,"Region",2014,20140529,"360-13m","Liquidambar styraciflua",101059,44.00,"Yes","No"
"NACE-0087","NACE","GREE","GREE",4.00,1,"Region",2018,20180522,"360-13m","Liquidambar styraciflua",101059,17.00,"Yes","Yes"
"NACE-0087","NACE","GREE","GREE",4.00,1,"Region",2018,20180522,"360-3m","Nyssa sylvatica",130575,30.00,"Yes","Yes"
"NACE-0087","NACE","GREE","GREE",1.00,1,"Region",2006,20060718,"360-3m","Liquidambar styraciflua",101059,45.00,"unk","unk"
"NACE-0087","NACE","GREE","GREE",4.00,1,"Region",2018,20180522,"360-8m","Ilex opaca",131952,45.00,"Yes","Yes"
"NACE-0087","NACE","GREE","GREE",4.00,1,"Region",2018,20180522,"360-8m","Liquidambar styraciflua",101059,61.00,"Yes","No"
"NACE-0087","NACE","GREE","GREE",4.00,1,"Region",2018,20180522,"360-8m","Liquidambar styraciflua",101059,90.00,"Yes","No"
"NACE-0087","NACE","GREE","GREE",4.00,1,"Region",2018,20180522,"360-8m","Liquidambar styraciflua",101059,59.00,"Yes","No"
"NACE-0087","NACE","GREE","GREE",3.00,1,"Region",2014,20140529,"360-8m","Liquidambar styraciflua",101059,36.00,"Yes","Yes"
"NACE-0087","NACE","GREE","GREE",4.00,1,"Region",2018,20180522,"360-8m","Liquidambar styraciflua",101059,32.00,"Yes","Yes"
"NACE-0087","NACE","GREE","GREE",3.00,1,"Region",2014,20140529,"360-8m","Liquidambar styraciflua",101059,107.00,"Yes","No"
"NACE-0087","NACE","GREE","GREE",3.00,1,"Region",2014,20140529,"360-8m","Liquidambar styraciflua",101059,32.00,"Yes","Yes"
"NACE-0087","NACE","GREE","GREE",3.00,1,"Region",2014,20140529,"360-8m","Liquidambar styraciflua",101059,35.00,"Yes","Yes"
"NACE-0087","NACE","GREE","GREE",3.00,1,"Region",2014,20140529,"360-8m","Ilex opaca",131952,44.00,"Yes","Yes"
"NACE-0087","NACE","GREE","GREE",3.00,1,"Region",2014,20140529,"360-8m","Liquidambar styraciflua",101059,22.00,"Yes","No"
"NACE-0087","NACE","GREE","GREE",2.00,1,"Region",2010,20100622,"360-8m","Liquidambar styraciflua",101059,47.00,"unk","unk"
"NACE-0087","NACE","GREE","GREE",2.00,1,"Region",2010,20100622,"360-8m","Liquidambar styraciflua",101059,30.00,"unk","unk"
"NACE-0087","NACE","GREE","GREE",2.00,1,"Region",2010,20100622,"360-8m","Liquidambar styraciflua",101059,70.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"120-13m","Liquidambar styraciflua",101059,82.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"120-13m","Liquidambar styraciflua",101059,60.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"120-13m","Ilex opaca",131952,92.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"120-13m","Liquidambar styraciflua",101059,16.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"120-13m","Liquidambar styraciflua",101059,39.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",3.00,2,"Region",2015,20150505,"120-13m","Liquidambar styraciflua",101059,51.00,"Yes","No"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"120-13m","Liquidambar styraciflua",101059,20.50,"unk","unk"
"NACE-0094","NACE","GREE","GREE",3.00,2,"Region",2015,20150505,"120-13m","Liquidambar styraciflua",101059,53.00,"Yes","Yes"
"NACE-0094","NACE","GREE","GREE",3.00,2,"Region",2015,20150505,"120-13m","Liquidambar styraciflua",101059,40.00,"Yes","Yes"
"NACE-0094","NACE","GREE","GREE",3.00,2,"Region",2015,20150505,"120-13m","Liquidambar styraciflua",101059,65.00,"Yes","Yes"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"120-13m","Liquidambar styraciflua",101059,20.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"120-3m","Liquidambar styraciflua",101059,35.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"120-3m","Liquidambar styraciflua",101059,78.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",3.00,2,"Region",2015,20150505,"120-3m","Liquidambar styraciflua",101059,24.00,"Yes","Yes"
"NACE-0094","NACE","GREE","GREE",3.00,2,"Region",2015,20150505,"120-3m","Liquidambar styraciflua",101059,22.00,"Yes","Yes"
"NACE-0094","NACE","GREE","GREE",3.00,2,"Region",2015,20150505,"120-3m","Liquidambar styraciflua",101059,76.00,"Yes","Yes"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"120-3m","Liquidambar styraciflua",101059,32.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"120-8m","Quercus phellos",97872,18.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"120-8m","Liquidambar styraciflua",101059,35.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"120-8m","Liquidambar styraciflua",101059,45.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"120-8m","Liquidambar styraciflua",101059,32.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"240-13m","Nyssa sylvatica",130575,18.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"240-3m","Liquidambar styraciflua",101059,47.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"240-3m","Liquidambar styraciflua",101059,114.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",3.00,2,"Region",2015,20150505,"240-3m","Liquidambar styraciflua",101059,112.00,"Yes","Yes"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"240-3m","Liquidambar styraciflua",101059,29.50,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"240-3m","Liquidambar styraciflua",101059,99.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"240-3m","Liquidambar styraciflua",101059,65.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"240-3m","Liquidambar styraciflua",101059,25.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",4.00,2,"Region",2019,20190509,"240-8m","Liquidambar styraciflua",101059,179.00,"Yes","No"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"240-8m","Liquidambar styraciflua",101059,62.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"240-8m","Liquidambar styraciflua",101059,66.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"240-8m","Liquidambar styraciflua",101059,57.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",3.00,2,"Region",2015,20150505,"240-8m","Liquidambar styraciflua",101059,173.00,"Yes","Yes"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"240-8m","Liquidambar styraciflua",101059,55.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"240-8m","Liquidambar styraciflua",101059,89.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"240-8m","Liquidambar styraciflua",101059,137.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"240-8m","Liquidambar styraciflua",101059,83.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"240-8m","Liquidambar styraciflua",101059,18.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"240-8m","Liquidambar styraciflua",101059,267.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"240-8m","Liquidambar styraciflua",101059,208.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"240-8m","Liquidambar styraciflua",101059,98.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"240-8m","Liquidambar styraciflua",101059,29.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"240-8m","Liquidambar styraciflua",101059,45.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"240-8m","Liquidambar styraciflua",101059,94.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"240-8m","Liquidambar styraciflua",101059,89.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"240-8m","Liquidambar styraciflua",101059,232.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"240-8m","Liquidambar styraciflua",101059,93.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"300","Liquidambar styraciflua",101059,57.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"300","Liquidambar styraciflua",101059,49.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"300","Liquidambar styraciflua",101059,24.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"360-13m","Liquidambar styraciflua",101059,29.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"360-13m","Liquidambar styraciflua",101059,95.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"360-13m","Liquidambar styraciflua",101059,33.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"360-13m","Liquidambar styraciflua",101059,44.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"360-13m","Liquidambar styraciflua",101059,43.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"360-13m","Liquidambar styraciflua",101059,93.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"360-13m","Liquidambar styraciflua",101059,31.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"360-13m","Liquidambar styraciflua",101059,26.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"360-8m","Liquidambar styraciflua",101059,101.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"360-8m","Liquidambar styraciflua",101059,197.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"360-8m","Liquidambar styraciflua",101059,215.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,"60","Liquidambar styraciflua",101059,112.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"60","Liquidambar styraciflua",101059,68.00,"unk","unk"
"NACE-0094","NACE","GREE","GREE",3.00,2,"Region",2015,20150505,"60","Liquidambar styraciflua",101059,27.00,"Yes","Yes"
"NACE-0094","NACE","GREE","GREE",3.00,2,"Region",2015,20150505,"60","Liquidambar styraciflua",101059,51.00,"Yes","Yes"
"NACE-0094","NACE","GREE","GREE",1.00,2,"Region",2007,20070621,"60","Liquidambar styraciflua",101059,19.00,"unk","unk"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"120-13m","Nyssa sylvatica",130575,18.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,"120-13m","Ilex opaca",131952,22.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"120-3m","Liquidambar styraciflua",101059,35.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"120-3m","Liquidambar styraciflua",101059,27.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"120-3m","Liquidambar styraciflua",101059,54.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"120-3m","Liquidambar styraciflua",101059,23.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"120-3m","Liquidambar styraciflua",101059,23.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,"120-3m","Liquidambar styraciflua",101059,26.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",1.00,4,"Region",2009,20090904,"120-3m","Liquidambar styraciflua",101059,16.00,"unk","unk"
"NACE-0097","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,"120-3m","Liquidambar styraciflua",101059,16.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,"120-3m","Liquidambar styraciflua",101059,15.50,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"120-8m","Liquidambar styraciflua",101059,16.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"120-8m","Liquidambar styraciflua",101059,17.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"120-8m","Liquidambar styraciflua",101059,17.00,"Yes","Yes"
"NACE-0097","NACE","GREE","BAWA",1.00,4,"Region",2009,20090904,"180","Ilex opaca",131952,48.00,"unk","unk"
"NACE-0097","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,"180","Ilex opaca",131952,59.00,"Yes","Yes"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"240-13m","Quercus alba",98896,22.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,"240-13m","Quercus alba",98896,17.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"240-8m","Liquidambar styraciflua",101059,15.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,"360-3m","Liquidambar styraciflua",101059,33.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,"360-3m","Pinus virginiana",93949,15.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,"360-3m","Pinus virginiana",93949,22.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,"360-3m","Nyssa sylvatica",130575,16.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,"360-3m","Nyssa sylvatica",130575,15.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,"360-3m","Liquidambar styraciflua",101059,22.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,"360-3m","Pinus virginiana",93949,17.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,"360-3m","Liquidambar styraciflua",101059,38.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,"360-3m","Liquidambar styraciflua",101059,17.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"360-3m","Liquidambar styraciflua",101059,28.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"360-3m","Liquidambar styraciflua",101059,25.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"360-3m","Liquidambar styraciflua",101059,95.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"360-3m","Liquidambar styraciflua",101059,74.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"360-3m","Liquidambar styraciflua",101059,24.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"360-3m","Liquidambar styraciflua",101059,65.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",1.00,4,"Region",2009,20090904,"360-3m","Liquidambar styraciflua",101059,15.00,"unk","unk"
"NACE-0097","NACE","GREE","BAWA",1.00,4,"Region",2009,20090904,"360-3m","Liquidambar styraciflua",101059,15.50,"unk","unk"
"NACE-0097","NACE","GREE","BAWA",1.00,4,"Region",2009,20090904,"360-3m","Liquidambar styraciflua",101059,16.00,"unk","unk"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"360-8m","Nyssa sylvatica",130575,21.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"360-8m","Nyssa sylvatica",130575,17.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"360-8m","Nyssa sylvatica",130575,19.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,"360-8m","Nyssa sylvatica",130575,18.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,"360-8m","Liquidambar styraciflua",101059,16.50,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"60","Liquidambar styraciflua",101059,28.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,"60","Liquidambar styraciflua",101059,27.00,"Yes","No"
"NACE-0097","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,"60","Liquidambar styraciflua",101059,15.00,"Yes","No"
"NACE-0107","NACE","GREE","GREE",1.00,3,"Region",2008,20080625,"360-3m","Liquidambar styraciflua",101059,22.00,"unk","unk"
"NACE-0107","NACE","GREE","GREE",1.00,3,"Region",2008,20080625,"360-3m","Liquidambar styraciflua",101059,36.00,"unk","unk"
"NACE-0107","NACE","GREE","GREE",1.00,3,"Region",2008,20080625,"360-3m","Liquidambar styraciflua",101059,15.50,"unk","unk"
"NACE-0107","NACE","GREE","GREE",1.00,3,"Region",2008,20080625,"360-3m","Liquidambar styraciflua",101059,17.00,"unk","unk"
"NACE-0107","NACE","GREE","GREE",3.00,3,"Region",2016,20160502,"360-3m","Liquidambar styraciflua",101059,49.00,"Yes","Yes"
"NACE-0107","NACE","GREE","GREE",2.00,3,"Region",2012,20120618,"360-3m","Liquidambar styraciflua",101059,53.00,"Yes","No"
"NACE-0118","NACE","GREE","GREE",2.00,2,"Region",2011,20110614,"120-3m","Liquidambar styraciflua",101059,15.00,"unk","unk"
"NACE-0118","NACE","GREE","GREE",2.00,2,"Region",2011,20110614,"120-3m","Liquidambar styraciflua",101059,17.00,"unk","unk"
"NACE-0118","NACE","GREE","GREE",2.00,2,"Region",2011,20110614,"120-3m","Liquidambar styraciflua",101059,16.00,"unk","unk"
"NACE-0118","NACE","GREE","GREE",3.00,2,"Region",2015,20150511,"120-3m","Liquidambar styraciflua",101059,16.00,"Yes","Yes"
"NACE-0118","NACE","GREE","GREE",2.00,2,"Region",2011,20110614,"120-8m","Liquidambar styraciflua",101059,18.00,"unk","unk"
"NACE-0118","NACE","GREE","GREE",2.00,2,"Region",2011,20110614,"120-8m","Liquidambar styraciflua",101059,23.50,"unk","unk"
"NACE-0118","NACE","GREE","GREE",2.00,2,"Region",2011,20110614,"180","Liquidambar styraciflua",101059,22.00,"unk","unk"
"NACE-0118","NACE","GREE","GREE",2.00,2,"Region",2011,20110614,"180","Liquidambar styraciflua",101059,34.00,"unk","unk"
"NACE-0118","NACE","GREE","GREE",2.00,2,"Region",2011,20110614,"180","Liquidambar styraciflua",101059,24.50,"unk","unk"
"NACE-0118","NACE","GREE","GREE",2.00,2,"Region",2011,20110614,"180","Liquidambar styraciflua",101059,42.00,"unk","unk"
"NACE-0118","NACE","GREE","GREE",4.00,2,"Region",2019,20190516,"180","Liquidambar styraciflua",101059,23.00,"Yes","Yes"
"NACE-0118","NACE","GREE","GREE",2.00,2,"Region",2011,20110614,"180","Liquidambar styraciflua",101059,45.50,"unk","unk"
"NACE-0118","NACE","GREE","GREE",2.00,2,"Region",2011,20110614,"180","Liquidambar styraciflua",101059,19.00,"unk","unk"
"NACE-0118","NACE","GREE","GREE",2.00,2,"Region",2011,20110614,"180","Liquidambar styraciflua",101059,37.00,"unk","unk"
"NACE-0118","NACE","GREE","GREE",3.00,2,"Region",2015,20150511,"180","Liquidambar styraciflua",101059,35.00,"Yes","Yes"
"NACE-0118","NACE","GREE","GREE",3.00,2,"Region",2015,20150511,"180","Liquidambar styraciflua",101059,31.00,"Yes","Yes"
"NACE-0118","NACE","GREE","GREE",3.00,2,"Region",2015,20150511,"180","Liquidambar styraciflua",101059,24.00,"Yes","Yes"
"NACE-0118","NACE","GREE","GREE",3.00,2,"Region",2015,20150511,"180","Liquidambar styraciflua",101059,48.00,"Yes","Yes"
"NACE-0118","NACE","GREE","GREE",3.00,2,"Region",2015,20150511,"180","Liquidambar styraciflua",101059,55.00,"Yes","Yes"
"NACE-0118","NACE","GREE","GREE",3.00,2,"Region",2015,20150511,"180","Liquidambar styraciflua",101059,17.00,"Yes","Yes"
"NACE-0118","NACE","GREE","GREE",3.00,2,"Region",2015,20150511,"240-3m","Liquidambar styraciflua",101059,41.00,"Yes","Yes"
"NACE-0118","NACE","GREE","GREE",2.00,2,"Region",2011,20110614,"300","Liquidambar styraciflua",101059,17.50,"unk","unk"
"NACE-0118","NACE","GREE","GREE",3.00,2,"Region",2015,20150511,"360-3m","Liquidambar styraciflua",101059,19.00,"Yes","Yes"
"NACE-0118","NACE","GREE","GREE",3.00,2,"Region",2015,20150511,"60","Asimina triloba",86731,57.00,"Yes","No"
"NACE-0118","NACE","GREE","GREE",3.00,2,"Region",2015,20150511,"60","Asimina triloba",86731,54.00,"Yes","No"
"NACE-0118","NACE","GREE","GREE",3.00,2,"Region",2015,20150511,"60","Asimina triloba",86731,33.00,"Yes","No"
"NACE-0118","NACE","GREE","GREE",3.00,2,"Region",2015,20150511,"60","Asimina triloba",86731,109.00,"Yes","No"
"NACE-0118","NACE","GREE","GREE",4.00,2,"Region",2019,20190516,"60","Asimina triloba",86731,15.00,"Yes","No"
"NACE-0118","NACE","GREE","GREE",4.00,2,"Region",2019,20190516,"60","Asimina triloba",86731,145.00,"Yes","No"
"NACE-0118","NACE","GREE","GREE",4.00,2,"Region",2019,20190516,"60","Asimina triloba",86731,64.00,"Yes","No"
"NACE-0118","NACE","GREE","GREE",4.00,2,"Region",2019,20190516,"60","Asimina triloba",86731,36.00,"Yes","No"
"NACE-0118","NACE","GREE","GREE",2.00,2,"Region",2011,20110614,"60","Asimina triloba",86731,33.00,"unk","unk"
"NACE-0118","NACE","GREE","GREE",2.00,2,"Region",2011,20110614,"60","Asimina triloba",86731,31.00,"unk","unk"
"NACE-0118","NACE","GREE","GREE",2.00,2,"Region",2011,20110614,"60","Asimina triloba",86731,27.00,"unk","unk"
"NACE-0131","NACE","GREE","GREE",1.00,1,"Region",2006,20060728,"120-13m","Liquidambar styraciflua",101059,19.00,"unk","unk"
"NACE-0131","NACE","GREE","GREE",1.00,1,"Region",2006,20060728,"120-13m","Liquidambar styraciflua",101059,47.00,"unk","unk"
"NACE-0131","NACE","GREE","GREE",1.00,1,"Region",2006,20060728,"120-13m","Liquidambar styraciflua",101059,16.00,"unk","unk"
"NACE-0131","NACE","GREE","GREE",2.00,1,"Region",2010,20100621,"120-13m","Liquidambar styraciflua",101059,16.90,"unk","unk"
