Plot_Name,Unit_Code,Unit_Group,Subunit_Code,Cycle,Panel,Frame,Sample_Year,Date,Microplot_ID,TSN,TaxonCode,Latin_Name,Cover
DEWA-271,DEWA,DEWA,na,1,3,ERMN,2009,20090611,330,23610,5525,Vaccinium pallidum,7.5
DEWA-271,DEWA,DEWA,na,3,11,ERMN,2017,20170619,330,23610,5525,Vaccinium pallidum,3.5
DEWA-271,DEWA,DEWA,na,2,7,ERMN,2013,20130620,330,23610,5525,Vaccinium pallidum,1.5
DEWA-271,DEWA,DEWA,na,2,7,ERMN,2013,20130620,330,23615,5527,Vaccinium stamineum,3.5
DEWA-271,DEWA,DEWA,na,1,3,ERMN,2009,20090611,330,23615,5527,Vaccinium stamineum,7.5
DEWA-271,DEWA,DEWA,na,3,11,ERMN,2017,20170619,330,23615,5527,Vaccinium stamineum,1.5
DEWA-273,DEWA,DEWA,na,2,6,ERMN,2012,20120626,150,19033,2406,Hamamelis virginiana,17.5
DEWA-273,DEWA,DEWA,na,1,2,ERMN,2008,20080617,150,19033,2406,Hamamelis virginiana,7.5
DEWA-273,DEWA,DEWA,na,3,10,ERMN,2016,20160627,150,19033,2406,Hamamelis virginiana,3.5
DEWA-273,DEWA,DEWA,na,3,10,ERMN,2016,20160627,30,18835,574,Berberis thunbergii,0.5
DEWA-273,DEWA,DEWA,na,2,6,ERMN,2012,20120626,30,18835,574,Berberis thunbergii,0.5
DEWA-273,DEWA,DEWA,na,3,10,ERMN,2016,20160627,30,19033,2406,Hamamelis virginiana,62.5
DEWA-273,DEWA,DEWA,na,2,6,ERMN,2012,20120626,30,19033,2406,Hamamelis virginiana,37.5
DEWA-273,DEWA,DEWA,na,1,2,ERMN,2008,20080617,30,19033,2406,Hamamelis virginiana,1.5
DEWA-273,DEWA,DEWA,na,1,2,ERMN,2008,20080617,30,24866,4487,Rubus allegheniensis,0.5
DEWA-273,DEWA,DEWA,na,2,6,ERMN,2012,20120626,30,24866,4487,Rubus allegheniensis,1.5
DEWA-273,DEWA,DEWA,na,3,10,ERMN,2016,20160627,30,24848,4484,Rubus sp.,1.5
DEWA-273,DEWA,DEWA,na,3,10,ERMN,2016,20160627,330,18835,574,Berberis thunbergii,0.5
DEWA-273,DEWA,DEWA,na,2,6,ERMN,2012,20120626,330,18835,574,Berberis thunbergii,0.5
DEWA-273,DEWA,DEWA,na,2,6,ERMN,2012,20120626,330,19033,2406,Hamamelis virginiana,17.5
DEWA-273,DEWA,DEWA,na,3,10,ERMN,2016,20160627,330,19033,2406,Hamamelis virginiana,0.5
DEWA-273,DEWA,DEWA,na,2,6,ERMN,2012,20120626,330,24866,4487,Rubus allegheniensis,1.5
DEWA-273,DEWA,DEWA,na,1,2,ERMN,2008,20080617,330,24866,4487,Rubus allegheniensis,0.5
DEWA-273,DEWA,DEWA,na,3,10,ERMN,2016,20160627,330,24848,4484,Rubus sp.,0.5
DEWA-280,DEWA,DEWA,na,1,4,ERMN,2010,20100610,150,24921,4508,Rubus flagellaris,0.5
DEWA-280,DEWA,DEWA,na,2,8,ERMN,2014,20140612,150,24848,4484,Rubus sp.,0.5
DEWA-280,DEWA,DEWA,na,3,12,ERMN,2018,20180612,150,24848,4484,Rubus sp.,0.5
DEWA-280,DEWA,DEWA,na,1,4,ERMN,2010,20100610,150,23610,5525,Vaccinium pallidum,1.5
DEWA-280,DEWA,DEWA,na,3,12,ERMN,2018,20180612,150,23610,5525,Vaccinium pallidum,1.5
DEWA-280,DEWA,DEWA,na,2,8,ERMN,2014,20140612,150,23610,5525,Vaccinium pallidum,1.5
DEWA-280,DEWA,DEWA,na,3,12,ERMN,2018,20180612,210,18835,574,Berberis thunbergii,0.5
DEWA-280,DEWA,DEWA,na,1,4,ERMN,2010,20100610,210,24921,4508,Rubus flagellaris,0.5
DEWA-280,DEWA,DEWA,na,2,8,ERMN,2014,20140612,210,24848,4484,Rubus sp.,0.5
DEWA-280,DEWA,DEWA,na,3,12,ERMN,2018,20180612,210,24848,4484,Rubus sp.,0.5
DEWA-280,DEWA,DEWA,na,2,8,ERMN,2014,20140612,210,23610,5525,Vaccinium pallidum,0.5
DEWA-280,DEWA,DEWA,na,3,12,ERMN,2018,20180612,210,23610,5525,Vaccinium pallidum,0.5
DEWA-280,DEWA,DEWA,na,3,12,ERMN,2018,20180612,210,35253,5617,Viburnum prunifolium,0.5
DEWA-280,DEWA,DEWA,na,1,4,ERMN,2010,20100610,210,35253,5617,Viburnum prunifolium,0.5
DEWA-280,DEWA,DEWA,na,1,4,ERMN,2010,20100610,30,24921,4508,Rubus flagellaris,1.5
DEWA-280,DEWA,DEWA,na,3,12,ERMN,2018,20180612,30,24848,4484,Rubus sp.,3.5
DEWA-280,DEWA,DEWA,na,2,8,ERMN,2014,20140612,30,24848,4484,Rubus sp.,0.5
DEWA-280,DEWA,DEWA,na,3,12,ERMN,2018,20180612,30,23610,5525,Vaccinium pallidum,1.5
DEWA-280,DEWA,DEWA,na,2,8,ERMN,2014,20140612,30,23610,5525,Vaccinium pallidum,0.5
DEWA-280,DEWA,DEWA,na,1,4,ERMN,2010,20100610,30,23610,5525,Vaccinium pallidum,3.5
DEWA-280,DEWA,DEWA,na,2,8,ERMN,2014,20140612,30,23615,5527,Vaccinium stamineum,3.5
DEWA-280,DEWA,DEWA,na,3,12,ERMN,2018,20180612,30,23615,5527,Vaccinium stamineum,3.5
DEWA-280,DEWA,DEWA,na,1,4,ERMN,2010,20100610,30,23615,5527,Vaccinium stamineum,17.5
DEWA-284,DEWA,DEWA,na,3,12,ERMN,2018,20180625,150,23657,2270,Gaultheria procumbens,1.5
DEWA-284,DEWA,DEWA,na,2,8,ERMN,2014,20140618,150,23657,2270,Gaultheria procumbens,0.5
DEWA-284,DEWA,DEWA,na,1,4,ERMN,2010,20100615,150,23657,2270,Gaultheria procumbens,1.5
DEWA-284,DEWA,DEWA,na,3,12,ERMN,2018,20180625,150,23660,2275,Gaylussacia baccata,3.5
DEWA-284,DEWA,DEWA,na,1,4,ERMN,2010,20100615,150,23660,2275,Gaylussacia baccata,1.5
DEWA-284,DEWA,DEWA,na,2,8,ERMN,2014,20140618,150,23660,2275,Gaylussacia baccata,0.5
DEWA-284,DEWA,DEWA,na,2,8,ERMN,2014,20140618,150,19033,2406,Hamamelis virginiana,0.5
DEWA-284,DEWA,DEWA,na,3,12,ERMN,2018,20180625,150,19033,2406,Hamamelis virginiana,0.5
DEWA-284,DEWA,DEWA,na,1,4,ERMN,2010,20100615,150,19033,2406,Hamamelis virginiana,0.5
DEWA-284,DEWA,DEWA,na,2,8,ERMN,2014,20140618,150,23579,5517,Vaccinium angustifolium,37.5
DEWA-284,DEWA,DEWA,na,1,4,ERMN,2010,20100615,150,23579,5517,Vaccinium angustifolium,37.5
DEWA-284,DEWA,DEWA,na,3,12,ERMN,2018,20180625,150,23579,5517,Vaccinium angustifolium,7.5
DEWA-284,DEWA,DEWA,na,3,12,ERMN,2018,20180625,150,23610,5525,Vaccinium pallidum,1.5
DEWA-284,DEWA,DEWA,na,1,4,ERMN,2010,20100615,150,23610,5525,Vaccinium pallidum,1.5
DEWA-284,DEWA,DEWA,na,2,8,ERMN,2014,20140618,150,23610,5525,Vaccinium pallidum,1.5
DEWA-284,DEWA,DEWA,na,1,4,ERMN,2010,20100615,210,23657,2270,Gaultheria procumbens,0.5
DEWA-284,DEWA,DEWA,na,2,8,ERMN,2014,20140618,210,23657,2270,Gaultheria procumbens,0.5
DEWA-284,DEWA,DEWA,na,2,8,ERMN,2014,20140618,210,23660,2275,Gaylussacia baccata,7.5
DEWA-284,DEWA,DEWA,na,3,12,ERMN,2018,20180625,210,23660,2275,Gaylussacia baccata,7.5
DEWA-284,DEWA,DEWA,na,1,4,ERMN,2010,20100615,210,23660,2275,Gaylussacia baccata,17.5
DEWA-284,DEWA,DEWA,na,1,4,ERMN,2010,20100615,210,19033,2406,Hamamelis virginiana,0.5
DEWA-284,DEWA,DEWA,na,3,12,ERMN,2018,20180625,210,19033,2406,Hamamelis virginiana,0.5
DEWA-284,DEWA,DEWA,na,2,8,ERMN,2014,20140618,210,19033,2406,Hamamelis virginiana,0.5
DEWA-284,DEWA,DEWA,na,1,4,ERMN,2010,20100615,210,503278,2796,Kalmia angustifolia,0.5
DEWA-284,DEWA,DEWA,na,3,12,ERMN,2018,20180625,210,23579,5517,Vaccinium angustifolium,3.5
DEWA-284,DEWA,DEWA,na,1,4,ERMN,2010,20100615,210,23579,5517,Vaccinium angustifolium,17.5
DEWA-284,DEWA,DEWA,na,2,8,ERMN,2014,20140618,210,23579,5517,Vaccinium angustifolium,17.5
DEWA-284,DEWA,DEWA,na,1,4,ERMN,2010,20100615,210,23610,5525,Vaccinium pallidum,0.5
DEWA-284,DEWA,DEWA,na,3,12,ERMN,2018,20180625,210,23610,5525,Vaccinium pallidum,0.5
DEWA-284,DEWA,DEWA,na,1,4,ERMN,2010,20100615,30,23657,2270,Gaultheria procumbens,0.5
DEWA-284,DEWA,DEWA,na,2,8,ERMN,2014,20140618,30,23657,2270,Gaultheria procumbens,0.5
DEWA-284,DEWA,DEWA,na,3,12,ERMN,2018,20180625,30,23657,2270,Gaultheria procumbens,1.5
DEWA-284,DEWA,DEWA,na,3,12,ERMN,2018,20180625,30,23579,5517,Vaccinium angustifolium,17.5
DEWA-284,DEWA,DEWA,na,2,8,ERMN,2014,20140618,30,23579,5517,Vaccinium angustifolium,17.5
DEWA-284,DEWA,DEWA,na,1,4,ERMN,2010,20100615,30,23579,5517,Vaccinium angustifolium,17.5
DEWA-284,DEWA,DEWA,na,3,12,ERMN,2018,20180625,30,23610,5525,Vaccinium pallidum,1.5
DEWA-284,DEWA,DEWA,na,2,8,ERMN,2014,20140618,30,23610,5525,Vaccinium pallidum,0.5
DEWA-284,DEWA,DEWA,na,1,4,ERMN,2010,20100615,30,23610,5525,Vaccinium pallidum,1.5
DEWA-284,DEWA,DEWA,na,3,12,ERMN,2018,20180625,330,23657,2270,Gaultheria procumbens,3.5
DEWA-284,DEWA,DEWA,na,1,4,ERMN,2010,20100615,330,23657,2270,Gaultheria procumbens,0.5
DEWA-284,DEWA,DEWA,na,2,8,ERMN,2014,20140618,330,23657,2270,Gaultheria procumbens,0.5
DEWA-284,DEWA,DEWA,na,3,12,ERMN,2018,20180625,330,19033,2406,Hamamelis virginiana,0.5
DEWA-284,DEWA,DEWA,na,1,4,ERMN,2010,20100615,330,19033,2406,Hamamelis virginiana,0.5
DEWA-284,DEWA,DEWA,na,1,4,ERMN,2010,20100615,330,23579,5517,Vaccinium angustifolium,7.5
DEWA-284,DEWA,DEWA,na,2,8,ERMN,2014,20140618,330,23579,5517,Vaccinium angustifolium,3.5
DEWA-284,DEWA,DEWA,na,3,12,ERMN,2018,20180625,330,23579,5517,Vaccinium angustifolium,7.5
DEWA-284,DEWA,DEWA,na,1,4,ERMN,2010,20100615,330,23610,5525,Vaccinium pallidum,0.5
DEWA-284,DEWA,DEWA,na,2,8,ERMN,2014,20140618,330,23610,5525,Vaccinium pallidum,0.5
DEWA-285,DEWA,DEWA,na,3,11,ERMN,2017,20170618,150,18835,574,Berberis thunbergii,0.5
DEWA-285,DEWA,DEWA,na,3,11,ERMN,2017,20170618,210,24854,4535,Rubus occidentalis,0.5
DEWA-285,DEWA,DEWA,na,3,11,ERMN,2017,20170618,30,18147,3018,Lindera benzoin,0.5
DEWA-285,DEWA,DEWA,na,1,3,ERMN,2009,20090629,30,24854,4535,Rubus occidentalis,1.5
DEWA-285,DEWA,DEWA,na,3,11,ERMN,2017,20170618,30,24854,4535,Rubus occidentalis,62.5
DEWA-285,DEWA,DEWA,na,2,7,ERMN,2013,20130611,30,24854,4535,Rubus occidentalis,0.5
DEWA-285,DEWA,DEWA,na,2,7,ERMN,2013,20130611,30,24848,4484,Rubus sp.,0.5
DEWA-285,DEWA,DEWA,na,3,11,ERMN,2017,20170618,330,18147,3018,Lindera benzoin,7.5
DEWA-285,DEWA,DEWA,na,2,7,ERMN,2013,20130611,330,18147,3018,Lindera benzoin,0.5
DEWA-285,DEWA,DEWA,na,1,3,ERMN,2009,20090629,330,18147,3018,Lindera benzoin,1.5
DEWA-285,DEWA,DEWA,na,1,3,ERMN,2009,20090629,330,35299,3100,Lonicera morrowii,0.5
DEWA-289,DEWA,DEWA,na,2,8,ERMN,2014,20140617,150,18835,574,Berberis thunbergii,17.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,150,18835,574,Berberis thunbergii,37.5
DEWA-289,DEWA,DEWA,na,3,12,ERMN,2018,20180620,150,18835,574,Berberis thunbergii,17.5
DEWA-289,DEWA,DEWA,na,3,12,ERMN,2018,20180620,150,28002,2665,Ilex montana,0.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,150,27980,2660,Ilex sp.,0.5
DEWA-289,DEWA,DEWA,na,2,8,ERMN,2014,20140617,150,27985,2668,Ilex verticillata,0.5
DEWA-289,DEWA,DEWA,na,2,8,ERMN,2014,20140617,150,24833,4467,Rosa multiflora,0.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,150,24833,4467,Rosa multiflora,0.5
DEWA-289,DEWA,DEWA,na,3,12,ERMN,2018,20180620,210,18835,574,Berberis thunbergii,85
DEWA-289,DEWA,DEWA,na,2,8,ERMN,2014,20140617,210,18835,574,Berberis thunbergii,62.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,210,18835,574,Berberis thunbergii,62.5
DEWA-289,DEWA,DEWA,na,2,8,ERMN,2014,20140617,210,35299,3100,Lonicera morrowii,0.5
DEWA-289,DEWA,DEWA,na,3,12,ERMN,2018,20180620,210,35299,3100,Lonicera morrowii,17.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,210,35299,3100,Lonicera morrowii,3.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,210,24833,4467,Rosa multiflora,62.5
DEWA-289,DEWA,DEWA,na,3,12,ERMN,2018,20180620,210,24833,4467,Rosa multiflora,62.5
DEWA-289,DEWA,DEWA,na,2,8,ERMN,2014,20140617,210,24833,4467,Rosa multiflora,37.5
DEWA-289,DEWA,DEWA,na,3,12,ERMN,2018,20180620,210,24866,4487,Rubus allegheniensis,1.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,210,24866,4487,Rubus allegheniensis,1.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,210,24921,4508,Rubus flagellaris,0.5
DEWA-289,DEWA,DEWA,na,2,8,ERMN,2014,20140617,210,24854,4535,Rubus occidentalis,0.5
DEWA-289,DEWA,DEWA,na,3,12,ERMN,2018,20180620,210,24854,4535,Rubus occidentalis,0.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,210,24854,4535,Rubus occidentalis,0.5
DEWA-289,DEWA,DEWA,na,3,12,ERMN,2018,20180620,30,18835,574,Berberis thunbergii,37.5
DEWA-289,DEWA,DEWA,na,2,8,ERMN,2014,20140617,30,18835,574,Berberis thunbergii,17.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,30,18835,574,Berberis thunbergii,17.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,30,35299,3100,Lonicera morrowii,0.5
DEWA-289,DEWA,DEWA,na,2,8,ERMN,2014,20140617,30,35299,3100,Lonicera morrowii,0.5
DEWA-289,DEWA,DEWA,na,3,12,ERMN,2018,20180620,30,24833,4467,Rosa multiflora,62.5
DEWA-289,DEWA,DEWA,na,2,8,ERMN,2014,20140617,30,24833,4467,Rosa multiflora,17.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,30,24833,4467,Rosa multiflora,37.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,30,24866,4487,Rubus allegheniensis,3.5
DEWA-289,DEWA,DEWA,na,3,12,ERMN,2018,20180620,30,24866,4487,Rubus allegheniensis,1.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,30,24921,4508,Rubus flagellaris,7.5
DEWA-289,DEWA,DEWA,na,2,8,ERMN,2014,20140617,30,24848,4484,Rubus sp.,0.5
DEWA-289,DEWA,DEWA,na,3,12,ERMN,2018,20180620,30,24848,4484,Rubus sp.,3.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,30,25342,5095,Spiraea tomentosa,0.5
DEWA-289,DEWA,DEWA,na,3,12,ERMN,2018,20180620,330,18835,574,Berberis thunbergii,17.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,330,18835,574,Berberis thunbergii,0.5
DEWA-289,DEWA,DEWA,na,2,8,ERMN,2014,20140617,330,18835,574,Berberis thunbergii,0.5
DEWA-289,DEWA,DEWA,na,3,12,ERMN,2018,20180620,330,35299,3100,Lonicera morrowii,7.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,330,35299,3100,Lonicera morrowii,3.5
DEWA-289,DEWA,DEWA,na,2,8,ERMN,2014,20140617,330,35299,3100,Lonicera morrowii,3.5
DEWA-289,DEWA,DEWA,na,3,12,ERMN,2018,20180620,330,24833,4467,Rosa multiflora,37.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,330,24833,4467,Rosa multiflora,17.5
DEWA-289,DEWA,DEWA,na,2,8,ERMN,2014,20140617,330,24833,4467,Rosa multiflora,37.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,330,24866,4487,Rubus allegheniensis,3.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,330,24921,4508,Rubus flagellaris,7.5
DEWA-289,DEWA,DEWA,na,2,8,ERMN,2014,20140617,330,24848,4484,Rubus sp.,3.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,330,25342,5095,Spiraea tomentosa,37.5
DEWA-289,DEWA,DEWA,na,2,8,ERMN,2014,20140617,330,25342,5095,Spiraea tomentosa,3.5
DEWA-289,DEWA,DEWA,na,1,4,ERMN,2010,20100610,330,23573,5519,Vaccinium corymbosum,1.5
DEWA-289,DEWA,DEWA,na,2,8,ERMN,2014,20140617,330,23573,5519,Vaccinium corymbosum,0.5
DEWA-293,DEWA,DEWA,na,3,10,ERMN,2016,20160622,150,18835,574,Berberis thunbergii,37.5
DEWA-293,DEWA,DEWA,na,1,2,ERMN,2008,20080626,150,18835,574,Berberis thunbergii,17.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,150,18835,574,Berberis thunbergii,37.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,150,27776,1903,Elaeagnus umbellata,0.5
DEWA-293,DEWA,DEWA,na,3,10,ERMN,2016,20160622,150,27946,5869,Euonymus alatus,0.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,150,32973,2988,Ligustrum sp.,0.5
DEWA-293,DEWA,DEWA,na,1,2,ERMN,2008,20080626,150,18147,3018,Lindera benzoin,7.5
DEWA-293,DEWA,DEWA,na,3,10,ERMN,2016,20160622,150,18147,3018,Lindera benzoin,85
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,150,18147,3018,Lindera benzoin,85
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,150,987654,3092,Lonicera sp. Exotic,0.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,150,24833,4467,Rosa multiflora,37.5
DEWA-293,DEWA,DEWA,na,3,10,ERMN,2016,20160622,150,24833,4467,Rosa multiflora,7.5
DEWA-293,DEWA,DEWA,na,1,2,ERMN,2008,20080626,150,24833,4467,Rosa multiflora,3.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,150,35253,5617,Viburnum prunifolium,0.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,210,18835,574,Berberis thunbergii,37.5
DEWA-293,DEWA,DEWA,na,3,10,ERMN,2016,20160622,210,18835,574,Berberis thunbergii,62.5
DEWA-293,DEWA,DEWA,na,1,2,ERMN,2008,20080626,210,18835,574,Berberis thunbergii,7.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,210,27946,5869,Euonymus alatus,0.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,210,27980,2660,Ilex sp.,1.5
DEWA-293,DEWA,DEWA,na,3,10,ERMN,2016,20160622,210,27985,2668,Ilex verticillata,3.5
DEWA-293,DEWA,DEWA,na,1,2,ERMN,2008,20080626,210,27985,2668,Ilex verticillata,3.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,210,18147,3018,Lindera benzoin,85
DEWA-293,DEWA,DEWA,na,1,2,ERMN,2008,20080626,210,18147,3018,Lindera benzoin,17.5
DEWA-293,DEWA,DEWA,na,3,10,ERMN,2016,20160622,210,18147,3018,Lindera benzoin,85
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,210,24833,4467,Rosa multiflora,3.5
DEWA-293,DEWA,DEWA,na,1,2,ERMN,2008,20080626,210,24833,4467,Rosa multiflora,0.5
DEWA-293,DEWA,DEWA,na,3,10,ERMN,2016,20160622,210,24833,4467,Rosa multiflora,3.5
DEWA-293,DEWA,DEWA,na,3,10,ERMN,2016,20160622,210,24921,4508,Rubus flagellaris,0.5
DEWA-293,DEWA,DEWA,na,3,10,ERMN,2016,20160622,210,24943,4514,Rubus hispidus,0.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,210,24943,4514,Rubus hispidus,1.5
DEWA-293,DEWA,DEWA,na,1,2,ERMN,2008,20080626,210,24943,4514,Rubus hispidus,3.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,210,24848,4484,Rubus sp.,0.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,210,35253,5617,Viburnum prunifolium,0.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,30,18835,574,Berberis thunbergii,1.5
DEWA-293,DEWA,DEWA,na,3,10,ERMN,2016,20160622,30,18835,574,Berberis thunbergii,17.5
DEWA-293,DEWA,DEWA,na,1,2,ERMN,2008,20080626,30,18835,574,Berberis thunbergii,3.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,30,27798,1421,Cornus sp.,0.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,30,27776,1903,Elaeagnus umbellata,0.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,30,27946,5869,Euonymus alatus,0.5
DEWA-293,DEWA,DEWA,na,3,10,ERMN,2016,20160622,30,27946,5869,Euonymus alatus,0.5
DEWA-293,DEWA,DEWA,na,1,2,ERMN,2008,20080626,30,18147,3018,Lindera benzoin,17.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,30,18147,3018,Lindera benzoin,62.5
DEWA-293,DEWA,DEWA,na,3,10,ERMN,2016,20160622,30,18147,3018,Lindera benzoin,85
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,30,987654,3092,Lonicera sp. Exotic,0.5
DEWA-293,DEWA,DEWA,na,3,10,ERMN,2016,20160622,30,24833,4467,Rosa multiflora,85
DEWA-293,DEWA,DEWA,na,1,2,ERMN,2008,20080626,30,24833,4467,Rosa multiflora,17.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,30,24833,4467,Rosa multiflora,85
DEWA-293,DEWA,DEWA,na,3,10,ERMN,2016,20160622,330,18835,574,Berberis thunbergii,3.5
DEWA-293,DEWA,DEWA,na,1,2,ERMN,2008,20080626,330,18835,574,Berberis thunbergii,3.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,330,18835,574,Berberis thunbergii,3.5
DEWA-293,DEWA,DEWA,na,1,2,ERMN,2008,20080626,330,27776,1903,Elaeagnus umbellata,1.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,330,27776,1903,Elaeagnus umbellata,0.5
DEWA-293,DEWA,DEWA,na,3,10,ERMN,2016,20160622,330,27985,2668,Ilex verticillata,0.5
DEWA-293,DEWA,DEWA,na,1,2,ERMN,2008,20080626,330,27985,2668,Ilex verticillata,0.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,330,32973,2988,Ligustrum sp.,0.5
DEWA-293,DEWA,DEWA,na,3,10,ERMN,2016,20160622,330,18147,3018,Lindera benzoin,85
DEWA-293,DEWA,DEWA,na,1,2,ERMN,2008,20080626,330,18147,3018,Lindera benzoin,7.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,330,18147,3018,Lindera benzoin,97.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,330,987654,3092,Lonicera sp. Exotic,0.5
DEWA-293,DEWA,DEWA,na,1,2,ERMN,2008,20080626,330,987654,3092,Lonicera sp. Exotic,0.5
DEWA-293,DEWA,DEWA,na,1,2,ERMN,2008,20080626,330,24833,4467,Rosa multiflora,17.5
DEWA-293,DEWA,DEWA,na,3,10,ERMN,2016,20160622,330,24833,4467,Rosa multiflora,37.5
DEWA-293,DEWA,DEWA,na,2,6,ERMN,2012,20120628,330,24833,4467,Rosa multiflora,1.5
DEWA-293,DEWA,DEWA,na,3,10,ERMN,2016,20160622,330,24921,4508,Rubus flagellaris,0.5
DEWA-303,DEWA,DEWA,na,3,10,ERMN,2016,20160614,150,18835,574,Berberis thunbergii,0.5
DEWA-303,DEWA,DEWA,na,2,6,ERMN,2012,20120625,150,18147,3018,Lindera benzoin,1.5
DEWA-303,DEWA,DEWA,na,1,2,ERMN,2008,20080627,150,18147,3018,Lindera benzoin,0.5
DEWA-303,DEWA,DEWA,na,3,10,ERMN,2016,20160614,150,18147,3018,Lindera benzoin,7.5
DEWA-303,DEWA,DEWA,na,3,10,ERMN,2016,20160614,150,24833,4467,Rosa multiflora,85
DEWA-303,DEWA,DEWA,na,2,6,ERMN,2012,20120625,150,24833,4467,Rosa multiflora,62.5
DEWA-303,DEWA,DEWA,na,1,2,ERMN,2008,20080627,150,24833,4467,Rosa multiflora,17.5
DEWA-303,DEWA,DEWA,na,1,2,ERMN,2008,20080627,210,24833,4467,Rosa multiflora,85
DEWA-303,DEWA,DEWA,na,3,10,ERMN,2016,20160614,210,24833,4467,Rosa multiflora,62.5
DEWA-303,DEWA,DEWA,na,2,6,ERMN,2012,20120625,210,24833,4467,Rosa multiflora,85
DEWA-303,DEWA,DEWA,na,3,10,ERMN,2016,20160614,30,18835,574,Berberis thunbergii,17.5
DEWA-303,DEWA,DEWA,na,2,6,ERMN,2012,20120625,30,18835,574,Berberis thunbergii,7.5
DEWA-303,DEWA,DEWA,na,1,2,ERMN,2008,20080627,30,18835,574,Berberis thunbergii,0.5
DEWA-303,DEWA,DEWA,na,3,10,ERMN,2016,20160614,30,18147,3018,Lindera benzoin,37.5
DEWA-303,DEWA,DEWA,na,2,6,ERMN,2012,20120625,30,18147,3018,Lindera benzoin,7.5
DEWA-303,DEWA,DEWA,na,1,2,ERMN,2008,20080627,30,18147,3018,Lindera benzoin,1.5
DEWA-303,DEWA,DEWA,na,3,10,ERMN,2016,20160614,30,24833,4467,Rosa multiflora,37.5
DEWA-303,DEWA,DEWA,na,2,6,ERMN,2012,20120625,30,24833,4467,Rosa multiflora,37.5
DEWA-303,DEWA,DEWA,na,1,2,ERMN,2008,20080627,30,24833,4467,Rosa multiflora,7.5
DEWA-303,DEWA,DEWA,na,1,2,ERMN,2008,20080627,30,24866,4487,Rubus allegheniensis,0.5
DEWA-303,DEWA,DEWA,na,2,6,ERMN,2012,20120625,30,24848,4484,Rubus sp.,0.5
