Event_ID,Plot_Name,Event_Date,Event_Date_Txt,Event_Year,Unit_Code,Unit_Group,Subunit_Group,Protocol_Name,Panel,Frame,Cycle,excludeEvent,numHerbPlots,numSapPlots,numSeedPlots,Stand_Structure_ID,Crown_Closure_ID,Deer_Browse_Line_ID,Groundstory_Cover_Class_Low,Groundstory_Cover_Class_Mid,Groundstory_Cover_Class_High,Forest_Floor_Bare_Soil_Cover_Class_ID,Forest_Floor_Rock_Cover_Class_ID,Forest_Floor_Trampled_Cover_Class_ID,Plot_Slope_Percent
{DD8C3BDC-3D1D-4D4B-A774-8C2C7319FA37},DEWA-077,6/9/2009,20090609,2009,DEWA,DEWA,NA,3,3,ERMN,1,0,12,4,4,5,2,3,7,5,8,0,1,0,14
{C5DD574F-07E4-4BA4-A903-8032A4C88FD8},DEWA-077,6/11/2013,20130611,2013,DEWA,DEWA,NA,6,3,ERMN,2,0,12,4,4,3,4,3,8,7,5,1,1,0,14
{8FDDD63D-300A-4903-8B77-10356BCAB924},DEWA-077,6/13/2017,20170613,2017,DEWA,DEWA,NA,8,3,ERMN,3,0,12,4,4,3,4,4,8,6,6,0,1,0,14
{E8F63E69-9FFE-4EAD-B0A8-31FB84236EE1},DEWA-084,7/3/2007,20070703,2007,DEWA,DEWA,NA,1,1,ERMN,1,0,12,4,4,4,1,90,8,8,4,0,0,0,0
{B6C462ED-D4A2-4E78-A5B5-8FF7C711634A},DEWA-084,6/20/2011,20110620,2011,DEWA,DEWA,NA,5,1,ERMN,2,0,12,4,4,4,3,4,6,6,6,1,1,0,0
{186DBE91-5B1C-4402-8996-8AD05005CEB7},DEWA-084,6/26/2015,20150626,2015,DEWA,DEWA,NA,7,1,ERMN,3,0,12,4,4,4,3,4,6,7,8,1,0,0,0
{4B3BB5BA-9BA2-43E6-AB69-1CD656531929},DEWA-084,6/19/2019,20190619,2019,DEWA,DEWA,NA,10,1,ERMN,4,0,12,4,4,4,4,3,6,7,6,1,0,0,0
{C6C7863E-542A-43AC-AB8B-91A98AA42E7D},DEWA-087,6/9/2009,20090609,2009,DEWA,DEWA,NA,3,3,ERMN,1,0,12,4,4,4,3,3,7,6,5,0,1,0,15
{DA5F7BF6-B696-4534-8CCF-F49E6FF2ACE4},DEWA-087,6/17/2013,20130617,2013,DEWA,DEWA,NA,6,3,ERMN,2,0,12,4,4,3,4,2,8,7,5,1,1,0,15
{55C9A7F5-594E-4732-9641-B5A5284B48DB},DEWA-087,6/20/2017,20170620,2017,DEWA,DEWA,NA,8,3,ERMN,3,0,12,4,4,3,4,4,7,7,6,2,1,0,15
{350FDA28-0C93-407F-8C5E-46DAC15FE14E},DEWA-092,7/9/2007,20070709,2007,DEWA,DEWA,NA,1,1,ERMN,1,0,12,4,4,4,4,90,6,6,6,0,4,0,17
{69AE5668-A7C8-40F1-99DE-F26C81A65088},DEWA-092,6/14/2011,20110614,2011,DEWA,DEWA,NA,5,1,ERMN,2,0,12,4,4,4,2,2,7,6,8,2,6,0,17
{74B1704B-0DA8-478A-AF31-2E8310697CEE},DEWA-092,6/9/2015,20150609,2015,DEWA,DEWA,NA,7,1,ERMN,3,0,12,4,4,4,4,3,6,5,7,2,4,0,17
{4FEC9CF0-2A91-4A12-BC95-A46F9B9DCC43},DEWA-092,6/20/2019,20190620,2019,DEWA,DEWA,NA,10,1,ERMN,4,0,12,4,4,4,5,3,6,4,6,0,3,0,17
{C3D9E372-9205-4139-A1CD-E3373D4454DF},DEWA-096,7/4/2007,20070704,2007,DEWA,DEWA,NA,1,1,ERMN,1,0,12,4,4,1,5,90,7,7,4,3,1,0,10
{F5C26A37-5590-47F7-9502-21B25CF4764A},DEWA-096,6/29/2011,20110629,2011,DEWA,DEWA,NA,5,1,ERMN,2,0,12,4,4,1,5,3,7,8,4,6,1,3,10
{61545154-847B-4921-8D7A-E60BA45B417E},DEWA-096,6/23/2015,20150623,2015,DEWA,DEWA,NA,7,1,ERMN,3,0,12,4,4,1,5,4,8,8,5,1,1,0,10
{8405B7F0-A603-4BA7-B266-74AC43F20793},DEWA-096,6/19/2019,20190619,2019,DEWA,DEWA,NA,10,1,ERMN,4,0,12,4,4,1,5,3,8,8,5,5,0,0,10
{492D24BC-F9ED-464D-BC97-C6E6F55E3B60},DEWA-101,7/18/2007,20070718,2007,DEWA,DEWA,NA,1,1,ERMN,1,0,12,4,4,5,1,90,9,7,7,0,0,0,6
{8B1D53AB-886A-482D-B440-58BAFEF96F40},DEWA-101,6/7/2011,20110607,2011,DEWA,DEWA,NA,5,1,ERMN,2,0,12,4,4,5,2,2,9,7,6,3,1,0,6
{7FED31E1-D225-4668-8651-06A8EB1CCD1B},DEWA-101,6/18/2015,20150618,2015,DEWA,DEWA,NA,7,1,ERMN,3,0,12,4,4,5,2,4,9,8,7,0,0,0,6
{E41DCFC1-CAE5-4C5E-A372-09624D822D72},DEWA-101,7/1/2019,20190701,2019,DEWA,DEWA,NA,10,1,ERMN,4,0,12,4,4,4,3,3,8,8,6,3,1,3,6
{D841C609-9AA9-4E87-A0FC-4F7F6AE4CFDF},DEWA-111,6/24/2010,20100624,2010,DEWA,DEWA,NA,4,4,ERMN,1,0,12,4,4,4,5,2,5,3,6,0,1,0,25
{34A768B1-5721-4044-B3D7-4273BC2D3A1E},DEWA-111,6/25/2014,20140625,2014,DEWA,DEWA,NA,6,4,ERMN,2,0,12,4,4,4,5,2,4,4,5,1,3,0,25
{8DEDD23E-1C2F-4C91-B28A-FE1CFB492959},DEWA-111,6/27/2018,20180627,2018,DEWA,DEWA,NA,9,4,ERMN,3,0,12,4,4,4,5,2,6,5,5,1,1,0,25
{B536E33D-8F82-47EF-A8A4-71EE913E4EFA},DEWA-112,6/26/2008,20080626,2008,DEWA,DEWA,NA,2,2,ERMN,1,0,12,4,4,3,4,91,8,7,5,1,3,0,8
{A297DF83-3049-443D-8E33-C0DF1A2E1C0D},DEWA-112,6/13/2012,20120613,2012,DEWA,DEWA,NA,5,2,ERMN,2,0,12,4,4,3,4,3,7,7,6,2,2,0,8
{D313190F-E5E5-4BE4-9470-3DA9B137C818},DEWA-112,6/9/2016,20160609,2016,DEWA,DEWA,NA,7,2,ERMN,3,0,12,4,4,3,4,4,8,7,6,1,1,0,8
{A36E1405-17B6-476F-84CC-5674D569ED50},DEWA-113,7/2/2007,20070702,2007,DEWA,DEWA,NA,1,1,ERMN,1,0,12,4,4,3,4,90,7,6,6,0,3,0,11
{B5F8D823-2B95-4140-8E27-EC3853C4B482},DEWA-113,6/20/2011,20110620,2011,DEWA,DEWA,NA,5,1,ERMN,2,0,12,4,4,3,4,4,8,6,6,1,2,0,11
{EC0B33B2-B945-4791-87B1-4C0734E64FA3},DEWA-113,6/24/2015,20150624,2015,DEWA,DEWA,NA,7,1,ERMN,3,0,12,4,4,3,5,3,8,6,7,1,2,0,11
{92D37FE5-1D61-4D97-B221-BA1DB88583E5},DEWA-113,6/18/2019,20190618,2019,DEWA,DEWA,NA,10,1,ERMN,4,0,12,4,4,3,4,3,8,4,6,0,2,0,11
{053F8FEB-2939-4C06-93BF-E648E0A6C4A7},DEWA-115,7/3/2007,20070703,2007,DEWA,DEWA,NA,1,1,ERMN,1,0,12,4,4,3,5,90,4,4,8,0,1,0,11
{CCDBD90D-58A6-48C9-8B02-8D4B50431FCC},DEWA-115,6/13/2011,20110613,2011,DEWA,DEWA,NA,5,1,ERMN,2,0,12,4,4,3,5,2,5,8,8,0,1,0,11
{203DDE06-1839-4A1B-8E5F-06CC8F217EEF},DEWA-115,6/16/2015,20150616,2015,DEWA,DEWA,NA,7,1,ERMN,3,0,12,4,4,3,5,2,5,6,6,1,1,0,11
{551F5689-A6FB-4419-AEB5-04DC11AAC1C3},DEWA-115,7/2/2019,20190702,2019,DEWA,DEWA,NA,10,1,ERMN,4,0,12,4,4,3,5,3,5,3,5,1,2,0,11
{C39054ED-D781-49A3-AAEA-2A87B7FCC20E},DEWA-116,7/3/2007,20070703,2007,DEWA,DEWA,NA,1,1,ERMN,1,0,12,4,4,3,4,90,8,5,6,0,1,0,10
{37754F98-D731-4E23-B6FD-65DEB825FAE6},DEWA-116,6/13/2011,20110613,2011,DEWA,DEWA,NA,5,1,ERMN,2,0,12,4,4,3,4,2,8,7,7,1,2,0,10
{3F5EB1B6-02B9-4AE2-9384-EBC0C8172419},DEWA-116,6/16/2015,20150616,2015,DEWA,DEWA,NA,7,1,ERMN,3,0,12,4,4,3,4,2,6,6,6,1,2,0,10
{BA2876E4-FD9F-456D-AF4D-79EF752936E0},DEWA-116,7/2/2019,20190702,2019,DEWA,DEWA,NA,10,1,ERMN,4,0,12,4,4,3,4,3,8,6,7,0,1,1,10
{CA4214A9-9F78-452B-A580-19C393E3879A},DEWA-117,6/9/2009,20090609,2009,DEWA,DEWA,NA,3,3,ERMN,1,0,12,4,4,3,5,4,6,5,5,1,4,0,34
{4054E015-928C-486C-A1A3-4DB8B9F83963},DEWA-117,6/12/2013,20130612,2013,DEWA,DEWA,NA,6,3,ERMN,2,0,12,4,4,3,5,3,6,5,5,1,4,0,34
{14874DC4-D38F-439D-A0C4-DAD724418108},DEWA-117,6/12/2017,20170612,2017,DEWA,DEWA,NA,8,3,ERMN,3,0,12,4,4,3,5,4,5,3,6,2,2,0,34
{C92A601D-EA1E-4EFF-BD45-B7CCCD894F7A},DEWA-118,6/14/2010,20100614,2010,DEWA,DEWA,NA,4,4,ERMN,1,0,12,4,4,3,5,2,5,5,6,1,1,0,14
{F26DF507-A8C6-42BE-8BE1-A0C2AA885F35},DEWA-118,6/12/2014,20140612,2014,DEWA,DEWA,NA,6,4,ERMN,2,0,12,4,4,3,5,2,4,6,8,1,2,0,14
{125398F2-5355-40D3-95AC-B27D17721F84},DEWA-118,6/14/2018,20180614,2018,DEWA,DEWA,NA,9,4,ERMN,3,0,12,4,4,3,5,2,5,6,7,1,1,0,14
{AD7C5312-A3D5-4BC5-9CE5-2EB04248A21A},DEWA-121,6/18/2008,20080618,2008,DEWA,DEWA,NA,2,2,ERMN,1,0,12,4,4,3,4,90,7,5,6,0,1,0,15
{55654450-95AC-4AB5-B0F5-C3F069DD4619},DEWA-121,6/20/2012,20120620,2012,DEWA,DEWA,NA,5,2,ERMN,2,0,12,4,4,3,5,3,7,7,5,2,1,0,15
{5FB225BC-201F-49A3-9260-70F86A1B35B4},DEWA-121,6/28/2016,20160628,2016,DEWA,DEWA,NA,7,2,ERMN,3,0,12,4,4,3,5,3,7,5,6,1,1,0,15
{D99F8F4A-2676-494C-83C8-11478588F390},DEWA-133,7/11/2007,20070711,2007,DEWA,DEWA,NA,1,1,ERMN,1,0,12,4,4,6,4,90,8,8,5,0,0,0,0
{A47DCAC6-1C19-4D47-84C3-8723A789969D},DEWA-133,6/27/2011,20110627,2011,DEWA,DEWA,NA,5,1,ERMN,2,0,12,4,4,3,4,3,8,8,6,2,0,0,0
{2296951C-DE74-4C2C-AD0A-87F8AD52C9E4},DEWA-133,6/30/2015,20150630,2015,DEWA,DEWA,NA,7,1,ERMN,3,0,12,4,4,3,4,3,8,8,6,3,0,0,0
{A5105A8C-7DBC-4006-A477-75C2B9F505B2},DEWA-133,6/24/2019,20190624,2019,DEWA,DEWA,NA,10,1,ERMN,4,0,12,4,4,1,4,3,8,7,6,3,0,0,0
{922A728F-BF7D-4B2A-9A8D-04FD4836114B},DEWA-137,7/11/2007,20070711,2007,DEWA,DEWA,NA,1,1,ERMN,1,0,12,4,4,3,5,90,7,9,6,0,0,0,22
{A9CD99CD-A42B-4B8F-855E-F70EFF90B3DB},DEWA-137,6/23/2011,20110623,2011,DEWA,DEWA,NA,5,1,ERMN,2,0,12,4,4,3,5,2,6,8,5,1,0,0,22
{429A2B50-14A9-4712-8298-B26C9F7AD306},DEWA-137,6/15/2015,20150615,2015,DEWA,DEWA,NA,7,1,ERMN,3,0,12,4,4,3,5,2,6,7,6,1,0,0,22
{895C0590-EAE0-4CD9-8536-91FA4B18BF68},DEWA-137,6/18/2019,20190618,2019,DEWA,DEWA,NA,10,1,ERMN,4,0,12,4,4,3,5,3,7,8,6,0,1,0,22
{3D6137C3-1380-465A-8FD7-71C74723F737},DEWA-139,6/25/2009,20090625,2009,DEWA,DEWA,NA,3,3,ERMN,1,0,12,4,4,3,4,3,8,7,5,1,4,0,10
{5A37116E-3C53-4D56-8E35-8B06AC8AE40A},DEWA-139,6/19/2013,20130619,2013,DEWA,DEWA,NA,6,3,ERMN,2,0,12,4,4,3,4,3,8,6,5,2,4,0,10
{0CD1383C-5367-4CCF-BA44-A89FDD9105EF},DEWA-139,6/21/2017,20170621,2017,DEWA,DEWA,NA,8,3,ERMN,3,0,12,4,4,3,4,4,9,8,6,1,2,0,10
{4147FAD1-8284-4E72-990B-CE9B910BDE14},DEWA-140,7/18/2007,20070718,2007,DEWA,DEWA,NA,1,1,ERMN,1,0,12,4,4,3,4,90,7,6,4,3,4,0,24
{F81BD95D-7465-4717-B51E-7B0CE1CE23EB},DEWA-140,6/6/2011,20110606,2011,DEWA,DEWA,NA,5,1,ERMN,2,0,12,4,4,3,4,3,8,4,6,1,1,0,24
{D746373E-D267-45CD-AAA4-FA5F09EABDDB},DEWA-140,6/9/2015,20150609,2015,DEWA,DEWA,NA,7,1,ERMN,3,0,12,4,4,3,4,2,7,5,5,1,2,0,24
{B4B2C9DD-906A-4C00-A2EF-786D8F23E1D8},DEWA-140,7/3/2019,20190703,2019,DEWA,DEWA,NA,10,1,ERMN,4,0,12,4,4,3,4,3,7,2,6,1,2,0,24
{488EF588-B01B-44FC-B496-B34B18324F8A},DEWA-150,6/8/2009,20090608,2009,DEWA,DEWA,NA,3,3,ERMN,1,0,12,4,4,1,5,4,7,4,6,1,0,0,3
{940B802B-4A87-417E-B605-77094169574C},DEWA-150,6/17/2013,20130617,2013,DEWA,DEWA,NA,6,3,ERMN,2,0,12,4,4,1,4,3,7,6,6,1,1,0,3
{39D8F188-E35C-4343-8D40-FC55A12CCD0D},DEWA-150,6/15/2017,20170615,2017,DEWA,DEWA,NA,8,3,ERMN,3,0,12,4,4,1,5,3,7,6,7,0,0,0,3
{ECFB6428-E922-422D-8EF2-D821A2AD9662},DEWA-155,6/15/2009,20090615,2009,DEWA,DEWA,NA,3,3,ERMN,1,0,12,4,4,3,5,3,5,5,5,0,2,0,18
{80E64CEF-028D-4223-8B2C-B33E950B9493},DEWA-155,6/19/2013,20130619,2013,DEWA,DEWA,NA,6,3,ERMN,2,0,12,4,4,3,5,3,4,2,5,0,1,0,18
{0B41DF64-FC2D-498C-95A2-77E3E2F65D3E},DEWA-155,7/4/2017,20170704,2017,DEWA,DEWA,NA,8,3,ERMN,3,0,12,4,4,3,5,3,4,2,3,0,0,0,18
{EDD6147C-41AB-4357-B4E6-790BE87E6EA1},DEWA-159,7/6/2009,20090706,2009,DEWA,DEWA,NA,3,3,ERMN,1,0,12,4,4,5,1,3,9,8,4,0,0,0,1
{D550170B-2855-460D-9C3F-50696C503249},DEWA-159,6/27/2013,20130627,2013,DEWA,DEWA,NA,6,3,ERMN,2,0,12,4,4,5,1,3,9,7,3,0,0,0,1
{EE420FCE-D849-436D-BCC9-AC940EC8A6CB},DEWA-159,7/4/2017,20170704,2017,DEWA,DEWA,NA,8,3,ERMN,3,0,0,0,0,5,1,9,999999,6,4,1,0,0,1
{B81D00FB-E0C2-4E72-8CA6-743E94029A00},DEWA-162,6/23/2010,20100623,2010,DEWA,DEWA,NA,4,4,ERMN,1,0,12,4,4,5,3,3,8,8,8,3,3,0,11
{89FC27F9-E2BD-45CE-9094-19C038BA96FF},DEWA-162,6/30/2014,20140630,2014,DEWA,DEWA,NA,6,4,ERMN,2,0,12,4,4,5,3,3,7,8,8,2,3,0,11
{655F7FAA-96E9-4024-B082-8288005E2A6D},DEWA-162,6/26/2018,20180626,2018,DEWA,DEWA,NA,9,4,ERMN,3,0,12,4,4,3,4,3,8,6,7,1,3,0,11
{00A6CF05-ECDE-4423-A557-1CFD3630A28D},DEWA-167,6/24/2008,20080624,2008,DEWA,DEWA,NA,2,2,ERMN,1,0,12,4,4,3,4,90,6,3,4,0,2,0,32
{E5A53FA3-9709-4CE7-815C-F98399200C75},DEWA-167,6/18/2012,20120618,2012,DEWA,DEWA,NA,5,2,ERMN,2,0,12,4,4,3,5,3,7,4,4,1,2,0,32
{57671F4A-3827-4CE2-8D49-00BACE08E9E1},DEWA-167,6/8/2016,20160608,2016,DEWA,DEWA,NA,7,2,ERMN,3,0,12,4,4,3,5,3,7,6,5,1,1,0,32
{79ABDC9C-8616-479B-ACB5-A6A2B8192D90},DEWA-174,7/2/2008,20080702,2008,DEWA,DEWA,NA,2,2,ERMN,1,0,12,4,4,3,4,90,5,2,6,0,3,0,29
{FF6F00F5-54FD-4A63-90C9-6B76A43F3393},DEWA-174,6/19/2012,20120619,2012,DEWA,DEWA,NA,5,2,ERMN,2,0,12,4,4,3,5,3,6,4,6,2,6,0,29
{318166D4-F0A7-4A15-AA83-B42B1C9B8C7E},DEWA-174,6/21/2016,20160621,2016,DEWA,DEWA,NA,7,2,ERMN,3,0,12,4,4,3,5,3,6,5,6,2,5,0,29
{F7B5B9AC-4FE2-4156-A27E-F1AB1E876A46},DEWA-176,6/19/2008,20080619,2008,DEWA,DEWA,NA,2,2,ERMN,1,0,12,4,4,3,5,90,7,5,4,0,3,0,7
{DA752E7D-52F7-47E1-8769-FC67B628832E},DEWA-176,6/29/2012,20120629,2012,DEWA,DEWA,NA,5,2,ERMN,2,0,12,4,4,3,5,4,7,6,5,1,5,0,7
{54BEC89C-FFA7-44C2-9433-3E98659F848C},DEWA-176,6/15/2016,20160615,2016,DEWA,DEWA,NA,7,2,ERMN,3,0,12,4,4,3,5,4,7,5,4,0,2,0,7
{71A9ACC5-0E07-47C5-AB55-12C55325ED49},DEWA-178,6/15/2009,20090615,2009,DEWA,DEWA,NA,3,3,ERMN,1,0,12,4,4,3,5,3,5,4,6,0,3,0,17
{CAF55926-75D1-40B1-867F-CDA1B9AEDF61},DEWA-178,6/28/2013,20130628,2013,DEWA,DEWA,NA,6,3,ERMN,2,0,12,4,4,3,5,2,5,6,7,1,1,0,17
{99FDFD1E-449D-44FF-879A-BB8633574A32},DEWA-178,7/3/2017,20170703,2017,DEWA,DEWA,NA,8,3,ERMN,3,0,12,4,4,3,5,3,5,4,6,0,1,0,17
{35669DE6-1E68-4FC9-A435-9B67495D0EC8},DEWA-184,7/6/2009,20090706,2009,DEWA,DEWA,NA,3,3,ERMN,1,0,12,4,4,1,3,2,8,4,4,0,5,0,8
{42F1D211-B48A-470A-BDDC-4078898E039B},DEWA-184,6/20/2013,20130620,2013,DEWA,DEWA,NA,6,3,ERMN,2,0,12,4,4,3,5,2,8,5,5,0,3,0,8
{8696DA64-3DB9-4F52-A73A-F9F760909E56},DEWA-184,6/28/2017,20170628,2017,DEWA,DEWA,NA,8,3,ERMN,3,0,12,4,4,3,4,4,8,5,4,0,3,0,8
{238E20E1-1E28-484D-B78B-825C23D60286},DEWA-185,7/2/2008,20080702,2008,DEWA,DEWA,NA,2,2,ERMN,1,0,12,4,4,3,5,90,5,3,6,0,5,0,30
{B68A57DE-245A-49F6-A0D5-8CCBF2D6B138},DEWA-185,6/19/2012,20120619,2012,DEWA,DEWA,NA,5,2,ERMN,2,0,12,4,4,3,5,3,5,5,6,2,5,0,30
{FBD575EC-967F-49C6-9020-0E2794670F55},DEWA-185,6/21/2016,20160621,2016,DEWA,DEWA,NA,7,2,ERMN,3,0,12,4,4,3,5,3,5,4,5,3,5,0,30
{F12A6A24-8E7E-4F5F-8400-3AF9284EDAFD},DEWA-188,7/4/2007,20070704,2007,DEWA,DEWA,NA,1,1,ERMN,1,0,12,4,4,3,4,90,5,5,7,0,5,0,3
{7989A3C7-60DF-43EF-B053-85929100CAB5},DEWA-188,6/6/2011,20110606,2011,DEWA,DEWA,NA,5,1,ERMN,2,0,12,4,4,3,4,3,5,6,6,0,3,0,3
{A450E291-A157-4F45-8998-54020B41AB68},DEWA-188,6/9/2015,20150609,2015,DEWA,DEWA,NA,7,1,ERMN,3,0,12,4,4,3,5,3,5,5,7,1,4,0,3
{93D565F8-99DB-48EA-ADE4-6B759AEB766E},DEWA-188,6/24/2019,20190624,2019,DEWA,DEWA,NA,10,1,ERMN,4,0,12,4,4,3,5,3,3,4,6,0,3,0,3
{A4ADD434-EF21-45C0-BB9E-448B922BB97A},DEWA-189,6/24/2008,20080624,2008,DEWA,DEWA,NA,2,2,ERMN,1,0,12,4,4,3,5,90,7,3,5,0,0,0,8
{D3AA8FE3-80E5-4F18-A8FD-D989EE0C81AF},DEWA-189,6/18/2012,20120618,2012,DEWA,DEWA,NA,5,2,ERMN,2,0,12,4,4,3,5,4,8,5,7,1,1,0,8
{A47232A2-01FC-4954-800F-BD0FCF71609F},DEWA-189,6/8/2016,20160608,2016,DEWA,DEWA,NA,7,2,ERMN,3,0,12,4,4,3,5,4,7,6,6,1,1,0,8
{8195F65B-B29D-4722-820D-FB6023B55FA7},DEWA-191,6/9/2010,20100609,2010,DEWA,DEWA,NA,4,4,ERMN,1,0,12,4,4,3,4,2,7,6,6,1,0,0,9
{9BE5FA58-1220-4608-BC9A-2F4CE52792A1},DEWA-191,6/10/2014,20140610,2014,DEWA,DEWA,NA,6,4,ERMN,2,0,12,4,4,3,4,4,7,7,7,1,0,0,9
{7447A01A-3B8D-458F-A533-36F390CDD8D6},DEWA-191,6/13/2018,20180613,2018,DEWA,DEWA,NA,9,4,ERMN,3,0,12,4,4,3,3,4,5,5,7,0,0,0,9
{90E7E6EE-F905-4996-93CC-9B2B1477FCB5},DEWA-192,7/16/2007,20070716,2007,DEWA,DEWA,NA,1,1,ERMN,1,0,12,4,4,3,5,90,1,0,2,0,1,0,3
{F0A68A6D-A172-4CED-8EEA-EBA971883E46},DEWA-192,6/15/2011,20110615,2011,DEWA,DEWA,NA,5,1,ERMN,2,0,12,4,4,3,5,2,1,0,3,0,2,0,3
{CA0EB227-6FDE-463B-8812-FC61398D0153},DEWA-192,6/24/2015,20150624,2015,DEWA,DEWA,NA,7,1,ERMN,3,0,12,4,4,3,5,3,1,2,4,1,1,0,3
{862B7F1F-CA1F-4867-8E61-B16E85AAADA2},DEWA-192,6/26/2019,20190626,2019,DEWA,DEWA,NA,10,1,ERMN,4,0,12,4,4,3,4,3,7,3,4,0,2,0,3
{B155842C-CE5D-4DD4-8641-3AF9AD11C77F},DEWA-193,6/14/2010,20100614,2010,DEWA,DEWA,NA,4,4,ERMN,1,0,12,4,4,5,4,2,8,6,6,1,1,0,11
{0C1BEE5C-93E7-47DA-94F2-5EBF6E545DCC},DEWA-193,6/17/2014,20140617,2014,DEWA,DEWA,NA,6,4,ERMN,2,0,12,4,4,3,4,3,8,6,5,1,1,0,11
{2DC00E15-3B80-4F6B-97EF-670255F6562B},DEWA-193,6/14/2018,20180614,2018,DEWA,DEWA,NA,9,4,ERMN,3,0,12,4,4,3,3,2,9,7,6,0,0,0,11
{0AB230EA-334E-449E-B5D8-BC887E194F4C},DEWA-197,6/15/2010,20100615,2010,DEWA,DEWA,NA,4,4,ERMN,1,0,12,4,4,3,5,2,7,3,5,0,5,0,7
{7BEDB67D-4C4B-4F70-91E1-C8ED1EEF0AF3},DEWA-197,6/18/2014,20140618,2014,DEWA,DEWA,NA,6,4,ERMN,2,0,12,4,4,3,5,2,5,2,5,1,5,0,7
{8614F4AB-F928-4CE2-AC03-5EC631645303},DEWA-197,6/25/2018,20180625,2018,DEWA,DEWA,NA,9,4,ERMN,3,0,12,4,4,3,5,3,6,4,4,0,1,0,7
{2D1ECFE7-666E-4B7A-A507-F804CBA533C2},DEWA-209,7/12/2007,20070712,2007,DEWA,DEWA,NA,1,1,ERMN,1,0,12,4,4,3,4,90,7,7,8,0,2,0,16
{2732BD1B-CC7E-4567-A207-A6FCA30E89CE},DEWA-209,6/9/2011,20110609,2011,DEWA,DEWA,NA,5,1,ERMN,2,0,12,4,4,3,4,2,6,7,6,0,3,0,16
{DFB77D8F-44A9-4684-B32B-1DEF5E722732},DEWA-209,6/11/2015,20150611,2015,DEWA,DEWA,NA,7,1,ERMN,3,0,12,4,4,3,4,2,6,7,7,1,3,0,16
{2AD5F7C9-91E0-41AF-B50D-5D9E6390633A},DEWA-209,7/8/2019,20190708,2019,DEWA,DEWA,NA,10,1,ERMN,4,0,12,4,4,3,5,3,6,7,6,0,3,0,16
{7E0A39FF-D3D7-425D-869F-5993DEC0F0AC},DEWA-210,6/16/2009,20090616,2009,DEWA,DEWA,NA,3,3,ERMN,1,0,12,4,4,3,4,2,7,7,6,0,5,0,9
{9820BA04-4257-41E6-8AAF-6174E2987F52},DEWA-210,6/18/2013,20130618,2013,DEWA,DEWA,NA,6,3,ERMN,2,0,12,4,4,3,5,2,8,7,7,1,5,0,9
{5173F9C1-A251-45EF-AD60-32649FF8459C},DEWA-210,6/28/2017,20170628,2017,DEWA,DEWA,NA,8,3,ERMN,3,0,12,4,4,3,5,2,6,6,6,0,5,1,9
{D6A8AF1C-7A3F-4583-B87D-55256D722EF3},DEWA-212,6/24/2008,20080624,2008,DEWA,DEWA,NA,2,2,ERMN,1,0,12,4,4,3,4,90,3,0,6,0,0,0,9
{751EF605-C783-49E5-8B70-5944192A27D9},DEWA-212,6/21/2012,20120621,2012,DEWA,DEWA,NA,5,2,ERMN,2,0,12,4,4,3,5,3,3,4,7,0,1,0,9
{90FD8379-2E19-4EA0-B868-CFA3FB90E3AF},DEWA-212,6/10/2016,20160610,2016,DEWA,DEWA,NA,7,2,ERMN,3,0,12,4,4,3,4,3,4,3,7,0,0,0,9
{6C9AA88F-FEB3-4A1A-A122-374284AB04BA},DEWA-214,6/24/2010,20100624,2010,DEWA,DEWA,NA,4,4,ERMN,1,0,12,4,4,3,5,2,4,4,5,1,1,0,39
{D7A1F1C3-41FC-40D2-93DE-CE156D43AF0A},DEWA-214,6/27/2014,20140627,2014,DEWA,DEWA,NA,6,4,ERMN,2,0,12,4,4,3,5,2,3,4,4,1,2,0,39
{8A07F44C-416A-4FC7-9375-89F69F37001A},DEWA-214,6/22/2018,20180622,2018,DEWA,DEWA,NA,9,4,ERMN,3,0,12,4,4,3,5,2,3,2,3,1,1,0,39
{6A5F7C82-5FAE-412A-8940-E6FC7AC4FF1D},DEWA-217,6/20/2008,20080620,2008,DEWA,DEWA,NA,2,2,ERMN,1,0,12,4,4,3,3,91,8,5,6,5,1,0,1
{605EF8EF-A40E-47B7-9566-72D59ECA0635},DEWA-217,6/11/2012,20120611,2012,DEWA,DEWA,NA,5,2,ERMN,2,0,12,4,4,3,4,4,8,3,6,5,1,0,1
{92EC6314-A6DA-44DA-82E8-AB1CA60A295A},DEWA-217,6/10/2016,20160610,2016,DEWA,DEWA,NA,7,2,ERMN,3,0,12,4,4,3,4,3,8,5,6,1,2,0,1
{C328D420-CF32-4BC0-AB99-7B40B8057EE6},DEWA-222,6/17/2008,20080617,2008,DEWA,DEWA,NA,2,2,ERMN,1,0,12,4,4,3,4,90,7,6,5,1,4,0,6
{07139507-E624-4D40-982C-1505C1F2E81F},DEWA-222,6/26/2012,20120626,2012,DEWA,DEWA,NA,5,2,ERMN,2,0,12,4,4,3,5,2,8,7,6,0,4,0,6
{91E9C55A-A976-482A-9F6A-AB360229C67D},DEWA-222,6/20/2016,20160620,2016,DEWA,DEWA,NA,7,2,ERMN,3,0,12,4,4,3,5,3,7,6,6,0,5,0,6
{69DB7278-2FD0-47B9-8332-8C3D09C5A0F0},DEWA-227,6/17/2010,20100617,2010,DEWA,DEWA,NA,4,4,ERMN,1,0,12,4,4,3,4,3,8,7,8,3,2,0,11
